row_index,target_field,algorithm,predicted_value,confidence,prediction_source,passes_threshold,permit_number
708,permit_class,knn,Commercial,0.6,nearest_neighbors,True,PRAR20250417850
726,permit_class,knn,Commercial,0.6,nearest_neighbors,True,PRAR20250418167
829,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250205437
838,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250207006
839,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRAS20250207008
843,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250207366
849,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250208434
850,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250208436
863,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250309359
868,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250309800
876,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250310216
886,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250310635
891,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250311011
893,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250311145
907,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250311638
914,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250311966
919,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250312045
923,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250312138
929,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250312411
931,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250312556
934,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250312712
937,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250312783
941,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250312905
945,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250313329
947,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250313358
950,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRAS20250413636
964,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRBD20180848080
968,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRBD20210735494
970,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRBD20210943956
973,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRBD20211153909
974,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRBD20211255616
983,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRCP20240937646
986,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRCP20250101880
990,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRCP20250103875
996,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRCP20250207421
998,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRCP20250207760
1002,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRCP20250208584
1003,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRCP20250309034
1013,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRCP20250311471
1016,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRCS20220838605
1020,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRCS20230623108
1024,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRCS20231043211
1025,permit_class,knn,Res.1&2 or Guest House,0.8,nearest_neighbors,True,PRCS20231146140
1026,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRCS20231249549
1027,permit_class,knn,Residential-Multi-Family,0.8,nearest_neighbors,True,PRCS20231251630
1029,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRCS20231252058
1033,permit_class,knn,Res.1&2 or Guest House,0.8,nearest_neighbors,True,PRCS20240309058
1038,permit_class,knn,Res.1&2 or Guest House,0.6,nearest_neighbors,True,PRCS20240518895
1050,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRCS20240939301
1053,permit_class,knn,Commercial,0.8,nearest_neighbors,True,PRCS20241040857
1061,permit_class,knn,Residential-Multi-Family,0.8,nearest_neighbors,True,PRCS20241144199
1062,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRCS20241146527
1067,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRCS20241248043
1075,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRCS20250206727
1077,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRCS20250208141
1080,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRCS20250309662
1090,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRCU20250205531
1096,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRCU20250311041
1099,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRCU20250311390
1100,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRCU20250311581
1109,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRCU20250313366
1121,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRDM20250204753
1122,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRDM20250309129
1125,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRDM20250310783
1132,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRDM20250312344
1134,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRDM20250312450
1139,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRDM20250313063
1144,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRDM20250413784
1145,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRDM20250413838
1149,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRDM20250414737
1152,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRDM20250415611
1155,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRDM20250416236
1163,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20221150258
1164,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20230833958
1167,permit_class,knn,Commercial,0.6,nearest_neighbors,True,PREL20240413151
1171,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20240623989
1172,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20240624652
1177,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20240833437
1179,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20240834912
1180,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20240835046
1184,permit_class,knn,Residential-Multi-Family,0.6,nearest_neighbors,True,PREL20240937174
1191,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20241144868
1193,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20241146153
1200,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20241147350
1201,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20241147587
1203,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20241248675
1205,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20241248794
1208,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20241250761
1210,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20241250985
1211,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20241251523
1212,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20241251527
1216,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250100145
1222,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250100896
1227,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250101977
1228,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250102524
1229,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250102557
1242,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250206020
1250,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250206721
1253,permit_class,knn,Residential-Multi-Family,0.8,nearest_neighbors,True,PREL20250207189
1257,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250207752
1259,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250208213
1276,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250308829
1278,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250308869
1288,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250309063
1289,permit_class,knn,Residential-Multi-Family,0.75,nearest_neighbors,True,PREL20250309083
1293,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250309142
1299,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250309320
1301,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250309407
1302,permit_class,knn,Residential-Multi-Family,0.8,nearest_neighbors,True,PREL20250309436
1311,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250309764
1315,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250309904
1318,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250309933
1321,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250309981
1326,permit_class,knn,Residential-Multi-Family,0.8,nearest_neighbors,True,PREL20250310058
1330,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250310097
1331,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250310162
1338,permit_class,knn,Residential-Multi-Family,0.8,nearest_neighbors,True,PREL20250310338
1341,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250310437
1356,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250310714
1357,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250310739
1366,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250311024
1372,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250311150
1376,permit_class,knn,Residential-Multi-Family,0.8,nearest_neighbors,True,PREL20250311220
1381,permit_class,knn,Residential-Multi-Family,0.8,nearest_neighbors,True,PREL20250311232
1390,permit_class,knn,Residential-Multi-Family,0.6,nearest_neighbors,True,PREL20250311251
1391,permit_class,knn,Residential-Multi-Family,0.8,nearest_neighbors,True,PREL20250311253
1392,permit_class,knn,Residential-Multi-Family,0.6,nearest_neighbors,True,PREL20250311255
1399,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PREL20250311327
1404,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250311415
1408,permit_class,knn,Commercial,0.6,nearest_neighbors,True,PREL20250311515
1418,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250311811
1454,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250312268
1456,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250312379
1458,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250312383
1464,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250312419
1471,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250312604
1486,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250313011
1489,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250313058
1491,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250313115
1498,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250313380
1507,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250313525
1513,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250413620
1536,permit_class,knn,Commercial,0.6,nearest_neighbors,True,PREL20250414273
1538,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250414278
1543,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250414377
1558,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250414567
1570,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250414581
1571,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250414582
1575,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250414628
1578,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250414855
1583,permit_class,knn,Residential-Multi-Family,0.8,nearest_neighbors,True,PREL20250415011
1585,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250415044
1588,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250415105
1591,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250415324
1598,permit_class,knn,Residential-Multi-Family,0.6,nearest_neighbors,True,PREL20250415452
1600,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250415516
1604,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250415701
1605,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250415857
1606,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250415867
1611,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250416014
1614,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250416121
1621,permit_class,knn,Residential-Multi-Family,0.6,nearest_neighbors,True,PREL20250416307
1624,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250416465
1631,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250416530
1635,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250416835
1641,permit_class,knn,Residential-Multi-Family,0.6,nearest_neighbors,True,PREL20250417102
1668,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PREL20250418481
1706,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20220419102
1714,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20230310932
1715,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20230311450
1727,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20230833632
1728,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20230836841
1732,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20230940643
1734,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20231043624
1736,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20231146011
1740,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20231147780
1741,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20231148876
1745,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20231251712
1748,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20231252564
1757,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240308387
1763,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240414049
1766,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240417012
1777,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240623403
1778,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240623486
1779,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240623945
1781,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240625297
1783,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240625362
1785,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240625648
1789,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240727933
1791,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240728968
1796,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240832095
1799,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240833222
1813,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240938102
1814,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240938184
1825,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20240939658
1830,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20241040691
1835,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20241040972
1839,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20241042207
1843,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20241043131
1845,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20241043237
1846,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20241043243
1857,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20241145762
1862,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20241248146
1867,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20241248160
1869,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20241248331
1872,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20241249118
1874,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20241249649
1876,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20241249891
1877,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20241249991
1881,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20241250475
1900,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250101976
1905,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250102482
1911,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250103048
1913,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250103436
1915,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250103525
1920,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250104074
1927,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250204605
1934,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250204866
1945,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250205643
1947,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250206035
1950,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250206102
1954,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250206684
1959,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250206744
1962,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250206769
1972,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250207438
1980,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250208065
1990,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250208455
1993,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250208558
2007,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250309229
2012,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250309369
2015,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250309460
2027,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250309719
2031,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250309891
2036,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250309966
2048,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250310314
2052,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250310362
2057,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250310545
2076,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250310907
2082,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250310977
2083,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250310999
2092,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250311389
2100,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250311608
2103,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250311691
2120,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250312035
2122,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250312294
2123,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250312335
2127,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250312551
2147,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250313135
2148,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250313530
2150,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250413666
2154,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250413933
2163,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250415536
2166,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250415844
2169,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFH20250416272
2171,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRFR20160307008
2173,permit_class,knn,Commercial,0.585786437626905,nearest_neighbors,True,PRFR20211258992
2174,permit_class,knn,Commercial,0.8,nearest_neighbors,True,PRFR20220733451
2175,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRFR20230729836
2182,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRFR20240101107
2185,permit_class,knn,Commercial,0.6,nearest_neighbors,True,PRFR20240206000
2196,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRFR20240938593
2205,permit_class,knn,Commercial,0.75,nearest_neighbors,True,PRFR20250206009
2215,permit_class,knn,Residential-Multi-Family,0.8,nearest_neighbors,True,PRFR20250208695
2230,permit_class,knn,Residential-Multi-Family,0.8,nearest_neighbors,True,PRFR20250310567
2232,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRFR20250310944
2234,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRFR20250311203
2238,permit_class,knn,Commercial,0.6,nearest_neighbors,True,PRFR20250311845
2240,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRFR20250311893
2245,permit_class,knn,Residential-Multi-Family,0.8,nearest_neighbors,True,PRFR20250312175
2248,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRFR20250312559
2250,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRFR20250312688
2253,permit_class,knn,Commercial,0.6666666666666666,nearest_neighbors,True,PRFR20250312698
2254,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRFR20250312904
2255,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRFR20250312920
2258,permit_class,knn,Commercial,0.75,nearest_neighbors,True,PRFR20250313027
2268,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRFR20250413733
2271,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRFR20250413762
2279,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRFR20250414393
2280,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRFR20250414394
2281,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRFR20250414395
2286,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRFR20250414418
2288,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRFR20250414474
2293,permit_class,knn,Commercial,0.6666666666666666,nearest_neighbors,True,PRFR20250414885
2298,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRFR20250415244
2300,permit_class,knn,Commercial,0.6666666666666666,nearest_neighbors,True,PRFR20250415614
2304,permit_class,knn,Residential-Multi-Family,0.8,nearest_neighbors,True,PRFR20250416418
2310,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRFR20250416770
2311,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRFR20250417261
2317,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRFR20250417285
2355,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20230520629
2357,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRFW20240207794
2372,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20241250590
2378,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRFW20250101907
2381,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20250103505
2442,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20250309990
2459,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRFW20250311134
2461,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20250311407
2470,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20250312037
2481,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRFW20250312560
2502,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20250413644
2503,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20250413727
