permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-5186,,"Building Permit With Plan Check",,,"21898 West St Monte Rio [MRO]",,095-044-005,,"Tuff Shed - SMITH Project 20 x 20 Detached Garage"
BLD25-5190,,"Building Permit With Plan Check",,,"201 Princeton Dr Twin Hills [TWI]",,063-191-003,,"SFD, Roof Mount Solar Expansion 5.22kW with 13.6kWh Battery Backup to Add to (E) solar array"
BLD25-5195,,"Building Permit With Plan Check",,,"3835 Selvage Rd Santa Rosa [SRO]",,057-105-012,,"SFD, New ESS 10kWh and IQ Meter Collar to Tie in with (E) PV"
BLD25-5202,"Awaiting Applicant Response","Building Permit With Plan Check",,,"9881 Minnesota Ave Penngrove [PEN]",,047-021-009,,"installed new lighting, outlets and switches, laminate flooring , kitchen cabinets, and appliances. Swapped out 2 windows. Violation # VCM25-0712"
BLD25-5207,"Awaiting Applicant Response","Building Permit With Plan Check",,,"8261 Trenton Rd Forestville [FOR]",,083-160-068,,"To legalize existing Barn. Work included Replacement of existing footings, rebuilt walls And roof system with like kind. This was undertaken after a vehicle crashed into a corner causing extensive damage. During reconstruction severe dry rot was found and replaced."
BLD25-5208,"Awaiting Applicant Response","Building Permit With Plan Check",,,"480 Noonan Ranch Ln Windsor [WIN]",,058-090-022,,"10 kilowatt propane powered backup generator for an existing off-grid solar system"
BLD25-5210,"Ready for Plan","Building Permit With Plan Check",,,"2875 Burnside Rd Twin Hills [TWI]",,073-062-050,,"SFD REMODEL AND ADDITION (634 SF) NEW GARAGE (822 SF) Remodel to Existing Residence w/ 634 sq. ft. Addition"
BLD25-5212,"Awaiting Applicant Response","Building Permit With Plan Check",,,"1457 CHERRY CREEK Rd Cloverdale [CLO]",,115-230-029,,"Building Permit for Retaining Wall"
BLD25-5213,"Awaiting Applicant Response","Building Permit With Plan Check",,,"7227 E Hurlbut Ave Graton [GRA]",,060-281-023,,"Installation of a 480 sq ft metal garage."
BLD25-5215,,"Building Permit With Plan Check",,,"7455 W Dry Creek Rd Geyserville [GEY]",,139-160-065,,"SFD, Roof Mount Solar Panel Install 26.4kW and battery storage system connected to load side of existing electrical service. on (E) Barn (60) 440W PV modules, with (1) 60kw PB/battery inverter, and 60kwh battery bank"
BLD25-5218,"Awaiting Applicant Response","Building Permit With Plan Check",,,"27555 River Rd Cloverdale [CLO]",,117-060-010,,"Commercial, (N) 1500 Gal Traffic-Rated Septic Tank for Winery Process Wastewater - Req'd to be a BLD per Tammy Martin"
BLD25-5219,,"Building Permit With Plan Check",,,"11823 Ridge Dr Forestville [FOR]",,085-123-004,,"RPLC DRYWALL THROUGH HOUSE"
BLD25-5222,"Awaiting Applicant Response","Building Permit With Plan Check",,,"2922 Francisco Ave Santa Rosa [SRO]",,059-020-029,,"Building permit for existing ADU in violation. Fixes to remove structural hazards and conform to building code. Site and utility work. Resolve violations VBU24-0528 and VBU24-0383."
BLD25-5224,,"Building Permit With Plan Check",,,"5170 Oak Meadow Dr Santa Rosa [SRO]",,130-353-008,,"SFD, Roof Mount Solar Panel Install 8.40kW using Enphase technology."
BLD25-5229,"Payment Due Building Permit With","Plan Check",,,"70 Lynch Rd Penngrove [PEN]",,137-090-031,,"(N) Visitor Lounge & Accessible Restrooms (526 SF) Converted from Family Room in SFD for Animal Place Sanctuary - See UPE20-0031"
BLD25-5230,"Awaiting Applicant Response","Building Permit With Plan Check",,,"4900 John Kincade Rd Geyserville [GEY]",,141-030-035,,"Commercial Install (3) EVCS, Chargepoint dual port, Level 2 19.52W AC"
BLD25-5248,"Resubmittal Requested","Building Permit With Plan Check",,,"1995 Dennis Ln Santa Rosa [SRO]",,058-031-014,,"EVT17-05455 New Detached Garage (720 SF) - 2017 Sonoma Complex Fire"
BLD25-5258,"Ready for Plan","Building Permit With Plan Check",,,"15691 Old Cazadero Rd Guerneville [GUE]",,072-310-016,,"Convert Detached Garage 240 SF to unconditioned Workshop with half bath"
BLD25-5260,"Application Accepted/In","Building Permit With Plan Check",,,"999 Accela Way",,999-999-999,,
BLD25-5264,"Resubmittal Requested","Building Permit With Plan Check",,,"9112 Chalk Hill Rd Windsor [WIN]",,079-220-021,,"EVT19-02117 New Retaining Wall (approx. 435 LF) - 2019 Kincade Fire (Assign to D. Chow)"
BLD25-5266,"Awaiting Applicant Response","Building Permit With Plan Check",,,"9469 Los Guilicos Ave Kenwood [KEN]",,050-263-023,,"The scope of this project includes a 390 sq. ft. addition to the main residence, expanding the kitchen and dining areas, adding a new mudroom, and enlarging the main entry with a redesigned front approach to improve flow and curb appeal. The scope also includes the replacement of select first-floor windows and doors to enhance functionality, energy efficiency, and overall aesthetics. Refer to the Proposed Layout Plan for further details."
BLD25-5272,"Awaiting Applicant Response","Building Permit With Plan Check",,,"3348 I St Petaluma [PET]",,019-260-011,,"the project will consist of engineered grading for a new residence, pool, and associated landscape and hardscape improvements. as directed by permit tech, this building permit features site features and retaining walls"
BLD25-5277,,"Building Permit With Plan Check",,,"3051 Edison St Graton [GRA]",,130-162-026,,"SFD- NEW ROOF MOUNT INSTALLATION OF 9.57 KW DC PHOTOVOLTAIC SYSTEM WITH 2, 13.5KWH (27KWH) HOME BACKUP BATTERY"
DEM25-0280,,"Demolition Permit",,,"2515 Bennett Ridge Rd Bennett Valley [BEN]",,055-180-004,,"demolition of existing swimming pool this property was destroyed in the 2017 fires. The only remaining item on the property is the swimming pool. It does not have anything connected to it. We will be doing a partial demolition of the swimming pool."
DEM25-0281,Finaled,"Demolition Permit",,,"2260 Petaluma Blvd N Petaluma [PET]",,048-190-006,,"Demolish unpermitted utility to connections to RV. (RV is already removed)"
DEM25-0282,,"Demolition Permit",,,"22111 Umland Cir Timber Cove [TIM]",,109-420-060,,"VBU25-0231: Demolish raised deck supporting tree house at 22111 Umland Cr. Jenner Ca. 95450 to eliminate code violation"
DEM25-0283,,"Demolition Permit",,,"520 Stage Gulch Rd Lakeville [LAK]",,068-020-017,,"Demo permit to remove 33 greenhouses, VBU17-0563 through VBU17-0596"
DEM25-0284,,"Demolition Permit",,,"3315 Westside Rd Healdsburg [HEA]",,110-070-011,,"Demolish, remove and recycle garage - 500 sq. ft. No MEP- (B-020881)"
DEM25-0285,Finaled,"Demolition Permit",,,"520 E Railroad Ave Cotati [COT]",,046-236-003,,"Demo Covered Portion of Deck (not related to vio, deck is permit-exempt)"
DEM25-0286,Finaled,"Demolition Permit",,,"3650 Standish Ave Bellevue [BEL]",,134-102-083,,"Demo Unpermitted Loft Storage Area on second floor w/ Elec (Room 126) to clear VBU18-1027"
DEM25-0287,Finaled,"Demolition Permit",,,"289 Brey Rd Rincon Valley [RIN]",,031-070-068,,"Demolish and backfill existing Pool."
DEM25-0288,Finaled,"Demolition Permit",,,"5284 Mill Creek Rd Guerneville [GUE]",,111-190-014,,"EVT20-00872 Demolition of 1,020 SF SFD, 460 SF Garage destroyed by the 2020 LNU Lightning Complex Fire"
DEM25-0289,,"Demolition Permit",,,"1211 Keiser Ave Penngrove [PEN]",,045-252-013,,"(LM) A accessory structure was built at 1211 Keiser Ave with no permits. This construction resulted in the county issuing 2 violations (VPL24-0283 and VBU24-0334). we intend to remove the structure and restore the area to its original condition."
DEM25-0290,Finaled,"Demolition Permit",,,"1490 Lorraine Way Mark West Springs [MWS]",,067-121-057,,"2017 SONOMA COMPLEX FIRE - DEMOLISH PRIMARY RESIDENCE WITH GARAGE - EVT17-02015"
DEM25-0291,Finaled,"Demolition Permit",,,"1177 Sundown Trl Mark West Springs [MWS]",,067-200-001,,"EVT17-01086 Demolition of 1,390 SF SFD destroyed by the 2017 Sonoma Complex Fire"
DEM25-0293,,"Demolition Permit",,,"9207 Mill Station Rd Twin Hills [TWI]",,061-142-008,,"Remove 800 SF fire damaged shed"
DEM25-0294,,"Demolition Permit",,,"18 E Fulton Rd Windsor [WIN]",,058-040-023,,"Sutter Health will be building a new, non-OSHPD, Cardio medical office clinic at the 18 E. Fulton property, as part of a separate permit. To achieve this, the existing 13,300 SF suite will need to be demolished. This demolition scope will include removal of existing: acoustical ceilings, lighting, walls, flooring, doors, casework."
DEM25-0295,Finaled,"Demolition Permit",,,"5926 Heights Rd Mark West Springs [MWS]",,029-120-085,,"EVT17-04302, Demo (E) SFD 3,122 SF destroyed in 2017 Sonoma Complex Fire"
DEM25-0296,Finaled,"Demolition Permit",,,"1934 Los Alamos Rd Kenwood [KEN]",,030-100-014,,"2020 Glass Fire Demolish primary residence with garage - EVT20-00692"
DEM25-0297,Finaled,"Demolition Permit",,,"4016 Jobe Ln Bellevue [BEL]",,035-072-054,,"Demo Unpermitted Mech/Electrical & Partition Walls inside SFD to clear VBU24-0557 & VBU24-0558"
DEM25-0298,Finaled,"Demolition Permit",,,"130 Raspberry Ln Twin Hills [TWI]",,073-110-036,,"Demo Unpermitted Cargo Container #1 (320 SF) to clear VBU24-0273"
DEM25-0299,Finaled,"Demolition Permit",,,"130 Raspberry Ln Twin Hills [TWI]",,073-110-036,,"Demo Unpermitted Cargo Container #2 (320 SF) to clear VBU24-0272"
DEM25-0300,,"Demolition Permit",,,"1221 Apple Tree Ct Sonoma [SON]",,127-242-033,,"Pool demolition"
DEM25-0301,,"Demolition Permit",,,"2107 Chester Dr Penngrove [PEN]",,047-271-005,,"SFD - demo awning and split ac/system to clear VBU25-0275 & VBU25-0276"
DEM25-0302,Finaled,"Demolition Permit",,,"14975 River Rd Guerneville [GUE]",,070-160-019,,"REMOVE IMPROVEMENTS TO (E) STRUCTURE VBU24-0372 (BLD #6 ON PLANS)"
DEM25-0303,Finaled,"Demolition Permit",,,"300 W Robles Ave A Bellevue [BEL]",,134-102-010,,"LEGALIZE VBU25-0300 Demolition of unpermitted electrical improvements such as transformers, panels, exhaust fans, and lighting"
DEM25-0304,"Application Accepted/In","Demolition Permit",,,"1824 Wagner Ln Penngrove [PEN]",,137-080-043,,"Demolition permit to remove a cargo container at 1824 Wagner Lane Petaluma and clear violation VBU20-0367."
DEM25-0305,"Awaiting Applicant Response","Demolition Permit",,,"1221 Apple Tree Ct Sonoma [SON]",,127-242-033,,"Demo SFD 1600 SF with attached ADU"
DEM25-0306,Finaled,"Demolition Permit",,,"4504 Parker Hill Rd Mark West Springs [MWS]",,029-160-039,,"2017 SONOMA COMPLEX FIRE - DEMOLISH PRIMARY RESIDENCE WITH GARAGE EVT17-04342"
DEM25-0307,"Awaiting Applicant Response","Demolition Permit",,,"3227 Linwood Ave Bellevue [BEL]",,044-200-007,,"Demo brick fireplace and chimney"
DEM25-0309,"Awaiting Applicant Response","Demolition Permit",,,"3325 Hwy 116 N N Graton [GRA]",,130-180-071,,"(BL) Scrape/Demo all existing structures on the property with the exception of one (carriage house). All are in extreme disrepair. This organization recently acquired this property."
DEM25-0310,Issue/Payment,"Demolition Permit",,,"1824 Wagner Ln Penngrove [PEN]",,137-080-043,,"Remove electrical wiring running out into the field at 1824 Wagner Lane Petaluma, and to clear violation VBU20-0366."
ENC25-0261,"Plan Check Encroachment",,,,"17515 Balsam Ave",,056-314-005,,"PG&E – Balsam Ave, Sonoma. Temporary road closure for excavation to replace gas services. Restoration to SPI 219A & 219B construction standards. PM 35280048"
ENC25-0261,"Plan Check Encroachment",,,,"17515 Balsam Ave Agua Caliente [AGU]",,056-314-005,,"PG&E – Balsam Ave, Sonoma. Temporary road closure for excavation to replace gas services. Restoration to SPI 219A & 219B construction standards. PM 35280048"
ENC25-0264,,Encroachment,,,"122 McBrown Rd Petaluma [PET]",,113-030-005,,"PG&E to pinpoint and excavate to repair gas leak. Permit to include all necessary restoration. PM 47078395"
ENC25-0265,"Plan Check Encroachment",,,,"268 Mountain View Ave Bellevue [BEL]",,045-161-001,,"Legalize driveway entrance and culvert along Horn Ave by upgrading to current county standards for second SFD on parcel. VEN25-0004. Hold on BLD25-3020"
ENC25-0266,,Encroachment,,,"6250 Bohemian Hwy Camp Meeker [CAM]",,075-070-011,,"[PC Invoiced 8/28/25] Install conduit by means of directional drilling from property under Bohemian Hwy to property on other side of highway. Conduit for electrical at new solar installation."
ENC25-0267,,Encroachment,,,"3005 Blucher Valley Rd Twin Hills [TWI]",,025-050-022,,"[PC Invoiced 8/18/25] Grading & drainage improvements for a new driveway. Associated with expired ENC22-0115 (Not a renewal. This is under the previous expiration/renewal policy)"
ENC25-0268,"Plan Check Encroachment",,,,"1 Countywide",,,,"HP Communications - Moscow Rd, Duncans Mills. Traffic control and utility trenching ±7 LF in pavement, ±64 LF in shoulder, directional boring ±154 LF, and install (2) 3ft x 5ft at grade vaults to place fiber optic cable. Associated with ENC25-0246."
ENC25-0269,,Encroachment,,,"20488 Hwy 116 Monte Rio [MRO]",,094-100-035,,"[PC Invoiced 8/18/25] Proposed work entails a 84' open cute, 792' bridge attachment to place fiber optic cable along with 2 - 3'X5' new vaults"
ENC25-0270,,Encroachment,,,"18380 Cottonwood Ave Agua Caliente [AGU]",,052-203-070,,"PG&E to excavate to replace gas service. Permit to include all necessary restoration. Temporary road closure and detour needed to complete work. PM 35263806"
ENC25-0271,,Encroachment,,,"18233 Lucas Ave Agua Caliente [AGU]",,052-233-010,,"PG&E to excavate to replace gas service. Permit to include all necessary restoration. Temporary road closure and detour needed to complete work. PM 35281328"
ENC25-0272,,Encroachment,,,"19007 Bay St Agua Caliente [AGU]",,052-351-010,,"AT&T - Riverside Dr, Willow St, Railroad Ave, Bay St, Linden St, Laurel Ave, Grove St, Center St, Oak St, Walnut Ave, Hickory St, Penny Ln, Sonoma. Traffic control for temporary road closures for aerial access to ± 98 existing poles. A058HD9"
ENC25-0273,,Encroachment,,,"1 Countywide",,000-000-001,,"California Water Service (Noel Heights & Armstrong Woods Service Areas) 2025 ANNUAL PERMIT"
ENC25-0274,,Encroachment,,,"17504 Summit Ave Guerneville [GUE]",,072-173-018,,"[PC Invoiced 8/18/25] New driveway access and entrance"
ENC25-0276,,Encroachment,,,"262 siesta Way 086420 Agua Caliente [AGU]",,056-512-022,,"[PC invoiced 8/27/25] New Sewer hook up for new single family home"
ENC25-0277,"Plan Check Encroachment",,,,"4385 Price Ave Bellevue [BEL]",,035-081-039,,"Utility trenching new water lateral to Wright Elementary School. Water service part of City of Santa Rosa system."
ENC25-0278,,Encroachment,,,"18850 Riverside Dr Agua Caliente [AGU]",,052-700-031,,"[PC invoiced 8/22] New driveway leading to new detached garage (BLD25- 2200)."
ENC25-0279,,Encroachment,,,"3110 Santa Rosa Ave Bellevue [BEL]",,044-101-002,,"[PC Invoiced 8/18/25] EBA is conducting a preconstruction hazardous materials assessment at the intersection of Bellevue Ave and Santa Rosa Ave in Santa Rosa, CA. A four-way traffic signal is planned at the intersection. EBA intends to advance 3 soil borings to a depth of ~10-14 feet near three of the traffic pole locations to evaluate soil and groundwater conditions."
ENC25-0280,,Encroachment,,,"3764 Santa Rosa Ave Bellevue [BEL]",,134-133-019,,"AT&T DIG 4'X2' (8 SQ FT) & 8'X2' (16 SQ FT) REPAIR PIT OVER EXISTING CONDUIT IN ASPHALT DRIVEWAY /CONCRETE SIDEWALK SURFACE. LOCATE AND EXPOSE (E) CONDUIT TO REPAIR DAMAGED CONDUIT AND CLEAR BLOCKAGE BETWEEN (E)SB #5917 AND MPOE. REMOVE AND RESTORE 4'X2' (8 SQ FT) & 5'X2' (10 SQ FT) OF CONCRETE SIDEWALK AND 3'X2'(6 SQ FT) OF ASPHALT DRIVEWAY SURFACE. TCP NEEDED FOR ONE LANE FLAGGER FOR SB #5917 ACCESS AND REPAIR PIT ON BUCKS RD. AND SANTA ROSA AVE. AT&T JOB #A05AC6Z REPAIR PIT"
ENC25-0281,,Encroachment,,,"6353 Vine Hill School Rd Graton [GRA]",,078-070-003,,"PM 35646894 - PG&E to replace pole and OH services, install new pole and OH services"
ENC25-0282,,Encroachment,,,"681 Gossage Ave Petaluma [PET]",,048-170-012,,"PCAS: EP240028 Grading and Drainage Improvements related to minor subdivision and driveway improvements. Related to MNS23-0009"
ENC25-0283,,Encroachment,,,"1 Countywide",,000-000-001,,"PCAS EC250283 - City of Santa Rosa Regional Water Reuse Operations Division 2025 Annual Permit"
ENC25-0284,,Encroachment,,,"4200 Sunland Ave Bellevue [BEL]",,134-213-001,,"[PC Invoiced 8/18/25] Remove 24 cubic yards of unpermitted gravel road base in right-of-way to remove Violation VEN22-0017"
ENC25-0285,,Encroachment,,,"21521 Monte Vista Ter Monte Rio [MRO]",,095-154-009,,"PG&E - Monte Vista Terrace, Monte Rio. Tempoarary road closure at adjust loose guy for existing pole. PM 46358808."
ENC25-0286,,Encroachment,,,"6625 Front St Forestville [FOR]",,083-090-037,,"[PC Invoiced 8/25/25] Encroachment needed to access existing aerial splitter, splice new .625 and riser down. Continue overpull to vault #1. From vault #1, bore approximately 170' to new vault and install new tap and Wye cast to intercept Telco service conduit."
ENC25-0287,,Encroachment,,,"17 Mission St Camp Meeker [CAM]",,075-250-008,,"PG&E - Mission St, Camp Meeker. Temporary road closure to top existing pole, install new pole and replace OH services. PM 35647005"
ENC25-0288,,Encroachment,,,"1108 Hart Ln Santa Rosa [SRO]",,059-130-020,,"PM 35615014 - 1108 Hart Ln, Fulton, CA PG&E to install clearance pole on overhead electrical distribution equipment."
ENC25-0289,,Encroachment,,,"1741 Riebli Rd Mark West Springs [MWS]",,067-160-003,,"[Plans needed by 9/17] Widen of Driveway approach extend culvert to direct water on road to culvert. Install wall and gate posts"
ENC25-0290,"Plan Check Encroachment",,,,"8661 Jeanette Ave Graton [GRA]",,130-130-019,,"Install construction entrance and new driveway to 815 urban standards for new ADU along Mueller Ave. BLD25-0166."
ENC25-0291,,Encroachment,,,"19021 7th St E Sonoma [SON]",,127-172-011,,"PM 35570415 - PG&E to install new pole and OH services, remove old service, install UG electrical services in customer supplied trench and conduit"
ENC25-0294,,Encroachment,,,"1250 River Rd Santa Rosa [SRO]",,059-130-023,,"[PC Invoiced 8/25/25] Sonoma County Water Agency (SCWA) supplies a source of water to California American Water (CAW) through an existing 12- inch cast iron transmission main that was installed in 1964 (61 years old). The aged cast iron pipe is failing, with multiple breaks each year. The project will install a new transmission main that will provide domestic and fire water to the Larkfield District."
ENC25-0296,,Encroachment,,,"2885 Bay Hill Rd Bodega Bay [BBY]",,100-190-009,,"[PC Invoiced 8/25/25] 36' dirt trench, 4,921' bore w/12 bore pits to place new conduit with fiber optic cable and (6) new 3'x5' vaults."
ENC25-0297,,Encroachment,,,"2495 Oakwild Ln Santa Rosa [SRO]",,057-080-020,,"Remove hazardous tree"
ENC25-0298,,Encroachment,,,"1111 Wikiup Dr Windsor [WIN]",,039-170-010,,"[PC Invoiced 8/27/25] Encroachment permit for new ADU and future main residence."
ENC25-0299,,Encroachment,,,"17432 Orchard Ave Forestville [FOR]",,071-220-012,,"PG&E to replace joint poles, replace OH Tx and services. Temporary road closure needed to complete work. PM 35639871"
ENC25-0300,,Encroachment,,,"83 Plymouth St Camp Meeker [CAM]",,075-155-005,,"PG&E - Plymouth St, Occidental. Temporary road closure to replace pole, install anchor, and OH services. PM 35418230"
ENC25-0301,,Encroachment,,,"239 Boyes Blvd Agua Caliente [AGU]",,056-364-020,,"AT&T TRENCH (2)10'LX2.5'D(50 SQ FT) IN ASPHALT SIDEWALK SURFACE. PLACE GROUND BED WITH (2)-8' GROUND RODS AND #6 GROUND WIRE ON (E)POLE LOC 6 (P.00002) (120414644) AND (E)POLE LOC 8 (P.00001)(120038318). BACKFILL & RESTORE SURFACES PER COUNTY STANDARDS.TCP NEEDED FOR SHOULDER CLOSURE AND TEMPORARY ROAD CLOSURE WITH FLAGGER FOR AERIAL PLACEMENT FROM POLE #00005 TO POLE #00007, SB #33 ACCESS, (2) TGB AT POLE #00001 & POLE #00002. AT&T JOB #A05AS05"
ENC25-0302,,Encroachment,,,"3102 Santa Rosa Ave Bellevue [BEL]",,044-101-002,,"[PC Invoiced 8/29/25] The City of Santa Rosa is planning to construct a new traffic signal and protected intersection near the county line at the intersection of Santa Rosa Avenue and Bellevue Avenue."
ENC25-0303,,Encroachment,,,"1474 Abramson Rd Santa Rosa [SRO]",,034-101-063,,"PG&E to replace pole, OH Tx and OH services. Temporary road closure needed to complete work. PM 35647894"
ENC25-0304,,Encroachment,,,"2001 Redwood Dr Healdsburg [HEA]",,087-041-022,,"PM 35649538 - PG&E to replace pole and OH services, full closure needed, no detour possible"
ENC25-0305,,Encroachment,,,"7142 N Lynch Rd Twin Hills [TWI]",,060-160-022,,"Expand drainage and driveway entrance to make it safe."
GRD21-,,,,,,,,,
0027.R01,"Awaiting Applicant Response","Grading Permit",,,"3000 Rio Lindo Ave Healdsburg [HEA]",,088-030-013,,"Grading and Drainage for Residential AC Driveway."
GRD22-,,,,,,,,,
0026.R01,"Plan Check","Grading Permit",,,"4131 Chico Ave Bellevue [BEL]",,035-071-019,,
GRD22-,,,,,,,,,
0026.R01,"Plan Check","Grading Permit",,,"4131 Chico Ave Bellevue [BEL]",,035-071-019,,
GRD24-,,,,,,,,,
0146.R01,"Plan Check Comments","Grading Permit",,,"121 Calle De La Luna Glen Ellen [GLE]",,056-061-007,,"Grading & Drainage for SFD Remodel, Addition, (N) Garage, (N) Pool Equipment Building, Driveway, Landscaping, and Utility Improvements (related to BLD24-6126). Revision has minor driveway & drainage modifications."
GRD25-0141,"Resubmittal Requested","Grading Permit",,,"17429 Riverside Dr Guerneville [GUE]",,072-190-057,,"Grading, Drainage & Erosion Control Plan for the restoration of an embankment along the Russian River"
GRD25-0142,"Resubmittal Requested","Grading Permit",,,"5677 Wild View Way Mark West Springs [MWS]",,028-090-074,,"ENGINEERED GRADING: GRADING, DRAINAGE, AND EROSION CONTROL IMPROVEMENTS FOR A NEW DRIVEWAY, ADU, AND GARAGE."
GRD25-0144,,"Grading Permit",,,"681 Gossage Ave Petaluma [PET]",,048-170-012,,"PCAS: EP240028 Grading and drainage Improvement Plan for Subdivision Road. Work covers driveway and drainage improvements. Related to MNS23- 0009"
GRD25-0145,"Plan Check Comments","Grading Permit",,,"6400 Cockrill St Bloomfield [BLO]",,027-100-026,,"Engineered Grading plans for a proposed garage, residence, driveway and landscape improvements."
"GRD25-0146 Ready for Plan",,"Grading Permit",,,"3348 I St Petaluma [PET]",,019-260-011,,"This project will consist of engineered grading for a new residence, pool, and associated landscape and hardscape improvements. The driveway from I Street to the new residence has been designed by BC Engineering Group under GRD20-0118 and is not included as part of this permit."
GRD25-0148,"On Hold","Grading Permit",,,"1729 Airport Blvd Santa Rosa [SRO]",,059-271-006,,"Grading & Drainage Improvements for 21,345 SF Warehouse Building Associated with PLP25-0005"
GRD25-0149,,"Grading Permit",,,"3543 Deer Trail Rd Rincon Valley [RIN]",,029-151-028,,"INTERIM GRADING PLAN TO REMOVE SLIDE MATERIAL FROM 3377 JAYLEE DRIVE AND CREATE A BERM TO PROTECT DOWNHILL PROPERTY FROM POTENTIAL FURTHER SLIDE ACTIVITY AND CREATE POSITIVE DRAINAGE FROM UPHILL OF SLIDE MATERIAL"
GRD25-0149,,"Grading Permit",,,"3543 Deer Trail Rd Rincon Valley [RIN]",,029-151-028,,"INTERIM GRADING PLAN TO REMOVE SLIDE MATERIAL FROM 3377 JAYLEE DRIVE AND CREATE A BERM TO PROTECT DOWNHILL PROPERTY FROM POTENTIAL FURTHER SLIDE ACTIVITY AND CREATE POSITIVE DRAINAGE FROM UPHILL OF SLIDE MATERIAL"
GRD25-0149,,"Grading Permit",,,"3543 Deer Trail Rd Rincon Valley [RIN]",,029-151-028,,"INTERIM GRADING PLAN TO REMOVE SLIDE MATERIAL FROM 3377 JAYLEE DRIVE AND CREATE A BERM TO PROTECT DOWNHILL PROPERTY FROM POTENTIAL FURTHER SLIDE ACTIVITY AND CREATE POSITIVE DRAINAGE FROM UPHILL OF SLIDE MATERIAL"
"GRD25-0150 Ready for Plan",,"Grading Permit",,,"1761 Olivet Rd Santa Rosa [SRO]",,057-022-022,,"Engineered Grading & Drainage Improvements for New residence, garage, pool, driveway and patios"
"GRD25-0152 Ready for Plan",,"Grading Permit",,,"1313 W Dry Creek Rd Healdsburg [HEA]",,089-160-027,,"Residential: Proposed grading project to repair a landslide on private parcel outside of county right-of-way"
GRD25-0153,"Resubmittal Requested","Grading Permit",,,"644 Vista Grande Pl Windsor [WIN]",,039-100-012,,"2017 SONOMA COMPLEX FIRE Drainage improvements in support of soil erosion repair. Conversion from STW25-0008"
"GRD25-0154 Ready for Plan",,"Grading Permit",,,"9268 Mill Station Rd Twin Hills [TWI]",,061-141-001,,"Grading & Drainage Improvements for (N) Telecommunications and Public Utility Facility"
GRD25-0156,"Resubmittal Requested","Grading Permit",,,"17571 Hwy 116 Guerneville [GUE]",,072-200-044,,"EMERGENCY GRADING FOR SEED AND INSTALL PLANTING, EROSION FABRIC AND ROCK RIP RAP SLOPE PROTECTION FOR RIVERBANK STABILIZATION."
"GRD25-0157 Ready for Plan",,"Grading Permit",,,"10860 Sequoia Rd Forestville [FOR]",,081-051-043,,"Foundation Repair (E) SFD, to be raised and a new foundation constructed."
"GRD25-0158 Ready for Plan",,"Grading Permit",,,"339 Paula Ln Petaluma [PET]",,019-080-020,,"Grading & Drainage Improvements for (N) SFD w/ Attached ADU & Driveway"
GRD25-0159,"Awaiting Applicant Response","Grading Permit",,,"2180 Wood Rd Santa Rosa [SRO]",,034-050-026,,"GRADING TO CLEAR VIO VGR29-2900 Apply for a grading permit remove fill and any imported fill to clear violation VCM25-0713 - VGR29-2900 - Violation notice 8/21/25"
"GRD25-0160 Ready for Plan",,"Grading Permit",,,"5926 Heights Rd Mark West Springs [MWS]",,029-120-085,,"EVT17-04302 Grading & Drainage Improvements for (P) SFD, Pool, Outdoor Living Areas, & Driveway - 2017 Sonoma Complex Fire"
GRD25-0161,"Awaiting Applicant Response","Grading Permit",,,"5040 Old Redwood Hwy Windsor [WIN]",,039-025-066,,"California American Water (Larkfield District) would like to replace existing asphalt pavement and pave an existing gravel parking area at the Larkfield WTP."
"GRD25-0162 Ready for Plan",,"Grading Permit",,,"Bloomfield [BLO]",,027-180-031,,"*Self-Cert* Grading & Drainage Improvements for (P) SFD, Barn, and Driveway Extension"
SEP25-0258,,"Septic Permit",,,"175 Scenic Ave Bellevue [BEL]",,045-013-035,,"Demo permit for Septic Tank"
SEP25-0259,"Plan Check Comments","Septic Permit",,,"1241 Middle Two Rock Rd Petaluma [PET]",,021-060-025,,"*Pending Revised Site Plan 8/11/25* New 5-Bedroom Standard System for (P) 3-BR SFD & 2-BR ADU"
"SEP25-0260 Ready for Plan",,"Septic Permit",,,"5154 Foothill Ranch Rd Mark West Springs [MWS]",,029-120-036,,"EVT17-04278 New 6-Bedroom At-Grade Mound System for (P) SFD - 2017 Sonoma Complex Fire"
SEP25-0261,"Plan Check Comments","Septic Permit",,,"880 W Agua Caliente Rd Agua Caliente [AGU]",,133-140-037,,"Replacement 3-Bedroom Standard System for SFD"
"SEP25-0262 Ready for Plan",,"Septic Permit",,,"36090 Sea Ridge Rd Sea Ranch [SEA]",,155-240-016,,"New 5 bedroom at-grade drip septic plan, system located in Sea Ranch Common area"
SEP25-0263,,"Septic Permit",,,"12109 Summerhome Park Rd Forestville [FOR]",,081-292-057,,"Septic Repair to Leach Field due to Rootbound Lines"
SEP25-0264,"Plan Check Comments","Septic Permit",,,"3990 Azalea Ln Twin Hills [TWI]",,062-010-034,,"The owners of the subject property are seeking permits to replace its existing standard septic system with a Surface Grade Drip Dispersal septic system. The existing 2-bedroom septic system currently serves the single-family residence. The code compliant replacement system will support a total of 5 bedrooms (600 gallons per day)."
