permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-6666,Issued,"Building Permit With Plan Check",10/30/2025,11/03/2025,"8910 Jeannette Ave Graton [GRA]",130-101-065,$629.25,,"SFD, Install 7.74kW Roof Mount Solar PV System with (N) ESS"
BLD25-6668,Check,"Building Permit With Plan Check",10/30/2025,,"505 Kinnybrook Dr Kenwood [KEN]",051-230-029,$2803.78,,"New ADU (1,200 SF), Att'd Garage (650 SF), Mech Area (33 SF), Covered Porch (556 SF) - Associated w/ ADR25-0042"
BLD25-6670,"Resubmittal Received","Building Permit With Plan Check",10/30/2025,,"2330 Magnolia Ave Petaluma [PET]",048-091-067,$0.00,,"SFD, Install additional ESS (1xTESLA PW2 2012170-XX-Y) (13.5+40.5) - 54 KWH- main house"
BLD25-6671,"Awaiting Applicant Response","Building Permit With Plan Check",10/30/2025,,"1142 Red Tail Rd Windsor [WIN]",086-150-015,$0.00,$13531.20,"Permit to legalize Shed/Workroom 480 SF, open shed/workroom structure originally built in 2021 without permits."
BLD25-6673,"Awaiting Applicant Response","Building Permit With Plan Check",10/30/2025,,"70 Brighton Ct Windsor [WIN]",058-262-014,$0.00,$0.00,"COMMERCIAL COMCAST, INSTALL NEW CATV POWER SUPPLY FOR COMCAST SERVICE. ADDRESS ASSIGNMENT REQUIRED FOR ENERGY BILLING WITH PG&E. TAK COMMUNICATIONS"
BLD25-6674,"Application Accepted/In Review","Building Permit With Plan Check",10/30/2025,,"553 Fairview Ct Petaluma [PET]",021-030-100,$0.00,$0.00,"SFD, Roof Mount Solar Panel Install, PV 8kW connecting to existing."
BLD25-6675,"Application Accepted/In Review","Building Permit With Plan Check",10/30/2025,,"23558 Vineyard Rd Geyserville [GEY]",141-280-011,$0.00,,"Detached Garage: Install new 21.5kW solar PV system with a new energy storage system."
BLD25-6676,,"Plan Check",10/30/2025,,"2165 Petaluma Blvd N Petaluma [PET]",048-180-007,$2123.33,$91496.43,"• Remodel Interior Of Existing Home (1461 s.f.) • Repair and Replace Exterior Finish Work As Required • Install New Windows, Doors & Insulation To Meet Latest Energy Efficiency Requirements • Replace Existing Front Porch In Kind (324 s.f.)"
BLD25-6680,"Application Accepted/In Review","Building Permit With Plan Check",10/31/2025,,"442 Ronsheimer Rd Penngrove [PEN]",047-640-013,$0.00,,"SFD, Roof Mount PV Solar Replacement 9.04kW with Battery Backup - Remove (E) Roof Mounted PV Solar to Install (N) PV Solar"
BLD25-6685,"Awaiting Applicant Response","Building Permit With Plan Check",10/31/2025,,"4397 Dry Creek Rd Geyserville [GEY]",090-210-012,$0.00,$0.00,"New pool and spa with auto cover"
BLD25-6686,"Awaiting Applicant Response","Building Permit With Plan Check",10/31/2025,,"2241 N Fitch Mountain Rd Healdsburg [HEA]",087-051-017,$0.00,$0.00,"Remodel/Repair of Single Family Home including reconfiguration of interior walls, replacement of windows and doors, remove spiral staircase, remove and replace kitchen cabinets and appliances, new lighting plan, repair flooring, new showers and shower glass, new HVAC, replace exterior stairs and decking, relocate electric meter."
BLD25-6689,"Awaiting Applicant Response","Building Permit With Plan Check",10/31/2025,,"6641 Center St Forestville [FOR]",083-090-072,$0.00,$0.00,"Legalize ADU Duplex, (2) 1BRM units. separate permits for carport and studio- legalize under the new State law, Government Code Section 66332. My property has a duplex with two (2) one- bedroom apartments and associated two car Carport and a separate Studio apartment. All structures were built years prior to January 1, 2020. They are are all in very good shape and have been well maintained. In other words, the referenced structures are not substandard and comply with Section 17920.3 of the Health and Safety Code. (County Policy 4-0-13)"
BLD25-6690,"Awaiting Applicant Response","Building Permit With Plan Check",10/31/2025,,"22284 Ruoff Dr Timber Cove [TIM]",109-390-007,$0.00,,"New SFD 1799 SF, 3BRM 2.5BA with attached garage, cov'd porch/breezeway. including associated grading and septic system on a vacant 2.11-acre parcel. he planned site for the home is located at the upper west corner of the lot as to not impede the views from the scenic corridor of Hwy 1."
BLD25-6691,"Awaiting Applicant Response","Building Permit With Plan Check",10/31/2025,,"3400 Rolling Oaks Rd Rincon Valley [RIN]",029-240-002,$0.00,$0.00,"EVT17-01229 Decommission bedroom for ADU"
DEM25-0355,Finaled,"Demolition Permit",10/2/2025,10/09/2025,"239 Randolph Ave Kenwood [KEN]",050-162-020,$541.58,$0.00,"Partial demolition (E) Storage Shed to resolve an active permit violation VBU21- 0630. This includes: • Removal of a 72 square foot unconditioned, unpermitted addition attached to an existing 108 square foot storage shed. • Complete removal of all electrical components from the entire structure, including wiring, fixtures, and associated hardware. • The remaining 108 square foot shed will remain intact and the passage and exterior will be finished using reclaimed materials from the addition to be removed."
DEM25-0356,Issued,"Demolition Permit",10/2/2025,10/06/2025,"2222 Sobre Vista Rd Glen Ellen [GLE]",133-010-062,$252.08,$0.00,"Demolition of Swimming Pool"
DEM25-0357,Issued,"Demolition Permit",10/2/2025,10/07/2025,"2222 Sobre Vista Rd Glen Ellen [GLE]",133-010-062,$252.08,$0.00,"Demo conditioned Studio/Cottage 988SF, Advised of J# requirements."
DEM25-0358,"Awaiting Applicant Response","Demolition Permit",10/2/2025,,"1152 Bodega Ave Petaluma [PET]",019-080-005,$0.00,$0.00,"demolish and remove wooden shed (viol)"
DEM25-0359,"Application Accepted/In Review","Demolition Permit",10/2/2025,,"939 Hurlbut Ave Graton [GRA]",060-281-020,$0.00,$0.00,"VBU25-0358: Partial Demolition of a Fire-Damaged Barn"
DEM25-0360,Finaled,"Demolition Permit",10/3/2025,10/23/2025,"980 Scenic Ave Bellevue [BEL]",134-242-036,$460.76,,"demolition of existing pool"
DEM25-0361,Finaled,"Demolition Permit",10/3/2025,10/03/2025,"167 Dorchester Ct N Windsor [WIN]",,$0.00,$0.00,"EVT17-04796 Demo SFD (2,716 SF) Destroyed in 2017 Sonoma Complex Fire 058-241-021"
DEM25-0362,Issued,"Demolition Permit",10/6/2025,11/03/2025,"215 Jewett Rd Petaluma [PET]",113-160-005,$1024.08,$0.00,"Demo to Restore partial ag building code violation VBU24-0216 and VBU24- 0217. Location is 215 Jewett Road Petaluma CA"
DEM25-0363,"Awaiting Applicant Response","Demolition Permit",10/7/2025,,"4938 Coastal Ave Bodega Bay [BBY]",101-060-026,$0.00,$0.00,"We are the new owners of this property and would like to remove the remaining foundation and chimney."
DEM25-0364,Finaled,"Demolition Permit",10/8/2025,10/08/2025,"18420 Barrett Ave Agua Caliente [AGU]",052-222-040,$1024.08,$0.00,"Demo to Remove Carport 20x24"
DEM25-0365,"Pre- Due","Demolition Permit",10/9/2025,,"1672 Willowside Rd Santa Rosa [SRO]",034-150-043,$1024.08,$0.00,"Demo of cabin to clear VBU25-0250"
DEM25-0366,"Awaiting Applicant Response","Demolition Permit",10/9/2025,,"10651 River Dr Forestville [FOR]",082-220-027,$0.00,$0.00,"Removal of detatched garage."
DEM25-0367,"Awaiting Applicant Response","Demolition Permit",10/13/2025,,"17466 OLD MONTE RIO Rd Guerneville [GUE]",072-160-049,$0.00,$0.00,"(B.L.) demolish stairs to the property later rebuild"
DEM25-0368,"Awaiting Applicant Response","Demolition Permit",10/13/2025,,"17466 OLD MONTE RIO Rd Guerneville [GUE]",072-160-049,$0.00,$0.00,"Demolish landing and ramp adjacent the street at the bottom of the stairs. To be rebuilt at a later date."
DEM25-0369,"Application Accepted/In Review","Demolition Permit",10/13/2025,,"1990 Alan Dr Penngrove [PEN]",047-304-024,$658.83,,"Demolishing garage conversion (kitchen, closet, bathroom, interior walls, utility connections, etc.) to address VCM25-0813"
DEM25-0370,Issued,"Demolition Permit",10/13/2025,11/03/2025,"8792 Marianna Dr Forestville [FOR]",082-053-033,$252.08,$0.00,"Deck Demolition"
DEM25-0371,"Pre- Due","Demolition Permit",10/15/2025,,"1350 Cooper Rd Sebastopol [SEB]",063-270-013,$252.08,$0.00,"Demo (E) Barn 960 SF being Replaced with Rec Room/Garage under BLD25- 4140 within same footprint (demolishing existing structure 1st)"
DEM25-0372,"Awaiting Applicant Response","Demolition Permit",10/17/2025,,"2815 Leslie Rd Windsor [WIN]",079-130-027,$0.00,$0.00,"Demo Concrete perimeter foundation #4 only. 30' x 90' x 2' wide, 12"" deep. To correct VBU21-0774"
DEM25-0373,"Awaiting Applicant Response","Demolition Permit",10/17/2025,,"2815 Leslie Rd Windsor [WIN]",079-130-027,$0.00,$0.00,"Demo Concrete perimeter foundation #9 only. 30' x 90' x 2' wide, 12"" deep. To correct VBU21-0779"
DEM25-0374,"Awaiting Applicant Response","Demolition Permit",10/17/2025,,"2815 Leslie Rd Windsor [WIN]",079-130-027,$0.00,$0.00,"Demo concrete perimeter foundation #5 only. 30' x 90' x 2' wide, 12"" deep. To correct VBU21-0775"
DEM25-0375,"Awaiting Applicant Response","Demolition Permit",10/17/2025,,"2815 Leslie Rd Windsor [WIN]",079-130-027,$0.00,$0.00,"Demo concrete perimeter foundation #6 only. 30' x 90' x 2' wide, 12"" deep. To correct VBU21-0776"
DEM25-0376,"Awaiting Applicant Response","Demolition Permit",10/17/2025,,"2815 Leslie Rd Windsor [WIN]",079-130-027,$0.00,$0.00,"Demo concrete perimeter foundation #7 only. 30' x 90' x 2' wide, 12"" deep. To correct VBU21-0777"
DEM25-0377,"Awaiting Applicant Response","Demolition Permit",10/17/2025,,"2815 Leslie Rd Windsor [WIN]",079-130-027,$0.00,$0.00,"Demo concrete perimeter foundation #1 only. 30' x 90' x 2' wide, 12"" deep. To correct VBU21-0771"
DEM25-0378,"Awaiting Applicant Response","Demolition Permit",10/17/2025,,"2815 Leslie Rd Windsor [WIN]",079-130-027,$0.00,$0.00,"Demo concrete perimeter foundation #8 only. 30' x 90' x 2' wide, 12"" deep. To correct VBU21-0778"
DEM25-0379,"Awaiting Applicant Response","Demolition Permit",10/17/2025,,"2815 Leslie Rd Windsor [WIN]",079-130-027,$0.00,$0.00,"Demo concrete perimeter foundation #2 only. 30' x 90' x 2' wide, 12"" deep. To correct VBU21-0772"
DEM25-0380,"Awaiting Applicant Response","Demolition Permit",10/17/2025,,"2815 Leslie Rd Windsor [WIN]",079-130-027,$0.00,$0.00,"Demo concrete perimeter foundation #3 only. 30' x 90' x 2' wide, 12"" deep. To correct VBU21-0773"
DEM25-0381,"Awaiting Applicant Response","Demolition Permit",10/17/2025,,"17448 River Ln Forestville [FOR]",071-220-068,$0.00,$0.00,"We need to remove a large chunk of wood and concrete from an undeveloped property."
DEM25-0382,"Pre- Due","Demolition Permit",10/18/2025,,"21676 Monte Vista Ter Monte Rio [MRO]",095-082-004,$252.08,$0.00,"Demolish 96 SF Shed and connected electrical The property I bought 3 years ago, my main home at 21676 Monte Vista Terrace, Monte Rio, has an outbuilding that is old, moldy, unusable, and must be removed. It is a pre-fab shed 12 feet x 8 feet. There is one outdoor electric outlet that is built at the shed. I plan to disassemble the shed piece by piece, and hire a junk hauler to dispose of boards. Before demolition, i will remove the outdoor outlet and close wiring from its origin, the other side of the deck. The shed is an eyesore, and on the narrow street makes the street feel smaller. It will greatly improve visibility to walkers or drivers on the street. This is my first permit with Sonoma County, but I did build a home in Klamath County and all Building records for that home are in my name. I have the tools and knowledge to complete this project on my own."
DEM25-0383,"Pre- Due","Demolition Permit",10/20/2025,,"30645 River Rd Cloverdale [CLO]",116-200-001,$734.58,$0.00,"Demo electrical junction box to clear violation VCM25-0428 / VBU25-0221 at 30629 River Road, Cloverdale. most west SFD on this parcel of 30645 River Rd."
DEM25-0385,Issued,"Demolition Permit",10/21/2025,10/21/2025,"1039 Westside Rd Healdsburg [HEA]",110-350-014,$252.08,$0.00,"DEMOLISH AND REMOVE EXISTING DECKS, WALLS, AND ROOF. EXISTING SLAB, SUB-FLOOR, FLOOR FRAMING FOUNDATION TO REMAIN."
DEM25-0386,"Pre- Due","Demolition Permit",10/21/2025,,"30631 River Rd Cloverdale [CLO]",116-200-001,$734.58,$0.00,"Demo Unpermitted Washroom Addition (125 SF) to clear VBU25-0222"
DEM25-0387,Issued,"Demolition Permit",10/23/2025,10/23/2025,"4457 Regent Ct Santa Rosa [SRO]",130-401-010,$252.08,$0.00,"Pool Demo- Remove existing fiberglass pool and associated concrete pool deck."
DEM25-0388,"Application Accepted/In Review","Demolition Permit",10/24/2025,,"330 Bohemian Hwy Twin Hills [TWI]",073-130-064,$0.00,$0.00,"DEMO 707 SQ FT FABRIC GREENHOUSE TO RESOLVE VBU25-0086. THANK YOU."
DEM25-0389,"Application Accepted/In Review","Demolition Permit",10/24/2025,,"5455 Bennett Valley Rd Bennett Valley [BEN]",049-050-022,$612.71,$0.00,"DEMOLISH (E) SFD TO SUBFLOOR (SUBFLOOR TO REMAIN)"
DEM25-0390,Issued,"Demolition Permit",10/27/2025,11/04/2025,"5736 Orchard Ln Forestville [FOR]",083-040-035,$1024.08,$0.00,"Demolish 484 SF unpermitted garage conversion to living space to clear violation: VBU25-0283"
DEM25-0391,Issued,"Demolition Permit",10/29/2025,10/29/2025,"4854 Carriage Ln Windsor [WIN]",039-230-022,$0.00,$0.00,"2017 SONOMA COMPLEX FIRE - DEMO (E) 2840 SF SFD"
DEM25-0392,Finaled,"Demolition Permit",10/30/2025,10/30/2025,"160 Dorchester Ct N Windsor [WIN]",058-241-013,$0.00,$0.00,"EVT17-04790 DEMOLISH PRIMARY RESIDENCE WITH GARAGE 2017 Sonoma Complex Fire"
DEM25-0393,Issued,"Demolition Permit",10/30/2025,11/03/2025,"5135 Vista Grande Dr Windsor [WIN]",039-110-005,$0.00,$0.00,"EVT17-04421 2017 Sonoma Complex Fire DEMO SFD 3390 SF"
ENC25-0341,"Plan Check Encroachment",,10/2/2025,,"1 Countywide",,$1189.26,$0.00,"AT&T – Stony Point Rd & Jewett Rd, Petaluma. Traffic control for trenching in shoulder to install grounding bed at existing poles. Site specific TCP for aerial work at (10) existing poles. A059M45"
ENC25-0342,Started,Encroachment,10/2/2025,,"1383 E Napa St Sonoma [SON]",127-312-013,$289.72,$0.00,"[PC Invoiced 10/3/25] COMCAST (JB0002357587) This project proposes to tie in at Pole #1 to Delash/Relash approx. 38' of new cable along 2 existing poles up to County R.O.W."
ENC25-0343,Paid,Encroachment,10/2/2025,,"5755 Cazadero Hwy Guerneville [GUE]",106-040-006,$289.72,$0.00,"[PC Invoiced 10/3/25] COMCAST (JB0002319997) This project proposes to access Pole #1 for Splicing on CAZADERO HWY."
ENC25-0344,Started,Encroachment,10/2/2025,,"281 W Matheson St Healdsburg [HEA]",088-230-056,$289.72,$0.00,"[PC Invoiced 10/3/25] COMCAST (JB0002167730) This project proposes to access Pole #1 on W MATHESON ST. Access Pole #2 on HENDRICKS ST. Access Pole #3, Pole #4, Pole #5, Pole #6 & Pole #7 on W NORTH ST. Access Pole #8 on KINLEY DR. Access Pole #9 on W DRY CREEK RD. Access Pole #10 for VGR PL., Pole #11 for POWER SUPPLY, Pole #12 for GROUND WIRE PL. & Pole #13 on WESTSIDE RD."
ENC25-0345,Started,Encroachment,10/2/2025,,"1685 N Fitch Mountain Rd Healdsburg [HEA]",087-041-018,$289.72,$0.00,"[PC Invoiced 10/3/25] COMCAST (JB0002299749) This project proposes to tie in at Pole #1 to overlash approx. 240ft. of new cable along 2 existing Poles on NORTH FITCH MOUNTAIN RD"
ENC25-0346,Started,Encroachment,10/2/2025,,"3296 Canfield Rd Twin Hills [TWI]",025-060-011,$289.72,$0.00,"[PC Invoiced 10/3/25] Comcast (JB0002321992) This project proposes to tie in at Pole #1 to Overlash approx. 3' of new cable up to County R.O.W. Access Pole #5 for AMP on CANFIELD RD"
ENC25-0348,Paid,Encroachment,10/2/2025,,"681 Gossage Ave Petaluma [PET]",048-170-012,$289.72,$0.00,"OVERLASH NEW CABLE BETWEEN JOINT POLES - TEMP TCP"
ENC25-0351,Paid,Encroachment,10/3/2025,,"4512 Porter Creek Rd Mark West Springs [MWS]",120-210-006,$289.72,$0.00,"[PC Invoiced 10/6/25] Sweep Mark West Springs Rd & Porter Creek Rd from Old Redwood Hwy to Calistoga Rd."
ENC25-0352,Paid,Encroachment,10/6/2025,,"11320 Westside Ave Forestville [FOR]",081-023-012,$289.72,$0.00,"[PC Invoiced 10/8/25] New detached parking deck build"
ENC25-0353,Paid,Encroachment,10/6/2025,,"9356 Graton Rd",130090026000,$289.72,$0.00,"[PC Invoiced] Emergency Culvert Repair - failed culvert"
ENC25-0354,Issued,Encroachment,10/6/2025,,"4225 Slusser Rd Santa Rosa [SRO]",057-070-051,$579.44,$0.00,"[PC Invoiced 10/10/25] Repair berm on Slusser Road"
ENC25-0355,Paid,Encroachment,10/7/2025,,"58 Larkfield Dr Windsor [WIN]",058-134-005,$289.72,$0.00,"[PC Invoiced 10/8/25] Installing a new upper and lower sewer lateral to the home. Home is on a Septic tank and is planning to connect to the City Sewer System."
ENC25-0356,Paid,Encroachment,10/7/2025,,"1701 Alan Dr Penngrove [PEN]",047-301-023,$289.72,$0.00,"[PC Invoiced 10/8/25] Smoke will be blown into the sanitary sewer system at various manholes to identify damaged pipes, improper connections, etc."
ENC25-0357,Paid,Encroachment,10/7/2025,,"605 River Rd Santa Rosa [SRO]",058-080-059,$289.72,$0.00,"PG&E PM 35316160 - to complete various UG excavations along River Rd, Laughlin Rd, Copperhill Parkway Airport Blvd and Westwind Blvd, OH pole installations and service installations along Laughlin Rd, and UG installs in existing conduit on Copperhill parkway and Airport Blvd, as well as small section to be utilized around RR tracks crossing River Rd. Various Lane Closures and road closures needed, may need night work and/or weekend work. Tentative Schedule (to be discussed and revised as needed): Electric Construction – Overhead (starting December) • Start 12/15/25 • End 2/2/26 - Just the pole sets and replacements on Laughlin Locations 201 - 214 (separate permit already submitted) Civil construction - UG work • Start 1/5/26 • End 5/12/26 - digging of trenches and placing conduit and enclosures - anything purple or red Electric construction – Underground • Start 5/13/26 • End 9/30/26 - Wire pull in existing and new conduit - anything in blue on site plan is existing"
ENC25-0358,Started,Encroachment,10/7/2025,,"5346 Rexford Hwy Windsor [WIN]",039-025-024,$289.72,$0.00,"[PC Invoiced 10/8/2025] Comcast-This project proposes to access pole #1 for splicing on OLD REDWOOD HWY."
ENC25-0359,Paid,Encroachment,10/8/2025,,"10751 Green Valley Rd Graton [GRA]",104-110-052,$289.72,$0.00,"[PC Invoiced 10/8/25] Removal of One Bay Laurel approximately 36” diameter, 30’ tall growing on the edge of the road bank on the West side of the driveway."
ENC25-0360,"Plan Check Encroachment",,10/8/2025,,"21000 Fort Ross Rd Fort Ross [FTR]",107-320-005,$289.72,$0.00,"[PC1 10/30/25] New rural driveway entrance upgrade for BLD24-5169"
ENC25-0361,Paid,Encroachment,10/9/2025,,"7553 Hwy 12 Kenwood [KEN]",051-020-048,$289.72,$0.00,"[PC Invoiced 10/10/25] TO PLACE NEW 24'X36' HH AND FOR PLACING & SPLICING OF FIBER OPTIC CABLE."
ENC25-0362,Paid,Encroachment,10/14/2025,,"4512 Porter Creek Rd Mark West Springs [MWS]",120-210-006,$289.72,$0.00,"[PC Invoiced 10/15/25] Installation of barrier-rail with attached rockfall fence and site-specific traffic control."
ENC25-0363,Paid,Encroachment,10/15/2025,,"6626 Petaluma Hill Rd Penngrove [PEN]",047-132-038,$289.72,$0.00,"[PC Invoiced 10/17/25] PG&E to install new pole, OH Transformer and UG service cable in customer conduit. PM 35651922"
ENC25-0364,Started,Encroachment,10/15/2025,,"14275 Mill Ct Guerneville [GUE]",070-020-049,$0.00,$0.00,"[Plans Needed] We'd like to install a mailbox. Our street has historically been part of ""unincorporated"" Sonoma County (although in Guerneville proper), so our property has never had a mailbox on-site. I was directed to this permit process by the Guerneville USPS postmaster, who said it was necessary before the USPS can come out and mark where they want us to install the mailbox."
ENC25-0366,Paid,Encroachment,10/17/2025,,"21477 Bonita Ter Monte Rio [MRO]",095-142-004,$289.72,$0.00,"PM 31744141 PG&E contractor, Edison, to replace conductor on overhead electric distribution equipment."
ENC25-0367,Paid,Encroachment,10/20/2025,,"17235 Coleman Valley Rd Occidental [OCC]",073-290-002,$289.72,$0.00,"PM 35418884. PG&E contractor, Edison, to replace anchor for overhead electric distribution equipment. Road closure needed."
ENC25-0368,Paid,Encroachment,10/20/2025,,"6195 Lakeville Hwy Lakeville [LAK]",068-060-003,$289.72,$0.00,"[PC Invoiced] Drill and construct a new groundwater monitoring well on Old Lakeville Rd No 2 in the county right-of-way"
ENC25-0369,Paid,Encroachment,10/20/2025,,"3786 Hill St Occidental [OCC]",074-300-036,$289.72,$0.00,"[PC Invoiced 10/22/25] Encroachment Permit for construction of a new public water main extension and associated necessary repaving and construction grading"
ENC25-0370,Paid,Encroachment,10/21/2025,,"2011 Madrone Ave Healdsburg [HEA]",087-171-027,$289.72,$0.00,"[PC Invoiced 10/22/25] PM 35662385 - PG&E to cutoff existing gas service and trench new service. Customer built deck over existing meter, need to relocate it. Construction scheduled for 11/25/25."
ENC25-0371,Issued,Encroachment,10/21/2025,,"1 Countywide",,$1168.06,$0.00,"City of Sonoma - Lovall Valley Rd @ Nathanson Creek bridge. Traffic control for potholing in shoulder near bridge wingwalls. Full project will replace in-kind, existing 8” potable water main pipe and re- anchor to bridge."
ENC25-0372,"Plan Check Encroachment",,10/22/2025,,"3280 Hicks Rd Graton [GRA]",130-146-003,$289.72,$0.00,"Driveway upgrade for New SFD and garage"
ENC25-0374,Issued,Encroachment,10/27/2025,,"1 Countywide Bodega Bay [BBY]",000-000-001,$899.55,$0.00,"Comcast – Mockingbird Rd, Bodega Bay. Traffic control for directional boring ± 61 LF from existing vault to parcel and install new 2” conduit. 593728"
ENC25-0375,"Plan Check Encroachment",,10/27/2025,,"3516 Brooks Ave Bellevue [BEL]",044-141-052,$289.72,$0.00,"[PC1 10/31/25] New driveway"
ENC25-0376,Paid,Encroachment,10/27/2025,,"20645 8th St E Sonoma [SON]",126-031-034,$289.72,$0.00,"[PC Invoiced 10/29/25] OVERLASH 481' OF NEW CABLE ON EXITING POLES - OVERPULL 30' OF NEW CABLE ONTO PRIVATE PROPERTY"
ENC25-0377,Started,Encroachment,10/27/2025,,"14724 canyon 2 rd",070261009,$0.00,$0.00,"[Need docs] New residence, site design and new carport"
ENC25-0378,Paid,Encroachment,10/28/2025,,"2306 Magnolia Dr Healdsburg [HEA]",088-210-023,$289.72,$0.00,"[ PC Invoiced] Place 5979' of 432CT Fiber through existing 1-1.5"" Innerduct from Sonoma County Line to MH 14."
ENC25-0379,Paid,Encroachment,10/29/2025,,"710 W Agua Caliente Rd Agua Caliente [AGU]",133-140-040,$289.72,$0.00,"PG&E to excavate to install 510' of gas main and replace (3) gas services. Permit to include all necessary restoration PM 35608218"
ENC25-0380,Paid,Encroachment,10/30/2025,,"975 Grove St Agua Caliente [AGU]",052-362-037,$289.72,$0.00,"[PC Invoiced] AT&T RETROFIT EXISTING TELCO 4230TXP CABINET(68.75""H X 44""W X 26""D) ON EXISTING CONCRETE PAD."
ENC25-0381,Paid,Encroachment,10/30/2025,,"8275 Occidental Rd Twin Hills [TWI]",061-050-042,$289.72,$0.00,"[PC Invoiced] We will drill ten soil borings on Barlow Lane in Sebastopol between Occidental Road and 1600 Barlow Lane. The borings will be drilled to depths of 3 feet deep using a truck-mounted drill rig equipped with 6-inch- diameter augers. The borings will be backfilled with pea gravel and the upper 6 inches will be patched with concrete painted lamp-black. Traffic control will be provided. One way traffic control will be enforced at each drilling location. Only one boring will be drilled at a time. All drilling locations will be marked for USA prior to drilling."
ENC25-0382,Paid,Encroachment,10/30/2025,,"1700 Chapman Ln Petaluma [PET]",020-020-025,$289.72,$0.00,"PG&E to excavate to replace gas services. Permit to include all necessary restoration. PM 35691971"
ENC25-0383,Started,Encroachment,10/30/2025,,"70 Brighton Ct Windsor [WIN]",058-262-014,$289.72,$0.00,"[PC Invoiced] OVERPULL NEW CABLE IN EXISTING CONDUIT - INSTALL NEW CATV POWER SUPPLY - TEMP TCP"
ENC25-0384,Paid,Encroachment,10/31/2025,,"30800 Seaview Rd Timber Cove [TIM]",109-480-025,$289.72,$0.00,"[Pc invoiced] Timber Cove Volunteer Fire Department Driveway Approach"
ENC25-0385,Paid,Encroachment,10/31/2025,,"540 Denmark St Sonoma [SON]",128-111-019,$289.72,$0.00,"[PC Invoiced] New Driveway apron added on an existing driveway. to create a U-shaped driveway with 2 entrances."
GRD25-,,,,,,,,,
0038.R01,"Plan Check Comments Sent","Grading Permit",10/15/2025,,"7777 Martinelli Rd Forestville [FOR]",083-210-016,$0.00,$0.00,"EP250018 Revision for drainage routing and energy dissipation"
GRD25-,,,,,,,,,
0038.R01,"Plan Check Comments Sent","Grading Permit",10/15/2025,,"7777 Martinelli Rd Forestville [FOR]",083-210-016,$0.00,$0.00,"EP250018 Revision for drainage routing and energy dissipation"
GRD25-,,,,,,,,,
0038.R01,"Plan Check Comments Sent","Grading Permit",10/15/2025,,"7777 Martinelli Rd Forestville [FOR]",083-210-016,$0.00,$0.00,"EP250018 Revision for drainage routing and energy dissipation"
GRD25-,,,,,,,,,
0038.R01,"Plan Check Comments Sent","Grading Permit",10/15/2025,,"7777 Martinelli Rd Forestville [FOR]",083-210-016,$0.00,$0.00,"EP250018 Revision for drainage routing and energy dissipation"
GRD25-,,,,,,,,,
0038.R01,"Plan Check Comments Sent","Grading Permit",10/15/2025,,"7777 Martinelli Rd Forestville [FOR]",083-210-016,$0.00,$0.00,"EP250018 Revision for drainage routing and energy dissipation"
GRD25-0176,Issued,"Grading Permit",10/6/2025,10/24/2025,"4225 Slusser Rd Santa Rosa [SRO]",057-070-051,$2154.65,$0.00,"Berm repair along Slusser Road"
"GRD25-0177 Ready for Plan",Check,"Grading Permit",10/8/2025,,"1660 Shiloh Rd Windsor [WIN]",164-160-003,$2937.91,$0.00,"Grading for access road for Shiloh Cemetery Annex associated with UPE22- 0036"
GRD25-0178,"Resubmittal Requested","Grading Permit",10/9/2025,,"505 Kinnybrook Dr Kenwood [KEN]",051-230-029,$3011.78,$0.00,"Self-Certification Grading Permit for a new driveway, ADU, and Garage"
"GRD25-0179 Ready for Plan",Check,"Grading Permit",10/10/2025,,"20713 Denmark Ct Sonoma [SON]",126-011-030,$3482.24,$0.00,"Grading for New Accessory Structure (BLD25-6065), Driveway, and Drainage Improvements"
GRD25-0180,,,10/10/2025,,"2108 Westside Rd Healdsburg [HEA]",110-130-034,$3274.79,$0.00,"Grading and Drainage Improvements for proposed new residence, garage, and driveway"
GRD25-0181,"Resubmittal Requested","Grading Permit",10/13/2025,,"1312 Mark West Springs Rd Mark West Springs [MWS] Self-Cert - Grading and drainage improvements to repair and stabilize a hillside",067-130-004,$3452.30,$0.00,"following a landslide - no proposed work on adjacent parcels"
"GRD25-0182 Ready for Plan",Check,"Grading Permit",10/13/2025,,"6525 Lakeville Hwy Lakeville [LAK]",068-110-044,$3452.30,$0.00,"Engineered Grading for Horse Arena"
GRD25-0183,"Resubmittal Requested","Grading Permit",10/14/2025,,"22063 Lee Dr Timber Cove [TIM]",109-420-057,$6138.78,$0.00,"**Self-Certification ** Grading & drainage improvements for a new driveway, residence, and associated hardscape and landscape."
"GRD25-0185 Ready for Plan",Check,"Grading Permit",10/17/2025,,"2485 Middle Two Rock Rd Petaluma [PET]",021-160-041,$3244.85,$0.00,"Proposal for grading and drainage improvements for a driveway, barn, and residence. Associated with IMP25-0003, MNS21-0002, GRD23-0223."
GRD25-0186,,,10/28/2025,,"6550 Sunny Meadows Trl Bennett Valley [BEN]",049-091-052,$2594.29,$0.00,"(Self Cert) Grading and Drainage Improvements for an addition to an existing residence, a new pool, new patios and a building pad for future ADU"
"GRD25-0187 Ready for Plan",Check,"Grading Permit",10/30/2025,,"1908 Thornsberry Rd Sonoma [SON]",127-192-043,$3452.30,$0.00,"Addition of a sports court and adjacent recreation room."
