permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-3132,"Awaiting Applicant Response","Building Permit With Plan Check",5/29/2025,,"6360 Starr Rd Windsor [WIN]",066-220-016,$0.00,,"**GH**RESIDENCE REPLACEMENT, ONE-STORY TO INCLUDE: 2 BEDROOMS, 2 FULL BATHROOMS, KITCHEN, DINING, FAMILY, OFFICE, PANTRY, TWO-CAR GARAGE, AND FRONT AND REAR COVERED PORCHES."
BLD25-3133,,"Plan Check",5/29/2025,,"6650 Lower Ridge Rd Mark West Springs [MWS]",028-360-010,$1254.41,$34924.80,"EVT17-04181 (N) 1-story 409 sq. ft. accessory office (accessory to existing single-family residence)"
BLD25-3143,"Awaiting Applicant Response","Building Permit With Plan Check",5/30/2025,,"1300 Ludwig Ave 1 Bellevue [BEL]",035-241-034,$0.00,,"SFD, Roof Mount Solar Panel Install 10.94kW DC, 9.6kW AC, (27) MODULES, (1) 20kWh ESS"
BLD25-3144,"Awaiting Applicant Response","Building Permit With Plan Check",5/30/2025,,"4725 Dry Creek Rd Geyserville [GEY]",090-210-031,$0.00,$0.00,"remodel and addition to existing single-family residence: - remodel floor area = 2,554 sq. ft. - addition floor area = 821 sq. ft. - existing wood deck will be reduced in size from 1,660 sq. ft. down to 1,568 sq. ft."
BLD25-3148,"Waiting for Other Approvals","Building Permit With Plan Check",5/30/2025,,"2540 Bennett Ridge Rd Bennett Valley [BEN]",055-180-013,$2620.42,,"SFD, Renovation and Bedroom Addition 89SF - convert entry closet to half bath, replace all widows/doors/roofing/stucco - 3-BED, 2 BATH MAIN RESIDENCE REMODEL REPLACING ALL WINDOWS AND DOORS PER PLAN, REMOVE AND REPLACE STUCCO AROUND DOORS AND WINDOWS, REMOVE AND REPLACE EXTERIOR DOORS PER PLAN, ALL WINDOWS AND GLASS DOORS TO BE FIRE TEMPERED, REMOVE AND REPLACE ROOFING IN KIND, REMOVE FAULTY STUCCO AND REPLACE IN KIND, CONVERT CLOSET IN ENTRY TO HALF BATH, DUROLAST PVC ROOF SYSTEM. MASTER BEDROOM ADDITION, MASTER BATHROOM RENOVATION."
BLD25-3154,"Pre- Due","Building Permit With Plan Check",5/30/2025,,"573 Wagnon Rd Twin Hills [TWI]",077-050-086,$454.00,$0.00,"SFD, Roof Mount Solar Panel 3.28 kW (8 - 410 W panels)"
BLD25-3155,"Awaiting Applicant Response","Building Permit With Plan Check",5/30/2025,,"18925 Lomita Ave Agua Caliente [AGU]",127-082-030,$0.00,$19896.24,"156 SQ FT ADDITION ON SECOND FLOOR. NEW SKYLIGHT IN KITCHEN."
BLD25-3156,"Awaiting Applicant Response","Building Permit With Plan Check",5/30/2025,,"490 Calle Del Monte Agua Caliente [AGU]",056-451-003,$0.00,$0.00,"Roof mount 10.320 kW, 24 panels with battery and backup"
BLD25-3157,"Resubmittal Requested","Building Permit With Plan Check",5/30/2025,,"5542 Dry Creek Rd Geyserville [GEY]",090-220-031,$0.00,,"SFD, Install (N) ESS 54kWh in Equipment Yard"
BLD25-3160,Issued,"Building Permit With Plan Check",5/30/2025,06/04/2025,"361 Treehaven Ln Kenwood [KEN]",050-162-071,$454.00,$0.00,"SFD Install new 10.32kW solar PV system with a new energy storage system."
DEM25-0163,Issued,"Demolition Permit",5/1/2025,05/20/2025,"12 Hampton Rd Camp Meeker [CAM]",075-250-021,$429.90,,"EVT24-00115 SFD - 1200(sf) Interior Demolition and cleanup to clear Code Enforcement Violation VBU25-0101 Yellow Tag: Interior Fire TO SATISFY CODE ENFORCEMENT ACTION. DEMOLITION AND CLEANUP AFTER A FIRE."
DEM25-0164,Issued,"Demolition Permit",5/2/2025,05/13/2025,"8261 Trenton Rd Forestville [FOR]",083-160-068,$246.01,$0.00,"Demo of SFD 400 sq ft. for replacement dwelling TBD"
DEM25-0165,"Application Accepted/In Review","Demolition Permit",5/2/2025,,"1370 Big Barn Rd Fort Ross [FTR]",107-110-029,$0.00,$0.00,"legalize by demo 120 sq. ft. storage (old permit # 21-0174) VBU19-0611"
DEM25-0166,"Awaiting Applicant Response","Demolition Permit",5/2/2025,,"717 E Macarthur St E Sonoma [SON]",128-111-047,$0.00,$0.00,"***Need site plan*** Want to demolish a metal 18'x20' carport."
DEM25-0167,"Awaiting Applicant Response","Demolition Permit",5/5/2025,,"890 Rockwell Rd 4 Cloverdale [CLO]",116-200-014,$0.00,$0.00,"***Needs plans*** Demo the building structure located at 890 rockwell rd"
DEM25-0168,"Pre- Due","Demolition Permit",5/5/2025,,"6915 Hwy 116 S Cotati [COT]",046-061-018,$994.01,$0.00,"LEGALIZE BY DEMO 1st SHIPPING CONTAINER (VBU21-0477)"
DEM25-0169,"Pre- Due","Demolition Permit",5/5/2025,,"6915 Hwy 116 S Cotati [COT]",046-061-018,$994.01,$0.00,"LEGALIZE BY DEMO 2nd Shipping Container (VBU21-0478)"
DEM25-0170,"Pre- Due","Demolition Permit",5/5/2025,,"6915 Hwy 116 S Cotati [COT]",046-061-018,$994.01,$0.00,"LEGALIZE BY DEMO - PLUMBING TO SHED AND SLAB (VBU21-0476)"
DEM25-0171,"Awaiting Applicant Response","Demolition Permit",5/5/2025,,"959 Solano Ave Agua Caliente [AGU]",052-411-009,$0.00,$0.00,"Client wants to remove attached garage"
DEM25-0172,Issued,"Demolition Permit",5/6/2025,05/07/2025,"5800 Foothill Ranch Rd Mark West Springs [MWS]",029-120-079,$246.01,$0.00,"EVT17-04300 - Demo (E) Swimming Pool for Replacement under BLD25-1692"
DEM25-0173,Finaled,"Demolition Permit",5/7/2025,05/08/2025,"4288 Bodega Ave Petaluma [PET]",021-082-016,$246.01,$0.00,"Demo (2) Unpermitted Commercial Coaches to clear VBU97-0284 (coaches have been removed since 2002, demo permit needed to clear open violation)"
DEM25-0174,Issued,"Demolition Permit",5/8/2025,05/27/2025,"420 Thompson Ln Petaluma [PET]",021-152-023,$994.01,$0.00,"LEGALIZE BY DEMO - CARPORT VBU24-0315"
DEM25-0175,"Application Accepted/In Review","Demolition Permit",5/9/2025,,"1370 Big Barn Rd Fort Ross [FTR]",107-110-029,$0.00,$0.00,"demo 110 sq ft accessory structure located at 1370 Big Barn Rd. all that remains is 2 walls and a roof will be demolished and material removed from land. VBU17-0263."
DEM25-0176,Issued,"Demolition Permit",5/9/2025,05/13/2025,"1976 Warm Springs Rd Kenwood [KEN]",053-160-040,$445.57,,"Demo existing pool."
DEM25-0177,Issued,"Demolition Permit",5/12/2025,05/13/2025,"3350 Warm Springs Rd Glen Ellen [GLE]",053-160-039,$246.01,$0.00,"Restore Sonoma Creek channel, replace bridge, including demolition of existing 143' railcar bridge and existing abutments, install new pier supported abutments and wingwalls, remove channel obstructions and improve drainage."
DEM25-0178,Finaled,"Demolition Permit",5/12/2025,05/12/2025,"1436 Mark West Springs Rd Mark West Springs [MWS] EVT17-05071 - Remove Cargo Container (160 SF) to clear VPL25-0043 -",067-130-001,$990.90,$0.00,"Sonoma Complex Fire"
DEM25-0179,"Awaiting Applicant Response","Demolition Permit",5/12/2025,,"10250 Minnesota Ave Penngrove [PEN]",047-021-042,$0.00,$0.00,"Demo storage building 1 of 3 (2600SF total SF for all 3)- no violation"
DEM25-0180,Finaled,"Demolition Permit",5/14/2025,05/14/2025,"20515 Fort Ross Rd Fort Ross [FTR]",107-320-020,$433.01,,"Demo to remove cargo container VBU19-0792"
DEM25-0181,Issued,"Demolition Permit",5/14/2025,05/15/2025,"12875 Chalk Hill Rd Healdsburg [HEA]",086-070-029,$246.01,$0.00,"Demo (E) Swimming Pool for Replacement under BLD25-2773"
DEM25-0182,Finaled,"Demolition Permit",5/14/2025,05/20/2025,"11900 Mill St Bloomfield [BLO]",027-110-007,$994.01,$0.00,"Legalize Unpermitted Addition to clear VBU25-0178 (violation description states the addn is at SFD, but it's at a det'd shop)"
DEM25-0183,Issued,"Demolition Permit",5/15/2025,05/22/2025,"27880 King Ridge Rd Fort Ross [FTR]",109-320-012,$388.84,$0.00,"Demolish exterior decks, plumbing fixtures, mechanical systems, electrical wiring, windows and wallboard in preparation for future remodel."
DEM25-0184,"Awaiting Applicant Response","Demolition Permit",5/15/2025,,"86 Lark Center Dr Windsor [WIN]",058-171-034,$0.00,$0.00,"**Needs plans***Demo the garage"
DEM25-0186,"Awaiting Applicant Response","Demolition Permit",5/19/2025,,"151 Bernhard Ave Agua Caliente [AGU]",056-312-004,$0.00,$0.00,"**no plans**Need to demo an unattached accessory structure."
DEM25-0188,Issued,"Demolition Permit",5/19/2025,05/20/2025,"20850 Burndale Rd Sonoma [SON]",126-061-040,$246.01,$0.00,"take down an old garage that is 19' X 24'."
DEM25-0189,"Application Accepted/In Review","Demolition Permit",5/21/2025,,"1500 Copperhill Pky B Santa Rosa [SRO]",059-250-011,$0.00,$0.00,"Commercial, Demo Building A (11,607 SF) in Preparation for Future Construction"
DEM25-0190,Finaled,"Demolition Permit",5/21/2025,05/28/2025,"220 Country Club Dr Santa Rosa [SRO]",130-372-003,$713.51,$0.00,"Demo Unpermitted Spiral Staircase & Railings Attached to Shed to clear VBU25-0175"
DEM25-0191,"Awaiting Applicant Response","Demolition Permit",5/21/2025,,"35158 Annapolis Rd Annapolis [ANN]",122-100-008,$0.00,$0.00,"This project is subject to an abatement permit for an unpermitted dwelling structure. The structure was removed without a demo permit, so we are now seeking one to clear the abatement."
DEM25-0192,"Application Accepted/In Review","Demolition Permit",5/22/2025,,"1500 B Copperhill Pky B Santa Rosa [SRO]",059-250-011,$0.00,$0.00,"Commercial, Demo Building B (3,090 SF) in Preparation for Future Construction"
DEM25-0193,"Application Accepted/In Review","Demolition Permit",5/22/2025,,"1500 C Copperhill Pky B Santa Rosa [SRO]",059-250-011,$0.00,$0.00,"Commercial, Demo Building C (1,152 SF) in Preparation for Future Construction"
DEM25-0194,"Application Accepted/In Review","Demolition Permit",5/22/2025,,"1500 D Copperhill Pky B Santa Rosa [SRO]",059-250-011,$0.00,$0.00,"Commercial, Demo Building D (3,380 SF) in Preparation for Future Construction"
DEM25-0195,Issued,"Demolition Permit",5/23/2025,05/23/2025,"20515 Fort Ross Rd Fort Ross [FTR]",107-320-020,$433.01,,"Demo ground mount solar, disconnect battery connections, and wiring to all structures to resolve VBU19-0795"
DEM25-0196,Issued,"Demolition Permit",5/23/2025,05/23/2025,"20515 Fort Ross Rd Fort Ross [FTR]",107-320-020,$433.01,,"Demo shed 280SF to resolve VBU21-0802"
DEM25-0197,Issued,"Demolition Permit",5/27/2025,05/28/2025,"2087 Blucher Valley Rd Twin Hills [TWI]",025-012-038,$994.01,$0.00,"Demolish unpermitted electrical improvements to detached deck/tent structure"
DEM25-0198,Issued,"Demolition Permit",5/27/2025,05/28/2025,"2087 Blucher Valley Rd Twin Hills [TWI]",025-012-038,$994.01,$0.00,"Demolish unpermitted electrical/plumbing connections to tiny home."
DEM25-0200,"Application Accepted/In Review","Demolition Permit",5/27/2025,,"5500 Wilshire Dr Mark West Springs [MWS]",067-160-009,$0.00,$0.00,"Clear code violation VBU25-0077 Remove existing storage container"
DEM25-0201,Issued,"Demolition Permit",5/28/2025,05/29/2025,"7555 Occidental Rd Graton [GRA]",130-262-029,$246.01,$0.00,"Demo Barn #1 - 800 SF"
DEM25-0202,Issued,"Demolition Permit",5/28/2025,05/29/2025,"7555 Occidental Rd Graton [GRA]",130-262-029,$246.01,$0.00,"Demo Barn #2 - 750 SF"
DEM25-0203,Finaled,"Demolition Permit",5/28/2025,05/28/2025,"5101 Linda Ln Mark West Springs [MWS]",067-130-006,$0.00,$0.00,"EVT17-05625 Demolish primary residence 2017 Sonoma Complex Fire"
DEM25-0204,"Application Accepted/In Review","Demolition Permit",5/28/2025,,"1555 Copperhill Pky Santa Rosa [SRO]",059-250-031,$0.00,$0.00,"Demolition of Approximate 8x9x40 Shipping Container to Clear Violation VBU14- 0134 (1 of 3)"
DEM25-0205,"Application Accepted/In Review","Demolition Permit",5/28/2025,,"1555 Copperhill Pky Santa Rosa [SRO]",059-250-031,$0.00,$0.00,"Demolition Permit for Approximate 8x9x40 Shipping Container to Clear Violation VBU14-0134 (2 of 3)"
DEM25-0206,"Application Accepted/In Review","Demolition Permit",5/28/2025,,"1555 Copperhill Pky Santa Rosa [SRO]",059-250-031,$0.00,$0.00,"Demolition Permit for Approximate 8x9x40 Shipping Container to Clear Violation VBU14-0134 (3 of 3)"
DEM25-0207,Started,"Demolition Permit",5/29/2025,,"20391 Hwy 116 N Monte Rio [MRO]",094-125-004,$0.00,$0.00,"This application is for the interior non-structural demolition of select non-bearing partition walls to accommodate code-compliant ADA paths of travel within an existing commercial space. No structural elements, load-bearing walls, or exterior walls will be affected. The scope is limited to interior partition removal only, with no changes to the building envelope, footprint, or occupancy classification. This work is preparatory in nature and supports future tenant improvements under a separate permit."
DEM25-0209,"Awaiting Applicant Response","Demolition Permit",5/29/2025,,"2526 Mill Creek Rd Healdsburg [HEA]",110-050-005,$0.00,$0.00,"**Need plans by 9/5 or void*** demo of Roof,walls and structure down to subfloor along with partial deck removal at 2526 mill creek road, Healdsburg Ca. 95448"
ENC25-0171,"Plan Check",Encroachment,5/2/2025,,"20728 Wren Ct",100-310-010,$281.61,$0.00,"[PC1 Cmnts 6/5/25] Replace concrete driveway and curb. Hold on BLD24- 6853."
ENC25-0171,"Plan Check",Encroachment,5/2/2025,,"20728 Wren Ct Bodega Bay [BBY]",100-310-010,$281.61,$0.00,"[PC1 Cmnts 6/5/25] Replace concrete driveway and curb. Hold on BLD24- 6853."
ENC25-0172,Issued,Encroachment,5/2/2025,,"1 Countywide",,$2591.25,$0.00,"PG&E – Llano Rd, Santa Rosa. Utility trench and install ± 357LF of new 4"" HP Main gas service. Deactivate and transfer existing ± 357LF of 4"" HP Main gas service. Work includes pavement restoration. PM 35466247"
ENC25-0173,Paid,Encroachment,5/2/2025,,"4353 Hwy 116 S Sebastopol [SEB]",062-070-042,$281.61,$0.00,"[PC invoiced 5/14/25] Drill and construct new monitoring well in county right-of- way"
ENC25-0174,"Plan Check",Encroachment,5/2/2025,,"7376 Orchard Station Rd Sebastopol [SEB]",024-031-008,$281.61,$0.00,"Joint utility trenching along Orchard Station Rd, pavement restoration to SPI 219A & 219B construction standards, for new SFD (under BLD24-5528)"
ENC25-0175,"Plan Check",Encroachment,5/2/2025,,"1 Countywide",,$1748.44,$0.00,"Frontier - Randolph Ave, Los Guilicos Ave, Frederica, Mervin Ave, Warm Springs Rd, Kenwood. Traffic control for overlashing ± 2,605 LF of cable in ROW on (22) existing poles, underground pull in existing duct ± 164 LF and install (2) new at-grade handhole boxes. 5330597"
ENC25-0176,"Plan Check",Encroachment,5/7/2025,,"2275 Roberts Rd Penngrove [PEN]",047-122-025,$281.61,$0.00,"[PC1 Cmnts 06/05/2025] Replace driveway approach. Hold on BLD20-5770. COA's in UPC23-0003"
ENC25-0177,Paid,Encroachment,5/9/2025,,"1 Countywide",,$1956.18,$0.00,"SMART - Installation of signs for directions to SMART pathway, from Marin County line along San Antonio Rd, onto private path (not included in permit approval), Petaluma Blvd S, to Petaluma city limits."
ENC25-0178,Paid,Encroachment,5/9/2025,,"3292 Oak Farm Ln Santa Rosa [SRO]",034-290-019,$281.61,$0.00,"[PC invoiced 5/14/25] Drill and construct new monitoring well in county right-of- way"
ENC25-0179,Paid,Encroachment,5/11/2025,,"3848 Coffey Ln Santa Rosa [SRO]",058-033-023,$281.61,$0.00,"[PC Invoiced 5/14/25] Frontage improvements to restore historical drainage patterns at the subject site. The work involves minor ditch grading and installation of culverts."
ENC25-0180,Started,Encroachment,5/12/2025,,"929 Los Alamos Rd Kenwood [KEN]",030-141-005,$0.00,$0.00,"AERIAL PLACEMENT & TRENCHING, POLE #00025-5 ACCESS & FOSB #927 (TO BE PLACED BY VERIZON) on 929 LOS ALAMOS RD."
ENC25-0181,Started,Encroachment,5/12/2025,,"3350 Warm Springs Rd Glen Ellen [GLE]",053-160-039,$0.00,$0.00,"[Emailed 5/22/25. Need Plans] Restore Sonoma Creek channel, replace bridge, including demolition of existing 143' railcar bridge and existing abutments, install new pier supported abutments and wingwalls, remove channel obstructions and improve drainage."
ENC25-0182,"Plan Check",Encroachment,5/12/2025,,"1 Countywide",,$1101.21,$0.00,"PG&E - River Rd @ Hart Ln, Fulton. Site specific traffic control to excavate gas pipeline to connect cathode leads. No impact other than exposing and re- burying the line.PM 74054691 C-2164"
ENC25-0183,Started,Encroachment,5/12/2025,,"80 Queens Ln Petaluma [PET]",113-100-049,$0.00,$0.00,"PM 35615756 - PG&E to excavate in street to install UG gas service"
ENC25-0184,Paid,Encroachment,5/13/2025,,"22900 Broadway Sonoma [SON]",128-443-008,$281.61,$0.00,"Installation of electric vehicle (EV) charging stations, trenching, paving and striping for restaurant parking."
ENC25-0185,Started,Encroachment,5/13/2025,,"3755 Brickway Blvd Santa Rosa [SRO]",059-250-047,$0.00,$0.00,"overpull new cable in existing conduit - dig pit to intercept existing conduit"
ENC25-0186,Started,Encroachment,5/14/2025,,"16475 Neeley Rd Forestville [FOR]",071-290-003,$0.00,$0.00,"PG&E to install new pole and OH transformer. Install UG service cable in customer conduit. PM 35554146"
ENC25-0187,Paid,Encroachment,5/14/2025,,"58 Larkfield Dr Windsor [WIN]",058-134-005,$281.61,$0.00,"[PC Invoiced 5/22/25] Install a new upper and sewer lateral to the home. Currently on a septic tank. Connecting to sewer."
ENC25-0188,Paid,Encroachment,5/16/2025,,"429 Aviation Blvd Santa Rosa [SRO]",059-350-076,$281.61,$0.00,"[PC Invoiced 5/22/25] EP240014 Proposal for grading, drainage & utility improvements for a private roadway from 790 Shiloh Road to Aviation Blvd through an existing easement."
ENC25-0189,Paid,Encroachment,5/19/2025,,"21301 Heron Dr Bodega Bay [BBY]",100-150-012,$281.61,$0.00,"[PC Invoiced 5/27/25] HOA sidewalk improvements. Grind the edge and overlay with asphalt in order to restore the sidewalks to a new condition."
ENC25-0190,Started,Encroachment,5/20/2025,,"1175 River Rd Santa Rosa [SRO]",059-170-033,$0.00,$0.00,"PM 35316160 - PG&E to excavate 2 6'x6' bell holes (or smaller) in road/bike lane to confirm existing conduit. Location 20 & 23 on drawing (work is a pre- cursor to larger project in 2026, need to confirm conduit that is existing)"
ENC25-0191,Paid,Encroachment,5/20/2025,,"1200 Chauvet Rd Glen Ellen [GLE]",054-360-031,$281.61,$0.00,"[PC Invoiced 5/22/25] Encroachment permit for drainage trenching"
ENC25-0192,Started,Encroachment,5/21/2025,,"2130 Bohemian Hwy Occidental [OCC]",073-170-018,$0.00,$0.00,"NEW POLE PLACEMENT AT 2130 BOHEMIAN HWY, OCCIDENTAL, DIG 2' X 6' DEEP (19CU FT) HOLE IN DIRT TO SET NEW 25-5 POLE#230011717; BACKFILL & RESTORE SURFACES PER COUNTY STANDARDS LATITUDE: 38.391522, LONGITUDE: -122.934133"
ENC25-0193,Started,Encroachment,5/22/2025,,"14850 McDonough Heights Rd Healdsburg [HEA]",087-220-003,$0.00,$0.00,"TIE IN AT EXISTING POLE AND OVERLASH 208FT OF NEW CABLE ACROSS McDONOUGH HEIGHTS RD TO EXISTING POLE AT #14850."
ENC25-0194,"Plan Check",Encroachment,5/22/2025,,"8851 Poplar Ave Cotati [COT]",046-510-050,$281.61,$0.00,"[PC Invoiced 5/27/2025] Install a new driveway approach per County of Sonoma Standards"
ENC25-0195,Paid,Encroachment,5/23/2025,,"650 Donald St Agua Caliente [AGU]",127-092-024,$281.61,$0.00,"[PC Invoiced 6/5/25] (N) FENCE INSTALLATION WITHIN (PARTIALLY) THE RIGHT OF WAY."
ENC25-0196,Started,Encroachment,5/29/2025,,"1 Countywide",000-000-001,$0.00,$0.00,"PG&E Arnold Dr, Sonoma. Install new joint pole, slice box and pull cable onto private property with typical MUTCD lane closure. PM35309750"
ENC25-0197,Started,Encroachment,5/30/2025,,"969 Buckeye Rd Kenwood [KEN]",050-070-020,$0.00,$0.00,"FRONTIER FTTH 5330594: Frontier to place cable into proposed conduit and overlash aerial cable to existing strand along variuos locatoins. Please see TCP"
ENC25-0198,Issued,Encroachment,5/30/2025,,"175 Airport Blvd Windsor [WIN]",039-025-028,$0.00,$0.00,"EP240020 Major subdivision improvement plans for 57 lots with off-site improvements, sewer, grading, drainage & LID. ENC only for construction entrance and traffic control."
ENC25-0198,Issued,Encroachment,5/30/2025,,"175 Airport Blvd Windsor [WIN]",039-025-028,$0.00,$0.00,"EP240020 Major subdivision improvement plans for 57 lots with off-site improvements, sewer, grading, drainage & LID. ENC only for construction entrance and traffic control."
GRD21-,,,,,,,,,
0264.R02,Check,"Grading Permit",5/19/2025,,"18565 WILLOW CREEK RD Occidental [OCC]",074-180-096,$0.00,$0.00,"Revision for grading and drainage changes related to new SFD location and new driveway alignment with drainage modifications"
GRD22-,,,,,,,,,
0096.R02,Check,"Grading Permit",5/16/2025,,"2199 Diamond Mountain Rd Mark West Springs [MWS]",120-240-015,$0.00,$0.00,"Revision to change driveway to AC & modify lower alignment."
GRD22-,,,,,,,,,
0096.R02,Check,"Grading Permit",5/16/2025,,"2199 Diamond Mountain Rd Mark West Springs [MWS]",120-240-015,$0.00,$0.00,"Revision to change driveway to AC & modify lower alignment."
GRD22-,,,,,,,,,
0150.R01,Finaled,"Grading Permit",5/20/2025,05/30/2025,"17121 Taylor Ln Occidental [OCC]",073-250-071,$420.00,$0.00,"Grading & Drainage Improvements for Construction of New Driveway and Building Pad"
GRD25-0081,"Resubmittal Requested","Grading Permit",5/1/2025,,"9595 Kelly Ln Penngrove [PEN]",047-011-059,$3390.02,$0.00,"Grading for gravel pad and landscape wall"
GRD25-0082,Issued,"Grading Permit",5/1/2025,05/23/2025,"6440 Chemise Rd Geyserville [GEY]",090-050-014,$6144.83,$0.00,"EVT20-00035 Grading and drainage improvements for driveway and building pad for replacement SFD - Self-Certification Program"
GRD25-0083,"Resubmittal Received","Grading Permit",5/2/2025,,"2445 Roberts Rd Penngrove [PEN]",047-122-033,$3209.18,$0.00,"Grading Permit for Parcel #047-122-033 (2445 Roberts Road, Penngrove, CA 94951) Permit Number GRD25-0069. Level land for horse pasture. Low spots to be filled and higher areas to be cut to establish uniform grade and positive drainage to the West. 1,000 to 2,000 CY (revised amount) of imported fill will be required for this grading. Berm and creek to the North to remain unchanged."
GRD25-0084,"Plan Check Comments Sent","Grading Permit",5/2/2025,,"300 Valley Ford Freestone Rd Twin Hills [TWI]",026-100-013,$2785.75,$0.00,"Grading permit application is required and is an additional to application BLD25- 1374"
GRD25-0085,Check,"Grading Permit",5/4/2025,,"429 Aviation Blvd Santa Rosa [SRO]",059-350-076,$476.11,$0.00,"EP240014 - Commercial Grading, Drainage and Utility Improvements for a Private Roadway from 790 Shiloh (059-271-095) to Aviation Blvd Through an (E) Easement"
GRD25-0085,Check,"Grading Permit",5/4/2025,,"429 Aviation Blvd Santa Rosa [SRO]",059-350-076,$476.11,$0.00,"EP240014 - Commercial Grading, Drainage and Utility Improvements for a Private Roadway from 790 Shiloh (059-271-095) to Aviation Blvd Through an (E) Easement"
GRD25-0086,"Awaiting Applicant Response","Grading Permit",5/5/2025,,"13270 Dupont Rd Graton [GRA]",074-020-048,$0.00,$0.00,"GRADING FOR NEW PALNELIZED LIGHT GAUGE STEEL SINGLE FAMILY HOME, AND DWELLING UNIT"
GRD25-0087,Check,"Grading Permit",5/7/2025,,"1610 Shiloh Rd Windsor [WIN]",164-160-008,$1302.21,$0.00,"Grading for Fill Site and Access Road Previous Permit Expired (GRD23-0192)"
GRD25-0089,Check,"Grading Permit",5/9/2025,,"5931 Blue Gate Rd Mark West Springs [MWS]",028-400-002,$3352.02,$0.00,"Grading and drainage improvements associated with a proposed residence and asphalt access driveway."
GRD25-0090,"Awaiting Applicant Response","Grading Permit",5/9/2025,,"2851 Muniz Ranch Rd Jenner [JEN]",099-020-028,$0.00,$0.00,"A level recreation area of approximately 2350 square feet 195 cubic yards cut and used as fill. one 36 foot long retaining wall. no trees disturbed no storm water concentrated and needing to be distributed restore existing grasses and other ground cover"
GRD25-0091,"Plan Check Comments Sent","Grading Permit",5/11/2025,,"3848 Coffey Ln Santa Rosa [SRO]",058-033-023,$2154.66,$0.00,"Grading and drainage improvements to restore historical drainage patterns at the project site."
GRD25-0092,Check,"Grading Permit",5/12/2025,,"3350 Warm Springs Rd Glen Ellen [GLE]",053-160-039,$3352.02,$0.00,"Restore Sonoma Creek channel, replace bridge, including demolition of existing 143' railcar bridge and existing abutments, install new pier supported abutments and wingwalls, remove channel obstructions and improve drainage. Related to ROI25-0002"
GRD25-0093,Check,"Grading Permit",5/13/2025,,"5566 Hwy 116 N Forestville [FOR]",084-170-001,$2785.75,$0.00,"Grading, drainage, and stormwater stie improvements associated with construction of building additions for tasting room, barrel storage and accessory structures and site improvements to driveway and parking area."
GRD25-0094,Check,"Grading Permit",5/13/2025,,"1600 Oak Hollow Rd Cloverdale [CLO]",118-120-003,$1033.77,$0.00,"To Renew to Complete permit GRD23-0114 - Plan Check Expired, Engineered Grading and Drainage Improvements for construction of a new tennis court and path"
GRD25-0095,Check,"Grading Permit",5/13/2025,,"13940 Village Ave Healdsburg [HEA]",088-120-023,$3352.02,$0.00,"1. Remove all of the metal gabion basket materials from the site. The area comprised by the gabion basket structure will be converted to native cobble- covered slope matching upstream and downstream cobble slopes. 2. Restore historical shoreline access by installing new replacement seasonally removable shoreline access structures fastened to new low-profile pipe pilings installed by hand-work on the bank slope. 3. Vegetate the entire resulting native cobble-covered slope area not covered by the new replacement shoreline access structures with live willow cuttings to produce 50% total cover at the end of 3-year mitigation monitoring period, per monitoring requirements outlined in the RWQCB permit."
GRD25-0098,Check,"Grading Permit",5/19/2025,,"3995 Stallion Dr W Mark West Springs [MWS]",067-240-033,$3189.00,$0.00,"EVT17-01061 Grading for fire rebuild, 450cyd 2017 Sonoma Complex Fire The proposed project includes grading work related to an intended main home fire rebuild. 450 cu.yds of cut and fill are involved in the grading work, all cut material will remain on site."
GRD25-0100,"Awaiting Applicant Response","Grading Permit",5/21/2025,,"1271 Mark West Springs Rd Mark West Springs [MWS] Cut/fill earthwork, grading and drainage for gravel parking and retaining wall.",067-121-018,$0.00,$0.00,
GRD25-0102,Check,"Grading Permit",5/23/2025,,"20566 Front St Monte Rio [MRO]",094-100-021,$3182.35,$0.00,"BANK STABILIZATION APPROXIMATELY 100 LF"
GRD25-0103,,,5/27/2025,,"569 Michael Dr Agua Caliente [AGU]",127-371-005,$3325.68,$0.00,"SELF CERT-CONSTRUCTION GRADING FDR RENOVATION OF EXISTING SINGLE FAMILY RESIDENCE, CONSTRUCTION OF NEW CARPORT AND DRIVEWAY, LANDSCAPING, AND ASSOCIATED NECESSARY GRADING AND DRAINAGE IMPROVEMENTS"
GRD25-0104,Started,"Grading Permit",5/28/2025,,"2005 Linwood Ave Santa Rosa [SR]",038-252-001,$0.00,$0.00,"Stockpile 1000 yards of clean fill for future projects on the fairgrounds property."
GRD25-0105,Issued,"Grading Permit",5/30/2025,06/02/2025,"175 Airport Blvd Windsor [WIN]",039-025-028,$3729.87,$0.00,"PCAS: EP240020 Major subdivision improvement grading & drainage plans for 57 lots with flatwork, storm water LID & associated site improvements. Related to MJS23-0001 & IMP24-0006"
GRD25-0105,Issued,"Grading Permit",5/30/2025,06/02/2025,"175 Airport Blvd Windsor [WIN]",039-025-028,$3729.87,$0.00,"PCAS: EP240020 Major subdivision improvement grading & drainage plans for 57 lots with flatwork, storm water LID & associated site improvements. Related to MJS23-0001 & IMP24-0006"
SEP25-0125,Vested,"Septic Permit",5/1/2025,05/27/2025,"4760 Blank Rd Sebastopol [SEB]",062-160-036,$1948.27,$0.00,"Apply for septic plans review and vesting certificate"
