permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-3819,"Awaiting Applicant Response","Building Permit With Plan Check",6/27/2025,,"1490 Lorraine Way Mark West Springs [MWS]",067-121-057,$0.00,$0.00,"TO CONSTRUCT 2,531 SF CUSTOM HOME"
BLD25-3820,"Awaiting Applicant Response","Building Permit With Plan Check",6/27/2025,,"2700 Thornsberry Rd Sonoma [SON]",127-332-033,$0.00,$0.00,"New ADU. Remove existing accessory structures (shed & guest house). New pool and retaining walls under separate permit."
BLD25-3821,Issued,"Building Permit With Plan Check",6/27/2025,07/01/2025,"11791 Barnett Valley Rd Twin Hills [TWI]",073-080-028,$464.92,,"SFD, Install Tesla Powerwall 3 battery and extension. 27.00KWH Grid Tie ESS w/integrated 11.50KW ac inverter."
BLD25-3828,Started,"Building Permit With Plan Check",6/27/2025,,"16440 4th St Guerneville [GUE]",070-020-045,$0.00,$0.00,"Interior tenant improvement only. address DHS comments. Modification of bar equipment. Renovate (e) lighting. Renovate (e) restroom for accessibility."
BLD25-3830,Started,"Building Permit With Plan Check",6/27/2025,,"5325 Arnica Way Windsor [WIN]",039-310-033,$0.00,$0.00,"12x24 Wooden Storage Shed No Electrical, No Mechanical, No Plumbing"
BLD25-3832,Started,"Building Permit With Plan Check",6/27/2025,,"554 Willowside Rd Santa Rosa [SRO]",130-230-031,$0.00,$0.00,"ADDITION TO SINGLE-FAMILY RESIDENCE TO CREATE PRIMARY BEDROOM. REMODEL OF EXISTING PRIMARY BEDROOM TO DECOMMISSION EXISTING BEDROOM BY CREATING A NEW PRIMARY BATHROOM, PRIMARY WALK-IN CLOSET, AND LAUNDRY ROOM. ASSOCIATED SITE IMPROVEMENTS."
BLD25-3834,"Awaiting Applicant Response","Building Permit With Plan Check",6/27/2025,,"2177 Mill Creek Rd Healdsburg [HEA]",110-020-023,$0.00,$0.00,"Install a Kohler 38KW Generator and transfer switch"
BLD25-3835,"Awaiting Applicant Response","Building Permit With Plan Check",6/27/2025,,"737 Blossom Way Santa Rosa [SRO]",037-032-049,$0.00,$0.00,"kitchen remodel. remove 1 wing wall and about 7 ft of another to create open floor plan. install lvl in attic . new cabinets, flooring, countertops, light fixtures, move switches, ect"
BLD25-3836,"Awaiting Applicant Response","Building Permit With Plan Check",6/27/2025,,"6896 Hutchins Ave Sebastopol [SEB]",060-110-005,$0.00,$0.00,"SFD Install new 6kW solar PV system on an existing roof."
BLD25-3838,"Pre- Due","Building Permit With Plan Check",6/27/2025,,"301 Francisco Dr Glen Ellen [GLE]",056-652-007,$624.18,,"SFD 7.79kW (DC) rooftop solar system featuring Enphase Microinverters that will be supplemented with a 15kWh FranklinWH aPower2 battery that will offer backup power."
BLD25-3839,Issued,"Building Permit With Plan Check",6/27/2025,07/01/2025,"10265 Loch Haven Dr Mark West Springs [MWS]",079-030-001,$624.18,,"SFD roof mounted 6.15kW (DC) solar array that is paired with a 16kWh energy storage system and hybrid inverter. Rapid shut down initiator will be APSmart from AP Systems."
BLD25-3841,"Awaiting Applicant Response","Building Permit With Plan Check",6/28/2025,,"1041 Middle Two Rock Rd Petaluma [PET]",021-050-007,$0.00,,"New single family dwelling and carport. 3 bedroom/ 2.5 bath, 2125 sq. ft. conditioned interior."
BLD25-3842,Started,"Building Permit With Plan Check",6/29/2025,,"2716 Rollo Rd Bennett Valley [BEN]",055-220-007,$0.00,$0.00,"New in ground shotcrete swimming pool only Cost $65,000 All the excavated spoils to be transported to a legal site or to the county disposal site. No Grading or drainage required Grading Question form encluded."
BLD25-3843,Started,"Building Permit With Plan Check",6/29/2025,,"4931 Londonberry Dr Windsor [WIN]",058-122-005,$0.00,$0.00,"accesory structure (storage) 672 sqft"
BLD25-3844,Started,"Building Permit With Plan Check",6/29/2025,,"18525 Squaw Creek Rd Geyserville [GEY]",117-180-007,$0.00,$0.00,"Unit 11 Cooling Tower Reconstruction on Existing Foundation"
BLD25-3847,Issued,"Building Permit With Plan Check",6/30/2025,07/03/2025,"84 Sea Pine Reach Sea Ranch [SEA]",156-290-007,$464.92,,"SFD NEW ENERGY STORAGE SYSTEM - 30.0 KWH 2 Franklin Battery System"
BLD25-3848,"Pre- Due","Building Permit With Plan Check",6/30/2025,,"23871 Walling Rd Geyserville [GEY]",139-180-026,$624.18,,"Remove existing solar system on roof Install NEW PHOTOVOLTAIC ROOF MOUNTED SYSTEM - 12.900 KW DC/11.870KW CEC AC& ENERGY STORAGE SYSTEM - 10.0 KWH 30 Solar Panels 2 Batteries"
BLD25-3854,Started,"Building Permit With Plan Check",6/30/2025,,"5510 Hall Rd Santa Rosa [SRO]",130-240-034,$0.00,$0.00,"417 sq ft. rectangular pergola, constructed from extruded aluminum, fastened to concrete footers, to be built over fire pit area."
BLD25-3855,Started,"Building Permit With Plan Check",6/30/2025,,"63 Clippers Reach Sea Ranch [SEA]",156-010-012,$0.00,$0.00,"Single Family Dwelling New to renew Expired Permit BLD01-0837"
BLD25-3856,"Awaiting Applicant Response","Building Permit With Plan Check",6/30/2025,,"8150 W Dry Creek Rd Geyserville [GEY]",139-160-034,$0.00,$0.00,"We want to replace an agricultural barn that has been on the property for over 70 years . It is starting to fall apart. We want to replace it so we can store our tractors and equipment."
BLD25-3857,Check,"Building Permit With Plan Check",6/30/2025,,"5510 Hall Rd Santa Rosa [SRO]",130-240-034,$554.45,$10412.01,"(N) 441 sq ft. rectangular pergola, constructed from extruded aluminum, fastened to concrete footers, to be built over hot tub area."
BLD25-3861,Started,"Building Permit With Plan Check",6/30/2025,,"9450 Spring Hill School Rd Twin Hills [TWI]",077-110-068,$0.00,$0.00,"THE SCOPE OF WORK INCLUDES THE CONSTRUCTION OF A NEW ONE STOREY SINGLE FAMILY MAIN RESIDENCE WITH THREE BEDROOMS, THREE BATHS, LIVING/DINING/KITCHEN AREA, HOME OFFICE AND THEATER. THE NEW RESIDENCE WILL SIT ADJACENT TO THE EXISTING RESIDENTIAL STRUCTURE THAT WILL BE CONVERTED FROM THE MAIN RESIDENCE INTO AN ACCESSORY DWELLING UNIT [ADU]."
BLD25-3865,"Resubmittal Requested","Building Permit With Plan Check",6/30/2025,,"18580 Lomita Ave Agua Caliente [AGU]",127-073-046,$0.00,,"Installation of: Rooftop PV solar & Battery System (12) PV RSD Modules, (22) PV Modules, (2) 15k Inverter/Controller, (1) ESS, (1) Disconnect Switch"
BLD25-3867,Started,"Building Permit With Plan Check",6/30/2025,,"3950 I St Petaluma [PET]",019-260-009,$0.00,$0.00,"Electrification of an existing agricultural barn structure"
BLD25-3868,"Awaiting Applicant Response","Building Permit With Plan Check",6/30/2025,,"1000 Longhorn Ln Petaluma [PET]",020-130-039,$0.00,$0.00,"NEW TILT MOUNTED PV SYSTEM (19.780 KW) WITH NEW BATTERY STORAGE (45.0 KWH), GRID TIED MICROINVERTERS TO EXISTING MAIN SERVICE PANEL."
BLD25-3869,"Application Accepted/In Review","Building Permit With Plan Check",6/30/2025,,"1075 Palomino Rd Cloverdale [CLO]",117-280-025,$0.00,,"Install (38) roof mount solar panels at 15.58 kW and 3 batteries, 1 EV charger"
BLD25-3871,Started,"Building Permit With Plan Check",6/30/2025,,"456 Scenic Ave Bellevue [BEL]",045-031-002,$0.00,$0.00,"RMS 6.075KW/DC, 5.76KW/AC, 15 MODS/OPT, 1 INV, 1 ESS, BUI, EXST MSP 125A/125BUSS, ELP 125A"
BLD25-3873,"Awaiting Applicant Response","Building Permit With Plan Check",6/30/2025,,"20391 Hwy 116 N Monte Rio [MRO]",094-125-004,$0.00,$0.00,"**no plans**remodel of an existing restaurant located entirely within the existing building footprint. The scope of work includes: Expansion of the existing kitchen into a portion of the current seating area to improve functionality and workflow. Cosmetic interior remodel of all remaining spaces, including updated finishes, fixtures, and lighting. All work is confined to the existing interior envelope; no structural expansion or change to the building’s footprint is proposed. Exterior improvements will be limited to minor landscaping upgrades and exterior paint for aesthetic enhancement only—no grading, structural, or site work involved. There will be no change in occupancy, use, or increase in building area. The intent is to revitalize and modernize the existing restaurant space while maintaining its current layout and use classification."
BLD25-3875,Started,"Building Permit With Plan Check",6/30/2025,,"25976 River Rd Cloverdale [CLO]",117-110-050,$0.00,$0.00,"Verizon Wireless (814376/672304) modification at existing wireless telecommunications tower site. Remove and replace (1) microwave dish and associated cabling. No increase to height of tower. No ground work. Section 6409(a) Eligible Facilities Request."
BLD25-3876,Started,"Building Permit With Plan Check",6/30/2025,,"494 Westside Rd Healdsburg [HEA]",088-210-016,$0.00,$0.00,"Replace damaged roof and partially new trusses due to fallen tree"
DEM25-0211,Issued,"Demolition Permit",6/2/2025,07/03/2025,"10661 Grays Rd Forestville [FOR]",082-242-014,$807.01,$0.00,"Restore the entire lower floor back to its original configuration by removing all electrical, mechanical, plumbing and other elements as windows and walls to resolve (VBU25-0131)."
DEM25-0212,Issued,"Demolition Permit",6/3/2025,07/02/2025,"419 Scenic Ave Bellevue [BEL]",045-011-006,$807.01,$0.00,"DEMOLISH TWO PERGOLAS AND 1 COVERED SHADE STRUCTURE BUILT ON SITE WITHOUT PERMIT"
DEM25-0213,Issued,"Demolition Permit",6/3/2025,06/05/2025,"408 Thompson Ln Petaluma [PET]",021-152-027,$246.01,$0.00,"Demolish and remove old 480 sq/ft detached garage wood structure and concrete pad/foundation located at 408 Thompson Ln, Petaluma. A permit is pending to build new in the same location (BLD25-2284)."
DEM25-0214,"Pre- Due","Demolition Permit",6/3/2025,,"419 Scenic Ave Bellevue [BEL]",045-011-006,$807.01,$0.00,"DEMOLISH 1 COVERED SHADE STRUCTURE (915 S.F.) BUILT ON SITE WITOUT PERMIT"
DEM25-0215,"Pre- Due","Demolition Permit",6/3/2025,,"419 Scenic Ave Bellevue [BEL]",045-011-006,$807.01,$0.00,"DEMOLISH 1 PERGOLA (154 S.F.) BUILT ON SITE WITHOUT A PERMIT"
DEM25-0218,Issued,"Demolition Permit",6/4/2025,06/13/2025,"3500 Moorland Ave Bellevue [BEL]",134-122-044,$807.01,$0.00,"Demo Electrical & Plumbing Connections to (4) Unpermitted RVs - VBU25- 0042"
DEM25-0222,Issued,"Demolition Permit",6/8/2025,06/16/2025,"105 Mountain Meadow Rd Bennett Valley [BEN]",055-121-014,$526.51,$0.00,"Demo to remove structure to clear violation VBU25-0142. Please cancel/delete previous application (DEM25-0216) as was incorrectly written."
DEM25-0223,Issued,"Demolition Permit",6/8/2025,06/16/2025,"105 Mountain Meadow Rd Bennett Valley [BEN]",055-121-014,$713.51,$0.00,"Demo to remove structure to clear violation VBU25-0141. Please cancel/delete previous application (DEM25-0216) as was incorrectly written."
DEM25-0224,"Pre- Due","Demolition Permit",6/8/2025,,"8053 Speer Ranch Rd Forestville [FOR]",083-110-014,$246.01,$0.00,"Demo Fence - Fence details fall within the permit exemption. 2. demo of aged deck and deck supports. Deck details fall within the permit exemption"
DEM25-0225,Finaled,"Demolition Permit",6/9/2025,06/12/2025,"19021 7th St E Sonoma [SON]",127-172-011,$994.01,$0.00,"Demo unpermitted ag accessory structure (2160 SF) to correct violation VBU24- 0189"
DEM25-0227,Issued,"Demolition Permit",6/9/2025,06/17/2025,"17350 Buena Vista Ave Agua Caliente [AGU]",056-262-033,$994.01,$0.00,"Demolish interior space - cabinets and sink including faucet, electric range top and vent hood, wall heater, and shower in the bathroom. VBU25-0134"
DEM25-0228,Issued,"Demolition Permit",6/9/2025,06/11/2025,"7520 Kennedy Rd Twin Hills [TWI]",076-142-048,$246.01,$0.00,"Demo and remove existing metal RV barn for construction of new detached structure."
DEM25-0229,"Pre- Due","Demolition Permit",6/12/2025,,"501 Ronsheimer Rd Penngrove [PEN]",047-082-036,$994.01,$0.00,"To legalize VBU25-0180; DEMO electrical, mechanical and PARTITIONS IN GARAGE to return to original."
DEM25-0230,"Application Accepted/In Review","Demolition Permit",6/13/2025,,"999 Accela Way",999-999-999,$0.00,$0.00,"test demo for workflow"
DEM25-0232,Issued,"Demolition Permit",6/15/2025,06/16/2025,"8878 Egg Farm Ln Kenwood [KEN]",050-161-014,$246.01,$0.00,"Partial demolition of existing swimming pool."
DEM25-0233,Issued,"Demolition Permit",6/16/2025,06/19/2025,"1400 Jonive Rd Twin Hills [TWI]",080-170-040,$246.01,$0.00,"DEMO of existing 385 square foot guest house/cabin"
DEM25-0234,Issued,"Demolition Permit",6/17/2025,06/18/2025,"3151 Pauline Dr Graton [GRA]",104-060-029,$246.01,$0.00,"Demo to inspect MFG 1300SF, was removed in 2022"
DEM25-0235,"Application Accepted/In Review","Demolition Permit",6/17/2025,,"3280 Hicks Rd Graton [GRA]",130-146-003,$0.00,$0.00,"(W/S Comments Sent 6/17/25) Demo (E) SFD 1010 SF - Replacement SFD is under BLD25-1502 J#ASB139640"
DEM25-0236,Finaled,"Demolition Permit",6/17/2025,06/17/2025,"286 Somerville Rd Kenwood [KEN]",031-030-070,$0.00,$0.00,"EVT20-00314 Demolish 4372(sf) primary SFD with 824(sf) Garage destroyed by 2020 Glass Fire"
DEM25-0237,Issued,"Demolition Permit",6/18/2025,06/24/2025,"8439 Elphick Rd Twin Hills [TWI]",076-093-021,$246.01,$0.00,"To Complete DEM16-0436, Demo Covered Storage Area Attached to Shop Building"
DEM25-0238,Finaled,"Demolition Permit",6/18/2025,06/18/2025,"1205 Mark West Springs Rd Mark West Springs [MWS] EVT17-05047 Demolition of 2222(sf) SFD and 460(sf) Attached Garage",067-121-021,$0.00,$0.00,"destroyed by 2017 Sonoma Complex Fire"
DEM25-0239,"Pre- Due","Demolition Permit",6/18/2025,,"6490 Front St Forestville [FOR]",083-080-063,$246.01,$0.00,"Commercial - Demo Load Distribution Panel, Control & Fuse Box, Power Outlet, Conduit for Groundwater Remediation System being Removed. Demo Rebar Sticking up from Grade. Remove (16) Bollards & Patch w/ Concrete"
DEM25-0240,"Pre- Due","Demolition Permit",6/20/2025,,"1050 Cherry Creek Rd Cloverdale [CLO]",115-220-011,$246.01,$0.00,"Demolish wooden 600 SF existing garage and slab. Replacement structure under BLD25-3687"
DEM25-0242,"Awaiting Applicant Response","Demolition Permit",6/26/2025,,"735 Robinson Rd Twin Hills [TWI]",060-410-011,$0.00,$0.00,"Discovery to open up walls and ceiling in the house on interior side to so see how to proceed with new renovation. Remove dilapidated back porch that is currently falling off the house."
DEM25-0243,"Pre- Due","Demolition Permit",6/28/2025,,"1761 Olivet Rd Santa Rosa [SRO]",057-022-022,$246.01,$0.00,"DEMO PRIMARY SFD 1828 SF RELATED TO BUILDING PERMIT APPLICATION BLD25-1335"
DEM25-0244,Finaled,"Demolition Permit",6/30/2025,06/30/2025,"2501 Geysers Rd Geyserville [GEY]",131-030-006,$0.00,$0.00,"2019 KINCADE FIRE - DEMOLISH PRIMARY RESIDENCE (1690 SQ FT) EVT19-02288"
ENC25-0199,Paid,Encroachment,6/2/2025,,"175 Airport Blvd Windsor [WIN]",039-025-028,$0.00,$0.00,"EP240020 Major subdivision improvement plans for 57 lots with off-site improvements, sewer, grading, drainage & LID."
ENC25-0199,Paid,Encroachment,6/2/2025,,"175 Airport Blvd Windsor [WIN]",039-025-028,$0.00,$0.00,"EP240020 Major subdivision improvement plans for 57 lots with off-site improvements, sewer, grading, drainage & LID."
ENC25-0200,Started,Encroachment,6/2/2025,,"12783 Dunbar Rd Glen Ellen [GLE]",053-120-007,$0.00,$0.00,"PM 35312542 - PG&E to Trench and Bore 3,093' to Replace faulty conduit with new 2"" 4"" & 6"" cables, fuse savers, Sub Surface Transformers & Pad Mount Transformers."
ENC25-0201,"Plan Check",Encroachment,6/2/2025,,"22350 CA -116 Hwy",097-100-024,$281.61,$0.00,"[PC1 Cmnts 6/26/25] New DWY (Entrance on Laurel Dell Ave) - Need Bonding"
ENC25-0202,Paid,Encroachment,6/3/2025,,"4510 Hessel Rd Twin Hills [TWI]",062-091-036,$281.61,$0.00,"[PC Invoiced] Proposal for Encroachment Permit for New AC Parking."
ENC25-0203,"Plan Check",Encroachment,6/3/2025,,"1 Countywide",,$1118.43,$0.00,"PG&E - Mountain Home Ranch Rd, Calistoga. Temporary road closure to use crane to fix existing pole and OH electrical facilities. PM35577785"
ENC25-0204,Started,Encroachment,6/4/2025,,"2726 S Brush St S Graton [GRA]",130-291-003,$0.00,$0.00,"[Emailed for Plans] Temporary storage pod"
ENC25-0205,"Plan Check",Encroachment,6/4/2025,,"5201 Warm Springs Rd Glen Ellen [GLE]",054-240-031,$281.61,$0.00,"[PC1 Cmnts 6/25/25] DWY upgrade - Hold on BLD25-0359"
ENC25-0206,Started,Encroachment,6/4/2025,,"100 Pythian Rd Kenwood [KEN]",051-020-048,$0.00,$0.00,"Utility Encroachment Permit Application: Placing 24x36 Telecom box with cabinet in dirt, 2-4 protective bollards, with a 2-4 inch conduit to pole at 38°26'09.4""N 122°34'40.9""W which is about 180ft away and across the street from 100 N Pythian Rd"
ENC25-0207,Paid,Encroachment,6/4/2025,,"3413 Petaluma Blvd N Petaluma [PET]",048-074-036,$281.61,$0.00,"[PC Invoiced 6/9/2025]Proposal for Additional Parking and Connect On-Site Private Storm Drain with Public Catch Basin."
ENC25-0208,Paid,Encroachment,6/5/2025,,"290 W Thomson Ave Agua Caliente [AGU]",056-481-013,$281.61,$0.00,"[PC Invoiced 6/9/25] Six vertical borings (to 15 feet or first-encountered groundwater) in street for the purpose of soil & groundwater sample collections."
ENC25-0210,Paid,Encroachment,6/9/2025,,"3573 Regional Pky Santa Rosa [SRO]",059-240-031,$873.21,$0.00,"AT&T Sub - Hand trench, in (E) landscape area, to install fiber line extension from existing vault to property line, for new on-site cell facility."
ENC25-0211,"Plan Check",Encroachment,6/9/2025,,"5242 Vista Grande Dr Windsor [WIN]",039-110-012,$281.61,$0.00,"[PC Invoiced 6/17/25] Single Family Home Fire Rebuild"
ENC25-0213,Paid,Encroachment,6/10/2025,,"6707 Pressley Rd Penngrove [PEN]",047-251-003,$281.61,$0.00,"[PC Invoiced 6/17/25] Riparian Enhancement Project at Crane Creek Poppy Drainage - Provide mitigation, clearing and grubbing, site preparation, erosion repair, channel improvements, weed management and install and maintain irrigation system. Install riparian planting, browse protection around trees and shrubs and irrigate the mitigation area after planting on a monthly basis between April and October."
ENC25-0214,Started,Encroachment,6/11/2025,,"90 Lichtenberg Ave Agua Caliente [AGU]",056-303-008,$0.00,$0.00,"TCP NEEDED FOR LANE SHIFT+ONE LANE FLAGGER FOR BORING, HAND DIG, WYE CAST PIT, BDGNP12, HH & SB ACCESS ON VARIOUS LOCATIONS.FROM (E) POLE LOC 6 (120425609) TRENCH/BORE /HAND DIG AND PLACE ±778' OF 1-2"" CPC CONDUIT TO (E) HH'S/PEDS IN VARIOUS LOCATIONS"
ENC25-0215,"Plan Check",Encroachment,6/11/2025,,"8041 Speer Ranch Rd Forestville [FOR]",083-110-061,$281.61,$0.00,"[PC Invoiced 6/17/25] NEW DRIVEWAY - HOLD ON BLD25-2867"
ENC25-0216,Started,Encroachment,6/11/2025,,"18050 Greger St Agua Caliente [AGU]",056-394-009,$281.61,$0.00,"[PC Invoiced 6/20/25] Construct and pave new driveway with gravel and asphalt. Please see VEN21-0015."
ENC25-0217,"Plan Check",Encroachment,6/11/2025,,"4567 Brighton Dr Windsor [WIN]",058-233-001,$281.61,$0.00,"[PC Invoiced 6/18/25] New Driveway for New ADU"
ENC25-0218,Started,Encroachment,6/12/2025,,"500 Adobe Rd Penngrove [PEN]",047-162-009,$0.00,$0.00,dfgdsh
ENC25-0219,Started,Encroachment,6/13/2025,,"13250 Hwy 12 A Glen Ellen [GLE]",053-120-053,$0.00,$0.00,"PM 35528519 - PG&E to install 421' of gas main, and 370' of gas service, deactivate and remove 1 HPR type district reg station, abandon 153' of gas pipe. Pre/post camera inspection and restoration to be included."
ENC25-0220,Started,Encroachment,6/16/2025,,"21179 Pelican Loop Bodega Bay [BBY]",100-360-021,$0.00,$0.00,"need to dig in street to expose existing cable for repairs. Repair and restore"
ENC25-0221,Started,Encroachment,6/16/2025,,"3582 Westwind Blvd Santa Rosa [SRO]",059-210-041,$0.00,$0.00,"Proposal for encroachment due to proposed grading & drainage improvements and a new driveway. Associated with GRD25-0028 & ENP25-0020."
ENC25-0222,"Plan Check",Encroachment,6/16/2025,,"6301 Highland Pl Sebastopol [SEB]",025-130-001,$281.61,$0.00,"[PC Invoiced 6/18/25] New driveway encroachment onto Blank Road associated with GRD25-0119 site development for new ADU"
ENC25-0223,Started,Encroachment,6/17/2025,,"11000 Main St Penngrove [PEN]",047-161-003,$0.00,$0.00,"PG&E to trench 5x5 bell hole to repair gas leak. Permit to include pavement restoration. PM 47068998"
ENC25-0224,Started,Encroachment,6/18/2025,,"19445 Riverside Dr Agua Caliente [AGU]",052-463-008,$0.00,$0.00,"PG&E to trench 5x5 bell hole to repair gas leak. Permit to include pavement restoration. PM 47051202"
ENC25-0226,Started,Encroachment,6/19/2025,,"14284 Hendricks St Healdsburg [HEA]",088-220-018,$281.61,$0.00,"[PC Invoiced 6/19/ 2025] Replace the water service lateral and water meter."
ENC25-0227,Paid,Encroachment,6/22/2025,,"465 Rainsville Rd Petaluma [PET]",113-050-011,$281.61,$0.00,"[PC Invoiced 6/23/25] Installing one (1) monitoring well on the shoulder near 465 Rainsville Rd in Petaluma. Closest APN is 113-050-011. Coordinates are 38.270675, -122.689405"
ENC25-0228,Started,Encroachment,6/24/2025,,"4260 Wallace Rd Mark West Springs [MWS]",029-100-015,$0.00,$0.00,"SB #1 PLACEMENT on 4260 WALLACE RD."
ENC25-0229,Started,Encroachment,6/25/2025,,"1952 Alice Dr Penngrove [PEN]",047-302-012,$0.00,$0.00,"The work proposed in the right of way related to permit #BLD24-7450"
ENC25-0230,Started,Encroachment,6/26/2025,,"1959 Redwood Dr Healdsburg [HEA]",087-041-010,$0.00,$0.00,"PG&E to trench to repair gas leak. Permit to include all necessary restoration. Temporary road closure needed to complete work. No Outlet Street, detour plan for closure unavailable. PM 47209752"
ENC25-0231,Started,Encroachment,6/29/2025,,"14625 River Rd Guerneville [GUE]",070-400-003,$0.00,$0.00,"Construction of 2 new driveways for the 2 new SFDs BLD25-0771 & BLD25-0772"
GRD23-,,,,,,,,,
0066.R01,Check,"Grading Permit",6/27/2025,,"12200 Occidental Rd Graton [GRA]",080-050-027,$0.00,$0.00,"Revision-Grading & drainage for a new FSS driveway, building pad, storm water mitigation & associated site improvements."
GRD25-0106,Issued,"Grading Permit",6/1/2025,06/01/2025,"999 Accela Way",999-999-999,$1.51,$0.00,"TEST GRD"
GRD25-0107,"Resubmittal Requested","Grading Permit",6/2/2025,,"2985 Wild Turkey Run Bennett Valley [BEN]",055-250-006,$5730.05,$0.00,"(SELF CERT) GRADING, DRAINAGE, AND EROSION CONTROL IMPROVEMENTS FOR A NEW POOL HOUSE, OUTBUILDING, AND HARDSCAPE IMPROVEMENTS."
GRD25-0108,Check,"Grading Permit",6/3/2025,,"4510 Hessel Rd Twin Hills [TWI]",062-091-036,$1433.66,$0.00,"Proposal for Grading and Drainage Improvements for New AC Parking, Walkway, Office Building, and Associated Landscaping. LID applicable"
GRD25-0109,"Awaiting Applicant Response","Grading Permit",6/3/2025,,"8980 Roblar Rd Two Rock [TWO]",027-190-001,$0.00,$0.00,"To fill in a low spot in farming ground."
GRD25-0110,"Awaiting Applicant Response","Grading Permit",6/5/2025,,"1039 S Wright Rd Bellevue [BEL]",035-072-052,$0.00,$0.00,"Record VGR08-0026: Grading/Drainage Violation Project Description: 100 SQ FT OF FILL AT REAR OF PROPERTY IN A FLOOD PRONE URBAN AREA"
GRD25-0111,Check,"Grading Permit",6/6/2025,,"100 Meadowcroft Way Mark West Springs [MWS]",029-070-064,$3381.09,$0.00,"Grading & Drainage for Proposed Garage, Storage Space, and Driveway Improvements"
GRD25-0112,Issued,"Grading Permit",6/6/2025,06/20/2025,"2619 Brush St Graton [GRA]",130-280-049,$0.00,$0.00,"PCAS: EP240003 Grading Improvement Plan for Subdivision Road. Work covers driveway and drainage improvements. Related to MNS22-0006"
GRD25-0113,"Awaiting Applicant Response","Grading Permit",6/9/2025,,"885 Todd Rd Bellevue [BEL]",134-082-027,$0.00,$0.00,"Remove soil that was spread without permit and clear grading violation."
GRD25-0114,"Plan Check Comments Sent","Grading Permit",6/10/2025,,"4300 Wallace Creek Rd Healdsburg [HEA]",111-150-001,$3211.57,$0.00,"*Priority Review* Emergency Slide Repair, Grading & Drainage for Replacement Portion of Slide Damaged Road"
GRD25-0114,"Plan Check Comments Sent","Grading Permit",6/10/2025,,"4300 Wallace Creek Rd Healdsburg [HEA]",111-150-001,$3211.57,$0.00,"*Priority Review* Emergency Slide Repair, Grading & Drainage for Replacement Portion of Slide Damaged Road"
GRD25-0115,,,6/11/2025,,"4021 Burnside Rd Twin Hills [TWI]",073-030-059,$3200.07,$0.00,"Site grading at 4021 Burnside Road for development of a single family residential compound"
GRD25-0116,Check,"Grading Permit",6/12/2025,,"6157 Bodega Ave Two Rock [TWO]",022-200-023,$3352.02,$0.00,"Grading and drainage improvements for a driveway, residence, ADU, horse barn, and associated landscaping."
GRD25-0116,Check,"Grading Permit",6/12/2025,,"6157 Bodega Ave Two Rock [TWO]",022-200-023,$3352.02,$0.00,"Grading and drainage improvements for a driveway, residence, ADU, horse barn, and associated landscaping."
GRD25-0117,Check,"Grading Permit",6/12/2025,,"12650 Bear Ridge Rd Geyserville [GEY]",141-040-025,$3352.02,$0.00,"proposed equipment access pad and associated grading and drainage"
GRD25-0118,,,6/13/2025,,"22083 Lee Dr Timber Cove [TIM]",109-420-055,$3352.02,$0.00,"Proposal for grading & drainage improvements for a proposed house, carport, and new AC driveway for the residence."
GRD25-0119,"Pre- Due","Grading Permit",6/16/2025,,"6301 Highland Pl Sebastopol [SEB]",025-130-001,$6168.16,$0.00,"SELF-CERTIFY Grading for new driveway and house pad for an ADU"
GRD25-0120,,,6/18/2025,,"1382 Hwy 116 S Twin Hills [TWI]",063-011-017,$3147.02,$0.00,"Grading & Drainage improvements to satisfy the conditions of approval for DRH19-0006"
GRD25-0121,Issued,"Grading Permit",6/24/2025,06/27/2025,"286 Somerville Rd Kenwood [KEN]",031-030-070,$399.63,$0.00,"Renew GRD06-0381 for grading of driveway, SFD pad, garage and pool area."
GRD25-0123,Check,"Grading Permit",6/27/2025,,"8800 Chalk Hill Rd Windsor [WIN]",079-220-028,$0.00,$0.00,"Renewal to Complete GRD19-0272 - Grading & Drainage Improvements for Driveway (R01 includes grading residence & workshop)"
GRD25-0124,,,6/27/2025,,"11587 Brooks Rd Windsor [WIN]",086-190-003,$3352.02,$0.00,"Grading and drainage improvements supporting new residence with garage, driveway, and associated hardscape LID"
GRD25-0125,Started,"Grading Permit",6/30/2025,,"9800 Geysers Rd Geyserville [GEY]",117-140-010,$0.00,$0.00,"Aidlin A-Site Erosion Repair"
GRD25-0126,Started,"Grading Permit",6/30/2025,,"1477 Lorraine Way Mark West Springs [MWS]",067-290-004,$0.00,$0.00,"Leveling building pad in preparation of a new home."
SEP25-0162,Issued,"Septic Permit",6/1/2025,06/01/2025,"999 Accela Way",999-999-999,$0.00,$0.00,"TEST SEP"
SEP25-0163,"Plan Check Comments Sent","Septic Permit",6/2/2025,,"5725 Inverness Ave Bennett Valley [BEN]",045-211-004,$1389.27,$0.00,"3-bedroom drip irrigation system (5725 Inverness Ave)"
SEP25-0164,Issued,"Septic Permit",6/2/2025,06/11/2025,"3280 Hicks Rd Graton [GRA]",130-146-003,$641.23,$0.00,"Decommission existing redwood tank/septic system. Connecting to Graton Community Services. Permit SEW25-0042 is in process."
SEP25-0165,Check,"Septic Permit",6/2/2025,,"7045 Baker Ln Twin Hills [TWI]",063-293-038,$3060.27,$0.00,"Primary leach line capacity expansion to accommodate ADU, with addition of Reserve At-Grade mounds."
