permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-1723,"Awaiting Applicant Response","Building Permit With Plan Check",3/29/2025,,"421 Walnut Ave Agua Caliente [AGU]",052-422-026,$0.00,$0.00,"This property is a 4-plex in total with two separate duplex buildings. Add two exterior doors to the back of units 425 and 431. standard 36 inch door with standard framing (2X4) with header and king stud. In swing door will step outside to a ground level landing."
BLD25-1734,Issued,"Building Permit With Plan Check",3/31/2025,04/04/2025,"16353 Coleman Valley Rd Occidental [OCC]",074-170-049,$624.18,,"SFD, Roof Mount Solar Panel Install 5.04 kW, 13.6 kWh Battery"
BLD25-1751,"Awaiting Applicant Response","Building Permit With Plan Check",3/31/2025,,"808 Pepper Rd Petaluma [PET]",113-173-057,$0.00,$0.00,"New Kit Barn- 1 story 1440 sf"
BLD25-1752,Started,"Building Permit With Plan Check",3/31/2025,,"20790 Robin Ct Bodega Bay [BBY]",100-320-052,$0.00,$0.00,"Replace siding and windows, replace/rebuild decks, add exterior door."
BLD25-1753,"Awaiting Applicant Response","Building Permit With Plan Check",3/31/2025,,"3536 Holland Dr Bennett Valley [BEN]",049-330-018,$0.00,$0.00,"Legalization of code enforcement case VBU19-1022."
BLD25-1757,"Awaiting Applicant Response","Building Permit With Plan Check",3/31/2025,,"1190 E Napa St 2 Sonoma [SON]",127-242-050,$0.00,$0.00,"REBUILD/REPAIR 726 SQ FT COMMERCIAL DECK LIKE FOR LIKE (AUTO CRASH DAMAGE REPAIR)"
DEM25-0076,Issued,"Demolition Permit",3/5/2025,03/24/2025,"6718 Baker Ln Twin Hills [TWI]",063-213-036,$246.01,$0.00,"Demo Garage Due to Fire Damage (562 SF)"
DEM25-0077,"Application Accepted/In Review","Demolition Permit",3/5/2025,,"521 Eastman Ln Petaluma [PET]",021-024-005,$246.01,$0.00,"Demolition of 900 SF (18'x40') Chicken Coop This proposal includes the demolition of a dilapidated agricultural chicken barn. The existing structure is single story and 900 sqft in area."
DEM25-0078,Issued,"Demolition Permit",3/7/2025,03/07/2025,"17061 Hwy 116 N Guerneville [GUE]",071-200-052,$713.51,$0.00,"Demo to remove container 4 of 4 unpermitted sea-land cargo containers approximately 8 feet x 20 feet"
DEM25-0079,"Pre- Due","Demolition Permit",3/10/2025,,"930 Maybee Ln Geyserville [GEY]",091-120-082,$246.01,$0.00,"Demolition of existing house structure. 2851 SF Some foundation to remain, per plans."
DEM25-0080,Issued,"Demolition Permit",3/11/2025,03/24/2025,"5911 Lone Pine Rd Twin Hills [TWI]",063-090-072,$713.51,$0.00,"Demo Unpermitted Barn to clear VBU22-0412 - Located at back of property"
DEM25-0081,Finaled,"Demolition Permit",3/12/2025,03/12/2025,"8876 Green Valley Rd Graton [GRA]",130-080-064,$994.01,$0.00,"Demo Unpermitted Barn to clear VBU96-0645"
DEM25-0082,Issued,"Demolition Permit",3/12/2025,03/12/2025,"4583 Belmont Ct Sonoma [SON]",064-020-001,$246.01,$0.00,"Detached Garage, Exploratory Demolition of interior walls to determine structural members. notified J# requirement"
DEM25-0083,Finaled,"Demolition Permit",3/12/2025,03/17/2025,"10524 Woodside Dr Forestville [FOR]",082-180-055,$596.50,$0.00,"Demo fire burned SFD, 1297 SQ FT to legalize VBU25-0002"
DEM25-0085,Issued,"Demolition Permit",3/16/2025,03/24/2025,"15070 Cherry St Guerneville [GUE]",072-040-053,$246.01,$0.00,"Remove debris and roof damage from branches going through the roof."
DEM25-0086,Issued,"Demolition Permit",3/17/2025,03/28/2025,"6061 Lone Pine Rd Twin Hills [TWI]",063-090-053,$994.01,$0.00,"Legalize w/ Demo: Un-permitted manufactured mobile home 500 sf VBU20- 0192"
DEM25-0087,Finaled,"Demolition Permit",3/18/2025,,"5135 Foothill Ranch Rd Mark West Springs [MWS]",067-170-018,$0.00,$0.00,"2017 SONOMA COMPLEX FIRE - DEMOLISH PRIMARY RESIDENCE EVT17- 01079"
DEM25-0089,"Application Accepted/In Review","Demolition Permit",3/19/2025,,"17940 Escalon Dr Agua Caliente [AGU]",133-172-006,$0.00,$0.00,"*Pending Engineering Approval (SEW req'd) Demo Existing SFD (1,696 SF) for Replacement under BLD25-1029"
DEM25-0090,"Awaiting Applicant Response","Demolition Permit",3/20/2025,,"12 Hampton Rd Camp Meeker [CAM]",075-250-021,$0.00,$0.00,"EVT24-00115 Demolition and removal of wall covering items including some left behind contents and cabinetry. -Interior Fire, Smoke Damage"
DEM25-0091,Finaled,"Demolition Permit",3/20/2025,,"13400 Saddle Rd Glen Ellen [GLE]",054-230-036,$0.00,$0.00,"2017 SONOMA COMPLEX FIRE - DEMOLISH PRIMARY RESIDENCE EVT17- 05400"
DEM25-0092,Finaled,"Demolition Permit",3/21/2025,03/21/2025,"6101 Cleland Ranch Rd Rincon Valley [RIN]",028-160-078,$0.00,$0.00,"EVT20-00603 Demolition of 1282(sf) SFD, 126(sf) Covered Porches, 541(sf) Garage destroyed by the 2020 Glass Fire"
DEM25-0093,Issued,"Demolition Permit",3/21/2025,03/27/2025,"1737 Wood Rd Santa Rosa [SRO]",059-040-004,$994.01,$0.00,"Legalize VBU17-0646, Demo Cargo Container #1 with Electrical"
DEM25-0094,Issued,"Demolition Permit",3/21/2025,03/27/2025,"1737 Wood Rd Santa Rosa [SRO]",059-040-004,$994.01,$0.00,"Legalize VBU17-0645 Demo Cargo Container #2 with Electrical"
DEM25-0095,Issued,"Demolition Permit",3/21/2025,03/27/2025,"1737 Wood Rd Santa Rosa [SRO]",059-040-004,$994.01,$0.00,"Legalize VBU17-0643, Demo Cargo Container #3 with Electrical"
DEM25-0096,Issued,"Demolition Permit",3/21/2025,03/27/2025,"1737 Wood Rd Santa Rosa [SRO]",059-040-004,$994.01,$0.00,"Legalize VBU17-0639, Demo Greenhouse #1 (2808 SF) with unpermitted elec/mech/gas"
DEM25-0097,Issued,"Demolition Permit",3/21/2025,03/27/2025,"1737 Wood Rd Santa Rosa [SRO]",059-040-004,$994.01,$0.00,"Legalize VBU17-0640, Demo Greenhouse #2 (2808 SF) with unpermitted elec/mech/gas"
DEM25-0098,Issued,"Demolition Permit",3/21/2025,03/27/2025,"1737 Wood Rd Santa Rosa [SRO]",059-040-004,$994.01,$0.00,"Legalize VBU17-0641, Demo Greenhouse #3 (2160 SF) with unpermitted elec/mech/gas"
DEM25-0099,Issued,"Demolition Permit",3/21/2025,03/27/2025,"1737 Wood Rd Santa Rosa [SRO]",059-040-004,$994.01,$0.00,"Legalize VBU19-0301, Demo Propane Generator #1"
DEM25-0100,Issued,"Demolition Permit",3/21/2025,03/27/2025,"1737 Wood Rd Santa Rosa [SRO]",059-040-004,$994.01,$0.00,"Legalize VBU19-0302, Demo Propane Generator #2"
DEM25-0101,Issued,"Demolition Permit",3/21/2025,03/27/2025,"1737 Wood Rd Santa Rosa [SRO]",059-040-004,$994.01,$0.00,"Legalize VBU19-0299, Demo Propane Tank #1 1000 Gallons"
DEM25-0102,Issued,"Demolition Permit",3/21/2025,03/27/2025,"1737 Wood Rd Santa Rosa [SRO]",059-040-004,$994.01,$0.00,"Legalize VBU19-0300, Demo Propane Tank #2 1000 Gallons"
DEM25-0103,Issued,"Demolition Permit",3/24/2025,03/25/2025,"4306 Chico Ave Bellevue [BEL]",035-072-014,$193.43,$0.00,"Demolition of detached garage. The garage to be demolished is 22 feet wide by 34 feet in length."
DEM25-0105,Issued,"Demolition Permit",3/24/2025,03/26/2025,"21870 Russian River Ave Monte Rio [MRO]",095-051-008,$388.84,$0.00,"This request is for the demolition of an existing detached garage located at the above-referenced property. The structure in question is a single-story, wood- framed garage approximately 8 feet by 16 feet (128 square feet) in footprint. The building is situated on the property line, within the current code-required setbacks, and predates modern zoning and building code standards. The garage is in an advanced state of disrepair and poses a potential safety hazard. It exhibits significant structural deterioration, including: • Extensive dry rot in framing members and wall sheathing • A compromised roof structure that is sagging and unstable • Active termite or pest damage • No longer structurally sound and at imminent risk of collapse Due to the degree of degradation, the structure is considered beyond reasonable repair or mitigation. The cost of rehabilitation far exceeds the value of the structure, and its location within current setbacks makes reconstruction in the same location non-compliant with existing County codes. There is no intention to rebuild or replace the garage at this time. The proposed demolition will improve safety on the property, eliminate blight, and allow for better long-term site management and use. All demolition activities will comply with applicable Sonoma County environmental and safety regulations, including: • Proper waste disposal and material recycling • Dust and debris control measures during demolition • Compliance with erosion and sediment control if required • Disconnection and capping of any utilities serving the structure • We respectfully request approval of this demolition based on the urgent need to remove a hazardous, non-code-conforming structure that is no longer viable. This action is in the best interest of public safety and the long-term stewardship of the property."
DEM25-0106,"Pre- Due","Demolition Permit",3/25/2025,,"6601 Sonoma Mountain Rd Glen Ellen [GLE]",055-080-014,$246.01,$0.00,"Demolish SFD (1900SF) with attached carport"
DEM25-0107,"Pre- Due","Demolition Permit",3/26/2025,,"6601 Sonoma Mountain Rd Glen Ellen [GLE]",055-080-014,$246.01,$0.00,"Demolish (E) Shed 144 SF"
DEM25-0108,"Awaiting Applicant Response","Demolition Permit",3/28/2025,,"1737 Wood Rd Santa Rosa [SRO]",059-040-004,$0.00,$0.00,"Legalize VBU17-0644 - Demo Unpermitted Partition Walls w/ Elec & Mech in Garage to Return to Original State (garage was converted to grow room w/o permit)"
DEM25-0109,"Awaiting Applicant Response","Demolition Permit",3/28/2025,,"1737 Wood Rd Santa Rosa [SRO]",059-040-004,$0.00,$0.00,"Legalize VBU19-0298, Demo Electrical, Mechanical, & Plumbing in SFD"
DEM25-0110,"Awaiting Applicant Response","Demolition Permit",3/28/2025,,"1737 Wood Rd Santa Rosa [SRO]",059-040-004,$0.00,$0.00,"Legalize VBU17-0642, Demo Electric & Gas (3 water heaters) in Pump House/Shed"
DEM25-0111,Issued,"Demolition Permit",3/28/2025,04/02/2025,"7520 Kennedy Rd Twin Hills [TWI]",076-142-048,$246.01,$0.00,"Demolition of existing metal RV barn on property 819sf"
DEM25-0112,"Application Accepted/In Review","Demolition Permit",3/28/2025,,"21935 Russian River Ave Monte Rio [MRO]",095-043-001,$0.00,$0.00,"Demo Cabin, deemed unsafe (viol) VBU25-0091"
ENC25-0088,Started,Encroachment,3/1/2025,,"8851 Poplar Ave Cotati [COT]",046-510-050,$281.61,$0.00,"[ PC Invoiced 3/3/25] New Driveway"
ENC25-0089,"Plan Check Encroachment",,3/3/2025,,"4710 Bennett Valley Rd Bennett Valley [BEN]",049-430-006,$281.61,$0.00,"[Refund request sent - Void when received 3/27/2025] NEW RESIDENTIAL DRIVEWAY ENTRANCE"
ENC25-0090,Paid,Encroachment,3/3/2025,,"5286 Odonnell Ln",054-300-019,$1651.27,$0.00,"PG&E - O'Donnell Ln, Glen Ellen. Utility trenching to to install new underground gas service and install overhead electrical service to new fire rebuild with temporary road closure needed. PM 35612310 & 35612474"
ENC25-0090,Paid,Encroachment,3/3/2025,,"5286 Odonnell Ln Glen Ellen [GLE]",054-300-019,$1651.27,$0.00,"PG&E - O'Donnell Ln, Glen Ellen. Utility trenching to to install new underground gas service and install overhead electrical service to new fire rebuild with temporary road closure needed. PM 35612310 & 35612474"
ENC25-0091,Started,Encroachment,3/3/2025,,"9001 Graton Rd Graton [GRA]",130-162-028,$0.00,$0.00,"[Site plan needed by 3/14/2025 or void] Drinking Water Connection to 9001 and 8959 Graton Road"
ENC25-0091,Started,Encroachment,3/3/2025,,"9001 Graton Rd Graton [GRA]",130-162-028,$0.00,$0.00,"[Site plan needed by 3/14/2025 or void] Drinking Water Connection to 9001 and 8959 Graton Road"
ENC25-0092,Paid,Encroachment,3/3/2025,,"1 Countywide",,$2699.72,$0.00,"[Invoice sent 3/25/2025] The proposed project involves the construction of Owner’s Santa Rosa and Russian River-Cotati Intertie Aqueducts Cathodic Protection Upgrade project located in Sonoma County, California, at multiple locations along the alignment of Owner’s Santa Rosa and Russian River-Cotati Intertie Aqueducts. The project includes, but is not limited to, the installation of 9 cathodic protection stations, each consisting of a DC rectifier unit and a deep anode bed, and 12 cathodic protection test stations."
ENC25-0094,"Plan Check Encroachment",,3/4/2025,,"1115 Craig Ave Agua Caliente [AGU]",052-152-039,$281.61,$0.00,"[PC1 Cmnts 4/1/2025] DWY relocated - GRD24-0016"
ENC25-0096,Issued,Encroachment,3/5/2025,,"1 Countywide",000-000-001,$6220.83,$0.00,"**PCAS EC250096** CALIFORNIA AMERICAN WATER 2025 ANNUAL PERMIT"
ENC25-0097,Issued,Encroachment,3/5/2025,,"1 Countywide",,$621.98,$0.00,"PG&E - Mountain View Ave, Santa Rosa. Traffic control to access and inspect, existing enclosures in shoulder. PM 46477245"
ENC25-0098,Paid,Encroachment,3/5/2025,,"1 Countywide",,$621.98,$0.00,"[invoice 4/2/2025] Comcast - Petaluma Hill Rd, Penngrove. Traffic control to replace ± 650 LF of cable on (5) existing poles. JB2111573"
ENC25-0099,"Plan Check Encroachment",,3/5/2025,,"5286 Wikiup Ct Windsor [WIN]",039-140-011,$281.61,$0.00,"[PC1 Cmnts 4/2/2025] Remove and replace 6 feet of concrete curb and remove and replace DWY approach"
ENC25-0100,Issued,Encroachment,3/7/2025,,"3750 N Laughlin Rd Santa Rosa [SRO]",059-370-033,$0.00,$0.00,"EP240002 - Improvements in Right of Way of Airport Blvd and N. Laughlin Rd for Hyatt Hotel construction - scope does not include future traffic circle - Note areas labeled In-Lieu are not within scope of these plans"
ENC25-0101,Paid,Encroachment,3/7/2025,,"16860 Neeley Rd Forestville [FOR]",071-200-020,$281.61,$0.00,"[PC Invoiced 3/19/2025] Structural repairs and reinforcement of an existing 640 (sf) existing elevated parking pad. Demolition and replacement of the existing concrete slab, installation of helical tie-backs for lateral stabilization and replacement of deteriorated framing members."
ENC25-0102,Started,Encroachment,3/10/2025,,"1 Countywide",,$2593.28,$0.00,"[Invoice 4/2/2025] PG&E Subcontractor - Fulton Rd (Santa Rosa city limits to River Rd) & River Rd (Fulton Rd to Barnes Rd), Santa Rosa. Traffic control for aerial copper removal on ± 44 existing poles."
ENC25-0104,Issued,Encroachment,3/11/2025,,"1 Countywide",000-000-001,$621.98,$0.00,"PG&E – Mountain View Ave @ Santa Rosa Ave, Santa Rosa. Traffic control to remove and replace UG electrical services in existing conduit. PM 35401196"
ENC25-0108,Paid,Encroachment,3/13/2025,,"1 Countywide",,$1534.20,$0.00,"PG&E – Petaluma Hill Rd (Main St) @ Adobe Rd, Penngrove. **Night Work** Traffic control for trimming vegetation, install new poles, remove existing poles, abandon services on joint poles and install various overhead services. PM 35564648 **Flashing red at intersection needed. PCAS EC250108 only for SPI traffic division to place intersection on flash.**"
ENC25-0109,Paid,Encroachment,3/14/2025,,"845 Palm Ave Penngrove [PEN]",047-081-026,$281.61,$0.00,"[PC Invoiced] Encroachment for sewer connection in County ROW."
ENC25-0110,Paid,Encroachment,3/14/2025,,"0 Hall Rd Santa Rosa [SRO]",000-000-001,$281.61,$0.00,"[PC Invoiced 3/19/2025] Traffic control for geotechnical borings (2) along Hall Road between Countryside Drive and Park Royal Avenue."
ENC25-0111,"Plan Check Encroachment",,3/14/2025,,"2803 Bardy St 080210 Bennett Valley [BEN]",055-170-031,$281.61,$0.00,"[PC1 Cmnts 4/3/2025] DWY"
ENC25-0112,Started,Encroachment,3/17/2025,,"1 Countywide",,$1262.27,$0.00,"[Invoice 4/3/2025] AT&T – Los Amigos Rd, Healdsburg. Traffic control to trench ±10LF of conduit, install new (40.5""H X 25.0""W X 19.9""D) cabinet on new concrete pad and bollards. A051G7G"
ENC25-0113,Started,Encroachment,3/18/2025,,"135 W Verano Ave Agua Caliente [AGU]",127-071-005,$0.00,$0.00,"A056TZ4 PLACE NEW 864 RETROFIT PFP (42.8""W X 40.5"" H X 19.9"" D) CABINET ONEXISTING CONCRETE PAD."
ENC25-0114,Started,Encroachment,3/20/2025,,"4000 Roblar Rd Sebastopol [SEB]",024-031-057,$0.00,$0.00,"REVISION TO APPROVED PERMIT ENC24-0304"
ENC25-0115,Started,Encroachment,3/21/2025,,"18565 Willow Creek Rd Occidental [OCC]",074-180-096,$281.61,$0.00,"{PC Invoiced 3/25/25] PROPOSED DRIVEWAY INVOLVES COMPLETION OF THE WORK ORIGINALLY PERMITTED UNDER GRD07-0185 AND RENEWED UNDER GRD21-0264."
ENC25-0116,Started,Encroachment,3/21/2025,,"14501 Armstrong Woods Rd 5 Guerneville [GUE]",069-300-024,$0.00,$0.00,"Encroachment needed to relash one span of broken lashing - 167'."
ENC25-0118,"Plan Check Encroachment",,3/24/2025,,"6000 Petersen Rd Sebastopol [SEB]",024-010-015,$281.61,$0.00,"[PC1 Cmnts 04/03/2025 ]DWY widening. Associated with BLD25-1051"
ENC25-0119,Started,Encroachment,3/24/2025,,"5286 Odonnell Ln Glen Ellen [GLE]",054-300-019,$0.00,$0.00,"[Called clt 3/26/25. ENC Already exists for this property. Awaiting Response] Water and sewer connection at property line. Driveway installation to road edge."
ENC25-0120,Started,Encroachment,3/24/2025,,"145 Alexander Valley Rd Geyserville [GEY]",091-070-028,$0.00,$0.00,"This project proposes to tie in at COUNTY R.O.W. to overlash approx. 1015' of new cable along 5 existing poles. Place traffic control signage within COUNTY OF SONOMA jurisdiction for the work being performed in CITY OF HEALDSBURG jurisdiction. JB1988154"
ENC25-0121,"Plan Check Encroachment",,3/24/2025,,"865 Austin Creek Rd Guerneville [GUE]",097-070-005,$281.61,$0.00,"[PC1 Cmnts 4/4/2025] Driveway upgrade - Associated with BLD24-6199."
ENC25-0122,"Plan Check Encroachment",,3/25/2025,,"20839 Pelican Loop Bodega Bay [BBY]",100-450-011,$281.61,$0.00,"[PC1 Cmnts 4/3//2025] Widen driveway and add concrete paving to existing sidewalk."
ENC25-0123,Started,Encroachment,3/25/2025,,"2600 Lawndale Rd Kenwood [KEN]",050-120-053,$0.00,$0.00,"tie in at Pole #1 to overlash approx. 46ft. of new cable along 2 existing poles upto COUNTY R.O.W. on LAWNDALE RD. JB2109563"
ENC25-0124,Started,Encroachment,3/26/2025,,"9001 Graton Rd Graton [GRA]",130-162-028,$0.00,$0.00,"Turners Automotive Domestic Well Replacement Construction Site Plan"
GRD24-,,,,,,,,,
0217.R01,Finaled,"Grading Permit",3/7/2025,03/07/2025,"3750 N Laughlin Rd Santa Rosa [SRO]",059-370-033,$0.00,$0.00,"Revision - Updating GRD24-0217 with signed improvement plans from approved IMP24-0002 (original GRD created to meet time deadline)"
GRD25-0051,"Plan Check Started","Grading Permit",3/4/2025,,"4605 Dry Creek Rd Geyserville [GEY]",090-210-025,$2466.84,$0.00,"EVT24-00096: Engineered grading and drainage improvements for construction of a new primary dwelling, garage and driveway to replace prior dwelling and garage that were damaged by fire."
GRD25-0052,"Plan Check Started","Grading Permit",3/5/2025,,"1398 Michele Way Mark West Springs [MWS]",067-121-077,$3390.02,$0.00,"Engineered Grading and Drainage for construction of a residence, shop and driveway"
"GRD25-0053 Ready for Plan",Check,"Grading Permit",3/5/2025,,"22207 River Rd Geyserville [GEY]",141-190-089,$3352.02,$0.00,"Grading and drainage improvements to an existing trail and the addition of an accessible alighting pad"
"GRD25-0054 Ready for Plan",Check,"Grading Permit",3/6/2025,,"1690 Bollinger Ln Twin Hills [TWI]",076-030-007,$3465.80,$0.00,"The purpose of the grading project is to facilitate the creation of a new ADU and detached garage at Sonoma County parcel 076-030-007. A portion of the 5.82 acre parcel is developed with a primary residence, a driveway, and various accessory structures. This project proposes a roadway extension to reach the new ADU site, grading for the creation of the ADU site, and basins and swales to manage the stormwater flows from the uphill site."
GRD25-0056,"Awaiting Applicant Response","Grading Permit",3/12/2025,,"173 Meadowcroft Way Mark West Springs [MWS]",029-070-048,$0.00,$0.00,"completed minor grading recently to created positive drainage of lot to eliminate seasonal standing water low spots left after the burned lot was cleaned up during the demo phase."
GRD25-0058,"Application Accepted/In Review","Grading Permit",3/25/2025,,"18840 7th St E Sonoma [SON]",127-680-003,$0.00,$0.00,"Grading for pool, pool house, tennis court. extension for permit GRD15-0043 and GRD18-0259"
GRD25-0059,"On Hold","Grading Permit",3/25/2025,,"4195 Old Vineyard Ln Mark West Springs [MWS]",029-250-006,$3454.00,$0.00,"EVT17-04403 GRADING AND DRAINAGE ASSOCIATED WITH THE REPLACEMENT SINGLE FAMILY DEVELOPMENT. THE DEVELOPMENT INCLUDES A REPLACEMENT MAIN RESIDENCE, BARN, WATER STORAGE TANKS, SPORT COURT AND IMPROVED DRIVEWAY. SONOMA COMPLEX FIRE"
"GRD25-0060 Ready for Plan",Check,"Grading Permit",3/28/2025,,"1832 Alice Dr Penngrove [PEN]",047-302-002,$237.30,$0.00,"**RENEW PC EXPIRED** GRD20-0287 Pending completion of drainage and grading permit. GRD20-0287 - BRIAN KEEFER 6 MONTHS FROM 11/1/2024 RENEW grd20-0287 I am proposing to build a 3,000 square foot metal storage building with a 35 panel solar array on the roof. The proposed building will be in an area of my lot that is flat, and currently drains to the existing V-ditch at the south side property line. We have excavated an area of approximately 4,200 square feet (60' x 70'), and removed the existing Black Adobe soil to a depth of 36"". We then installed structural fill compacted in 8"" to 12"" lifts. Currently, the elevation is exactly at the point it was prior to starting the work. The next phase will consist of an additional 12"" of compacted structural fill, and then 6"" of base rock under a 4""-5"" concrete slab. The building foot print will be 60' wide (east to west) and 50' deep (north to south). I am proposing to slope away from all four sides of building pad and conform to existing grade. I am also proposing as part of this project to extend the existing driveway on the west side of property to the new proposed Metal building. This will require removing existing expansive soils and importing structural fill to build a base for the driveway."
"GRD25-0061 Ready for Plan",Check,"Grading Permit",3/31/2025,,"7788 Franz Valley Rd Mark West Springs [MWS]",120-140-097,$2899.54,$0.00,"Grading, drainage and erosion control for a proposed barn, proposed driveway improvements to the barn site including the installation of a concrete driveway culvert. Ref: AEX25-0019."
SEP25-0056,Issued,"Septic Permit",3/2/2025,03/11/2025,"4195 Old Vineyard Ln Mark West Springs [MWS]",029-250-006,$1024.00,$0.00,"EVT17-04403 SEPTIC TANK REPLACEMENT FOR 4 BDRM REBUILD - 2017 SONOMA COMPLEX FIRE"
SEP25-0057,Issued,"Septic Permit",3/4/2025,04/02/2025,"394 Gold Ridge Rd Twin Hills [TWI]",077-010-081,$1217.63,$0.00,"Septic Tank Replacement Only - Replace (E) 1200 Gal Concrete Septic Tank with (N) IAPMO Approved 1250 Gal Roth Poly Tank"
SEP25-0058,Issued,"Septic Permit",3/4/2025,03/25/2025,"12657 Fiori Ln Twin Hills [TWI]",080-190-022,$1217.63,$0.00,"Replacement of Septic Tank Only"
SEP25-0059,"Plan Check Comments Sent","Septic Permit",3/4/2025,,"5225 Burnside Rd Bloomfield [BLO]",027-040-002,$1228.44,$0.00,"New, Standard Septic System Permit To Support 3 bedrooms"
SEP25-0060,"Plan Check Comments Sent","Septic Permit",3/5/2025,,"845 Palm Ave Penngrove [PEN]",047-081-026,$137.77,$0.00,"Septic Tank Destruct (with new sewer connection)"
SEP25-0061,"Plan Check Comments Sent","Septic Permit",3/7/2025,,"348 Else Way Cloverdale [CLO]",115-170-024,$958.22,$0.00,"Legalize Septic System Repair"
SEP25-0062,"Plan Check Started","Septic Permit",3/7/2025,,"21556 Highland Ter Monte Rio [MRO]",095-112-005,$650.63,$0.00,"Tank only plan for cesspool conversion to seepage pit."
SEP25-0063,Finaled,"Septic Permit",3/10/2025,03/17/2025,"300 Hwy 128 Geyserville [GEY]",140-120-010,$646.29,$0.00,"Septic Tank Destruct - Associated with DEM24-0288"
SEP25-0064,"Resubmittal Received","Septic Permit",3/18/2025,,"4847 Paulsen Ln Twin Hills [TWI]",062-114-038,$612.63,$0.00,"SEPTIC TANK REPLACEMENT ""TANK ONLY"""
SEP25-0065,Issued,"Septic Permit",3/18/2025,04/02/2025,"151 Wilfred Ave Rohnert Park [RP]",045-054-041,$646.30,$0.00,"Septic tank abandonment associated with City of Rohnert Park demolition permit for mobile home. According to Sonoma County Assessor address is 151 Golf Course Dr. W. - NOT 151 Wilfred Ave"
SEP25-0066,"Plan Check Comments Sent","Septic Permit",3/18/2025,,"1814 Hobbie Ln Bellevue [BEL]",134-032-023,$188.70,$0.00,"Residential: Installation of a sump tank between the existing septic tank and the existing leach field so that the effluent can be lifted and properly delivered to the distribution box."
SEP25-0067,Check,"Septic Permit",3/18/2025,,"38200 Annapolis Rd Annapolis [ANN]",122-080-042,$1228.44,$0.00,"New Standard Septic System to serve proposed 4 bedrooms at 480 GPD."
SEP25-0068,Check,"Septic Permit",3/18/2025,,"1452 Schaeffer Rd Twin Hills [TWI]",063-081-058,$1329.05,$0.00,"New Mound System to serve 3 bedrooms as 360 GPD."
SEP25-0069,Check,"Septic Permit",3/19/2025,,"11969 Summerhome Park Rd Forestville [FOR]",081-292-038,$920.22,$0.00,"Conversion of cesspool to seepage pit"
SEP25-0070,Check,"Septic Permit",3/19/2025,,"1825 Cavedale Rd Glen Ellen [GLE]",053-070-023,$865.61,$0.00,"Septic permit renewal - to complete work started under SEP19-0417 for non- standard drip irrigation system (50% - no work completed). (1825 Cavedale)"
SEP25-0071,Check,"Septic Permit",3/19/2025,,"1901 Cavedale Rd Glen Ellen [GLE]",053-070-022,$865.61,$0.00,"Septic permit renewal - to complete work started under SEP19-0418 for non- standard drip irrigation system (50% - no work completed). (1901 Cavedale)"
SEP25-0072,Issued,"Septic Permit",3/20/2025,04/01/2025,"2670 Bennett Ridge Rd Bennett Valley [BEN]",055-220-009,$1965.22,$0.00,"Septic Repair in kind to (E) Dispersal Field - EVT17-04674"
SEP25-0073,Check,"Septic Permit",3/20/2025,,"1776 Sanders Rd Twin Hills [TWI]",076-091-019,$1351.27,$0.00,"New At-grade type septic system"
SEP25-0074,"Application Accepted/In Review","Septic Permit",3/21/2025,,"27555 River Rd Cloverdale [CLO]",117-060-010,$606.59,$0.00,"Tank Only Permit for Winery Process Wastewater"
SEP25-0075,Issued,"Septic Permit",3/21/2025,03/27/2025,"300 Greene St Kenwood [KEN]",050-175-034,$1965.22,$0.00,"Emergency Septic Repair to (E) Leach Line"
SEP25-0076,Pre-Issue,"Septic Permit",3/24/2025,,"2869 Bristol Rd Kenwood [KEN]",050-110-050,$1217.62,$0.00,"EVT17-04538 - Tank only septic permit for replacement residence (2869 Bristol Rd)"
SEP25-0077,Check,"Septic Permit",3/24/2025,,"344 Anglers Way Petaluma [PET]",021-090-035,$1351.27,$0.00,"4-bedroom mound septic system with drip irrigation reserve (344 Anglers Way)"
SEP25-0078,"Plan Check Comments Sent","Septic Permit",3/25/2025,,"22385 Broadway Sonoma [SON]",128-421-021,$920.22,$0.00,"Proposed addition to existing standard leach line for 5-bedroom capacity on a residential parcel"
SEP25-0079,"Plan Check Comments Sent","Septic Permit",3/25/2025,,"636 Gold Ridge Rd Twin Hills [TWI]",077-020-050,$1351.27,$0.00,"2-bedroom mound system for a potential ADU (636 Gold Ridge Rd)"
SEP25-0080,"Awaiting Applicant Response","Septic Permit",3/26/2025,,"1440 Tilton Rd Twin Hills [TWI]",077-050-078,$0.00,$0.00,"**no plans**Septic tank replacement ""TANK ONLY"""
SEP25-0081,"Application Accepted/In Review","Septic Permit",3/26/2025,,"21565 Highland Ter Monte Rio [MRO]",095-111-010,$0.00,$0.00,"1) install new 750 gallon IAPMO approved poly septic Tank per manufacturers instructions (attached) with risers and effluent filter per OWTS 8.)7): A corrosion resistant NSF rated Effluent Filter approved by permit authority, capable of screening solids in excess of 3/16 of an inch in diameter, Shall be provided on the outlet tee (see Detail) Remove wood boards from existing cesspool and dispose of at an approved landfill. Convert to gravel filled seepage pit. Install nes4"" Install new 4"" ABS Transmission line from new new septic tank to converted seepage pit.(see detail) Perform water tightness test under Permit Sonoma supervision. Tanks to be fiiled2"" up into risers tank will pass if water level doesn't drop more than 1/8"" in a 30 minute period. REHS must be notified at least 24 hours in advance of the desired inspection. no portion on the OWTS may be covered until inspected by the permit authority staff has authorized coverage prior to inspection."
