permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-4602,"Awaiting Applicant Response","Building Permit With Plan Check",7/31/2025,,"22083 Lee Dr Timber Cove [TIM]",109-420-055,$0.00,$0.00,"Retaining Wall 135' LF. In conjunction with new construction of SFD #BLDG25- 2759."
DEM25-0245,Issued,"Demolition Permit",7/2/2025,07/31/2025,"21486 Starrett Hill Dr Monte Rio [MRO]",095-152-048,$1024.08,$0.00,"Demo structure to resolve violation, CWOP-Outdoor portable toilet structure in the riparian corridor."
DEM25-0246,"Awaiting Applicant Response","Demolition Permit",7/2/2025,,"1346 Shiloh Rd Windsor [WIN]",164-150-054,$0.00,$0.00,"Demo Permit of the original home at 1346 Shiloh Road, Demo was part of the BLD19-8298 and BLD19-8299 permits"
DEM25-0247,"Awaiting Applicant Response","Demolition Permit",7/2/2025,,"1477 W Lorraine Way Mark West Springs [MWS]",067-290-004,$0.00,$0.00,"2017 SONOMA COMPLEX FIRE To remove the small remaining retaining walls on the property along with miscellaneous concrete chunks to make way for the site grading."
DEM25-0249,Issued,"Demolition Permit",7/3/2025,07/08/2025,"2700 Thornsberry Rd Sonoma [SON]",127-332-033,$248.90,$0.00,"EVT17-04068 demolish existing guest house, part of PERMIT # BLD25-3820 for a new ADU."
DEM25-0250,Issued,"Demolition Permit",7/3/2025,07/08/2025,"2700 Thornsberry Rd Sonoma [SON]",127-332-033,$252.08,$0.00,"Demolish existing shed - Reference BLD25-3820"
DEM25-0251,"Awaiting Applicant Response","Demolition Permit",7/3/2025,,"175 Scenic Ave Bellevue [BEL]",045-013-035,$0.00,$0.00,"remove existing building that falling down"
DEM25-0253,"Awaiting Applicant Response","Demolition Permit",7/7/2025,,"175 Scenic Ave Bellevue [BEL]",045-013-035,$0.00,$0.00,"Demo permit for failing buildings"
DEM25-0254,Finaled,"Demolition Permit",7/7/2025,07/21/2025,"4070 Parker Hill Rd Mark West Springs [MWS]",029-160-057,$734.58,$0.00,"The removal of an unattached, non-permanent, temporary carport. The project involved dismantling approximately 20 aluminum sheetmetal panels and 6 lightweight aluminum frame poles. The entire job will require a screwdriver and a ladder. The property has been vandalized and the carport is no longer on the property."
DEM25-0255,Issued,"Demolition Permit",7/10/2025,08/01/2025,"5366 Hwy 12 Bellevue [BEL]",060-060-014,$252.08,$0.00,"VBU25-0144: EVT25-00017 Demolish to clean earth, remove and recycle burned SFD *Associated with EVT25-00017*"
DEM25-0256,"Pre- Due","Demolition Permit",7/11/2025,,"1039 S Wright Rd Bellevue [BEL]",035-072-052,$445.08,,"VBU15-0178. Demo 16’ x 16’ storage building"
DEM25-0259,"Pre- Due","Demolition Permit",7/11/2025,,"1039 S Wright Rd Bellevue [BEL]",035-072-052,$445.08,,"VBU21-0394. Demo non-permitted 10' x 14' shed converted to grow room w/electrical"
DEM25-0260,"Pre- Due","Demolition Permit",7/11/2025,,"1039 S Wright Rd Bellevue [BEL]",035-072-052,$445.08,,"VBU21-0395. Demo non-permitted 12' x 12' carport converted to grow room w/ electrical"
DEM25-0261,"Pre- Due","Demolition Permit",7/11/2025,,"10250 Minnesota Ave Penngrove [PEN]",047-021-042,$252.08,$0.00,"Demo Storage Building 2 of 2, 440 SF old out building on property"
DEM25-0262,Finaled,"Demolition Permit",7/14/2025,07/14/2025,"1436 Mark West Springs Rd Mark West Springs [MWS] EVT17-05071 DEMOLISH PRIMARY RESIDENCE, 2017 Sonoma Complex",067-130-001,$0.00,$0.00,Fire
DEM25-0263,Issued,"Demolition Permit",7/14/2025,07/15/2025,"9595 Main St Penngrove [PEN]",047-181-030,$252.08,$0.00,"Demolition as required with summitted drawing set including walls, plaster, lathe, bathroom shower, tile, old cabinets, as wasite material; and remove old apliances, trim boards and framing wood for transport to salvage company."
DEM25-0264,Finaled,"Demolition Permit",7/15/2025,07/15/2025,"1120 Wikiup Dr Windsor [WIN]",039-180-002,$0.00,$0.00,"EVT17-05502 Demo SFD 4478 SF Destroyed in 2017 Sonoma Complex Fire"
DEM25-0265,"Application Accepted/In Review","Demolition Permit",7/16/2025,,"4246 Whistler Ave Bellevue [BEL]",045-032-045,$0.00,$0.00,"DEMO (E) ARTSTUDIO"
DEM25-0266,Finaled,"Demolition Permit",7/17/2025,07/17/2025,"13022 Henno Rd Glen Ellen [GLE]",053-120-043,$0.00,$0.00,"EVT17-05355 Demolition of 1,886 sq ft home destroyed by fire 2017 Sonoma Complex Fire"
DEM25-0267,"Pre- Due","Demolition Permit",7/18/2025,,"86 Lark Center Dr Windsor [WIN]",058-171-034,$252.08,$0.00,"DEMO PORTION OF GARAGE IN PREPARATION FOR REPAIRS/RECONSTRUCTION Demo and rebuild of garage. The garage experienced moderate fire, smoke and suppression water damage. Extensive charring on the north, south and west walls as well as the roof framing of the garage. The 2x framing of the walls and trussed roof system with greater than 1/4"" char depth have been structurally compromised and require replacement. Recommended repairs: Rebuild the garage's north, south and west walls. Replace the roof structure (sheathing and trusses) above the garage."
DEM25-0269,Issued,"Demolition Permit",7/22/2025,08/03/2025,"14944 McDonough Heights Rd Healdsburg [HEA]",087-220-037,$445.08,,"Demo Old Storage Bldg (270 SF), Deck, & Stairs to Roof Deck - VBU25-0257"
DEM25-0270,Issued,"Demolition Permit",7/22/2025,07/28/2025,"4730 Snyder Ln Penngrove [PEN]",045-222-020,$252.08,$0.00,"Demo (E) SFD 1,548 SF w/ an exception of a wall in BR #1 as indicated on floor plan"
DEM25-0271,Finaled,"Demolition Permit",7/23/2025,07/23/2025,"2904 Bardy Rd Bennett Valley [BEN]",055-160-035,$0.00,$0.00,"EVT17-04578 Demolition of 2,030 SF SFD, Deck 529 SF destroyed by the 2017 Sonoma Complex Fire"
DEM25-0272,"Awaiting Applicant Response","Demolition Permit",7/24/2025,,"129 Windsweep Sea Ranch [SEA]",156-480-014,$0.00,$0.00,"Remove solarium installed on (E) deck on southwest corner of house. Will not be replaced."
DEM25-0273,Issued,"Demolition Permit",7/24/2025,07/24/2025,"170 Fern Ave Penngrove [PEN]",047-032-021,$252.08,$0.00,"Remove attached awning from old barn"
DEM25-0274,"Pre- Due","Demolition Permit",7/24/2025,,"57 Jewett Rd Petaluma [PET]",113-160-012,$252.08,$0.00,"Demolish (E) ADU 708 SF, for BLD25-2868 (N) ADU Per county comments received from Scott Hunsperger on 07/16/2025."
DEM25-0275,"Pre- Due","Demolition Permit",7/28/2025,,"2260 Petaluma Blvd N Petaluma [PET]",048-190-006,$1410.08,$0.00,"Demolish unpermitted 8x18 carport 'F'"
DEM25-0276,"Pre- Due","Demolition Permit",7/28/2025,,"2260 Petaluma Blvd N Petaluma [PET]",048-190-006,$1410.08,$0.00,"Demolish unpermitted 8x20 carport 'E' VBU20-0024"
DEM25-0277,"Application Accepted/In Review","Demolition Permit",7/30/2025,,"999 Accela Way",999-999-999,$0.00,,"Lisa Test demo"
DEM25-0278,Issued,"Demolition Permit",7/30/2025,07/31/2025,"10266 Old Redwood Hwy Penngrove [PEN]",047-051-010,$1024.08,$0.00,"Demolition of Interior Improvements to clear VBU23-0205"
DEM25-0279,Issued,"Demolition Permit",7/31/2025,08/06/2025,"299 Meadowlark Ln Sonoma [SON]",128-484-041,$1024.08,$0.00,"Demolition of 576 SF (24'x24') Garage to clear violation VCM25-0620"
ENC25-0232,Started,Encroachment,7/1/2025,,"4116 Concord Ave Bellevue [BEL]",035-171-009,$0.00,$0.00,"No plans uploaded to documents, as of 7/31/2025. [Sent email 7/7/25] Poured and Removed concrete from an encroachment section due to not having a permit now I need one - VCM25-0056/VEN25-0001"
ENC25-0233,Started,Encroachment,7/2/2025,,"1 Countywide",,$1144.76,$0.00,"PG&E – River View Dr, Healdsburg. Temporary road closure to top and abandon existing pole and install new joint pole. PM 35633731"
ENC25-0234,Paid,Encroachment,7/3/2025,,"1 Countywide",000-000-001,$289.72,$0.00,"[PC Invoiced 7/25/2025] Install 24 water meters on existing water lines near the roadway on Village Avenue. This work is funded by the Department of Water Resources and is a required water system upgrade."
ENC25-0235,Paid,Encroachment,7/7/2025,,"4445 Hall Rd Santa Rosa [SRO]",130-402-003,$289.72,$0.00,"[PC Invoiced 7/25/25] The Park Royal Mutual Water Company Water System Improvement Project involves the replacement and upgrade of existing water distribution infrastructure in Santa Rosa, California. Scope includes installation of approximately 3,700 linear feet of 8-inch PVC water main, new service connections and water meters, fire hydrants, valves, blow-offs, air release valves, and a standby generator system. The project also includes trenching, backfill, pavement restoration, and associated electrical improvements. Funded by the California Department of Water Resources under the Small Community Drought Relief Program, the project will improve water reliability and fire protection for the community."
ENC25-0236,Paid,Encroachment,7/7/2025,,"9268 Mill Station Rd Twin Hills [TWI]",061-141-001,$289.72,$0.00,"[PC Invoiced 7/10/25] CONSTRUCTION OF TELECOMMUNICATIONS AND PUBLIC UTILITY FACILITY"
ENC25-0237,Started,Encroachment,7/9/2025,,"4545 Petaluma Blvd N 7 Petaluma [PET]",048-033-039,$289.72,$0.00,"[PC Invoiced 7/14/25] Change culvert from a failed 25ft. of 15in. CMP to 30ft. of 18"" HDPE. Add 5ft. of length on the north west side for a better approach and to keep vehicles out of the ditch. Slope will remain the same repave into encroachment"
ENC25-0238,Started,Encroachment,7/10/2025,,"1 Countywide",,$1144.76,$0.00,"PG&E – Old Cazadero Rd, Guerneville. Temporary road closure for overhead maintenance and trim vegetation on existing pole. PM 46321888"
ENC25-0239,Paid,Encroachment,7/12/2025,,"10250 Mill Creek Rd Healdsburg [HEA]",111-100-012,$289.72,$0.00,"[PC Invoiced 7/14/25] Proposed Hammerhead Turnaround"
ENC25-0240,Started,Encroachment,7/14/2025,,"1607 Furlong Rd Twin Hills [TWI]",080-090-022,$0.00,$0.00,"PM 35418252 - PG&E to install clearance pole and OH services"
ENC25-0241,"Plan Check",Encroachment,7/16/2025,,"14631 River Rd Guerneville [GUE]",070-400-004,$289.72,$0.00,"[PC1 Cmnts 7/22/25] New Driveway - Hold on BLD25-0772 - ENC25-0231 is same owner - on different parcel next door"
ENC25-0242,Issued,Encroachment,7/16/2025,,"3350 Warm Springs Rd Glen Ellen [GLE]",053-160-039,$470.03,$0.00,"Traffic control for tree trimming and stopping traffic for vehicles access to the parcel. [REVISION 8/5/2025] Installation of temporary entrance access. On-site includes restoring Sonoma Creek channel and improving drainage. GRD25-0092 & BLD25-2662."
ENC25-0243,Started,Encroachment,7/16/2025,,"20396 Harrington Dr Sonoma [SON]",128-162-022,$0.00,$0.00,"PM 35626388 & 35641282 - PG&E to replace transformer and OH service, install UG gas service in customer trench"
ENC25-0244,"Plan Check",Encroachment,7/16/2025,,"19376 Orange Ave Sonoma [SON]",052-431-036,$5289.72,$0.00,"New DWY with Culvert - Bonding"
ENC25-0245,Started,Encroachment,7/17/2025,,"19220 Arnold Dr Agua Caliente [AGU]",052-382-004,$0.00,$0.00,"AT&T MH #380 ACCESS on 19220 ARNOLD DR.; MH #379 ACCESS on 19088 ARNOLD DR.; MH #222 ACCESS on 19075 ARNOLD DR."
ENC25-0246,Paid,Encroachment,7/18/2025,,"25150 Steelhead Blvd Monte Rio [MRO]",096-170-007,$289.72,$0.00,"[PC Invoiced 7/21/25] TCP review only, Manhole Investigation and Fiber Placement in existing structure/conduit"
ENC25-0247,Started,Encroachment,7/20/2025,,"14543 Canyon 2 Rd Guerneville [GUE]",070-300-008,$0.00,$0.00,"COMCAST- This project proposes to tie in at existing pole #1. Overlash approx. 1236' from existing pole #1 to city ROW via 10 existing poles on Canyon 2 Rd & Willow Rd. · Comcast to place 3 new vertical ground rods at 3 existing poles on River Rd & Canyon 2 Rd. · Access pole #14, pole #28, pole #29, pole #30, pole #31, POLE #47 for splicing & pole #32 for power supply on RIVER RD. · Access pole #18, pole #19, pole #20, pole #21, pole #23, pole #24 & pole #26 for splicing on OLD RIVER RD. · Access pole #17 for splicing on BONITA AVE. · Access pole #22 for splicing on ORCHARD RD. · Access pole #25 for replace tap & pole #27 for splicing on FOOTHILL BLVD. · Access pole #33, pole #34 & pole #35 for splicing on EAGLE NEST LN. · Access pole #36 for splicing on ALLEY · Access POLE #37, POLE #39, POLE #43 & POLE #44 for splicing on RIO NIDO RD. · Access POLE #38 for power supply on ALLEY · Access POLE #40 for splicing on CANYON 6 CT. · Access POLE #41 & POLE #42 for splicing on SEQUOIA RD. · Access splicing box #3 for splicing on AZURE WAY · Access POLE #45 for splicing & POLE #56 for replace tap on CANYON 2 RD. · Access POLE #48, POLE #49 & POLE #46 for splicing on CANYON 1 RD. · Access POLE #50 & POLE #51 for splicing on CANYON 7 RD. · Access POLE #52, POLE #53, POLE #54 for splicing ON CANYON 4 RD. · Access POLE #55 for power supply on ALLEY · Access POLE #57, POLE #58 & POLE #64 for splicing on MOUNT JACKSON TRAIL · Access POLE #60 for splicing, POLE #63 & splice box #2 on CANYON 3 RD. · Access splice box #1 for splicing & POLE #61 on WILLOW RD. · Access POLE #62 on HAY LN. JOB NO# JB2125218"
ENC25-0248,Started,Encroachment,7/21/2025,,"21935 Russian River Ave Monte Rio [MRO]",095-041-020,$0.00,$0.00,"PG&E to preform OH corrective maintenance and vegetation management on wood pole. Temporary road closure needed to complete work. PM 46515179"
ENC25-0249,Started,Encroachment,7/21/2025,,"16176 Palo Alto Dr Guerneville [GUE]",070-060-015,$0.00,$0.00,"PG&E to preform OH corrective maintenance and vegetation management on wood pole. Temporary road closure needed to complete work. PM 46321970"
ENC25-0250,Started,Encroachment,7/21/2025,,"17921 Berry St Guerneville [GUE]",106-090-063,$0.00,$0.00,"PG&E to preform OH corrective maintenance and vegetation management on wood pole. Temporary road closure needed to complete work. PM 46321884"
ENC25-0251,Started,Encroachment,7/22/2025,,"14990 Cherry St Guerneville [GUE]",072-040-046,$0.00,$0.00,"PG&E to preform OH corrective maintenance and vegetation management on wood pole. Temporary road closure needed to complete work. PM 46321778"
ENC25-0252,Started,Encroachment,7/22/2025,,"14311 McLane Ave Guerneville [GUE]",072-160-004,$0.00,$0.00,"PG&E to replace wood pole. Temporary road closure needed to complete work. 46340102"
ENC25-0253,"Plan Check",Encroachment,7/22/2025,,"21200 Pelican Loop Bodega Bay [BBY]",100-450-049,$289.72,$0.00,"[PC Invoiced 7/25/25] New driveway installed as part of existing permit. Driveway will require demo and replacement of 1' +/- of existing roadway along length of new driveway"
ENC25-0254,Started,Encroachment,7/23/2025,,"250 Mountain View Ave Bellevue [BEL]",045-022-017,$0.00,$0.00,"AT&T- TCP NEEDED FOR LANE SHIFT& ONE LANE FLAGGER FOR AERIAL PLACEMENT ON MOUNTAIN VIEW AVE.& PETALUMA HILL RD.AND SOFT CLOSURE FOR AERIAL CROSSING ON HUNTER LN.,ROB WAY LN. & PETALUMA HILL RD., AT&T JOB # A058G7Y"
ENC25-0256,Started,Encroachment,7/25/2025,,"2600 Lawndale Rd Kenwood [KEN]",050-120-053,$0.00,$0.00,"Comcast- This project proposes to tie in at existing vault and upgrade it to new Comcast vault #1. Overpull approx. 626' from new Comcast vault #1 to County limits via 3 existing vault on Santa Rosa Ave.We will not disturb any monuments we pass. Our path of travel will remain 10' from monument. · Place traffic control signage within COUNTY OF SONOMA jurisdiction for the work being performed in CITY OF SANTA ROSA jurisdiction. SRO-JB2156592-CO-SEG"
ENC25-0257,Paid,Encroachment,7/25/2025,,"3803 Bohemian Hwy. Hwy",074-300-042,$289.72,$0.00,"[PC Invoiced 7/25/25] Drainage improvements at existing Rectory, including footing and roof drains at uphill side of structure. Pipe through curb to existing gutter at Bohemian Highway."
ENC25-0258,Issued,Encroachment,7/28/2025,,"175 Airport Blvd Windsor [WIN]",039-025-028,$0.00,$0.00,"EP240020 Major subdivision improvement plans for 57 lots with off-site improvements, sewer, grading, drainage & LID. ENC for off-site improvements. See SEW25-0056 for plans."
ENC25-0258,Issued,Encroachment,7/28/2025,,"175 Airport Blvd Windsor [WIN]",039-025-028,$0.00,$0.00,"EP240020 Major subdivision improvement plans for 57 lots with off-site improvements, sewer, grading, drainage & LID. ENC for off-site improvements. See SEW25-0056 for plans."
ENC25-0259,Started,Encroachment,7/31/2025,,"727 Grove St Agua Caliente [AGU]",052-363-007,$0.00,$0.00,"PG&E to excavate to expose 2"" gas main and install (2) #10 AWG wires on main and bring wires into ETS box. Permit to include all necessary restoration. PM 47253457"
ENC25-0260,Started,Encroachment,7/31/2025,,"4892 Warm Springs Rd Glen Ellen [GLE]",054-320-014,$0.00,$0.00,"Applying for a Retroactive permit for a section of the driveway. Paved with asphalt a 11.9 width by 24 ft long entrance to parking area to prevent erosion or muddy area during rainfall. used stones for retaining the asphalt along the perimeter. Pictures to show work."
GRD25-0127,"Plan Check Comments Sent","Grading Permit",7/3/2025,,"27951 King Ridge Rd Fort Ross [FTR]",109-340-042,$3455.85,$0.00,"Grading permit to remediate code violation VGR19-0054"
GRD25-0128,"Resubmittal Requested","Grading Permit",7/3/2025,,"19344 McCray Ridge Rd Guerneville [GUE]",069-030-032,$3331.00,$0.00,"EVT20-00016 - Grading & Drainage for (N) Barn and Driveway - 2020 LNU Lightning Complex Fire"
GRD25-0129,"Resubmittal Requested","Grading Permit",7/7/2025,,"856 Red Tail Rd Windsor [WIN]",086-150-024,$3482.24,$0.00,"*Self Cert* Grading & Drainage for (N) SFD, Garage, Pool, and Driveway Improvements"
GRD25-0130,,,7/8/2025,,"1444 Cunningham Rd Twin Hills [TWI]",063-280-051,$3455.85,$0.00,"THE PURPOSE OF THIS PROJECT IS GRADING AND DRAINAGE IMPROVEMENTS FOR A PROPOSED RESIDENCE AND DRIVEWAY."
GRD25-0131,Check,"Grading Permit",7/11/2025,,"1010 W Railroad Ave Penngrove [PEN]",113-150-017,$2721.93,$0.00,"THE PURPOSE OF THIS PROJECT IS TO LEGALIZE THE GRADING ASSOCIATED WITH THE ISSUANCE OF THE GRADING VIOLATION. REF: VGR12-0010."
GRD25-0132,"Resubmittal Requested","Grading Permit",7/15/2025,,"6972 Giovanetti Rd Forestville [FOR]",084-210-007,$3797.79,$0.00,"*Self Cert* Grading & Drainage for Residential Slide Repair at (E) Driveway"
GRD25-0133,Issued,"Grading Permit",7/15/2025,07/21/2025,"19376 Orange Ave Sonoma [SON]",052-431-036,$6352.52,$0.00,"*Self Cert* Grading & Drainage Improvements for Proposed Driveway to (E) SFD"
GRD25-0134,"Awaiting Applicant Response","Grading Permit",7/16/2025,,"419 Scenic Ave Bellevue [BEL]",045-011-006,$0.00,$0.00,"LEGALIZE GRAVEL DRIVEWAY APPLIED OVER EXISTING GRADE WITHOUT PERMIT. VPL25-0168"
GRD25-0135,Check,"Grading Permit",7/18/2025,,"290 Jewett Rd Petaluma [PET]",113-174-056,$3515.11,$0.00,"Grading Permit for SFD submitted under separate cover (BLD25-2698)."
GRD25-0136,"Awaiting Applicant Response","Grading Permit",7/24/2025,,"28165 Hwy 116 Monte Rio [MRO]",097-150-004,$0.00,$0.00,"The proposed project consists of embankment repairs at at three identified bank failure locations along a streamside easement road that travels alongside Sheephouse Creek through the Keller property. The road provides primary year- round access to the Riciloi residence, and the Project is designed to enhance riparian habitat, reduce future sediment delivery, and restore and protect the structural integrity of stream banks where the unpaved access road is vulnerable to collapse along the left bank of Sheephouse Creek. The project proposes boulder-ballasted wood structures (logs and logs with rootwads) that will act as bank-stabilization, energy dissipation, and in-stream habitat features. This design will meet project objectives by improving shallow water habitat and increasing the availability of velocity refugia for aquatic organisms, stabilizing streambanks and preventing large loads of fine sediment from polluting the stream system, preserving the natural aesthetic and restoring important fluvial geomorphic processes of Sheephouse Creek, as well as protecting and rebuilding portions of the easement road using a “no net fill” approach to avoid increasing flood risk."
GRD25-0137,"Resubmittal Requested","Grading Permit",7/25/2025,,"21950 Burndale Rd Sonoma [SON]",126-082-006,$3452.30,$0.00,"**Self-Cert** Grading & drainage improvements to a new SFD, garage & associated driveway improvements."
GRD25-0138,"Resubmittal Requested","Grading Permit",7/29/2025,,"344 Anglers Way Petaluma [PET]",021-090-035,$3452.30,$0.00,"Self-Cert - Grading & drainage improvements for a driveway and building pad"
GRD25-0139,Started,"Grading Permit",7/29/2025,,"750 Chileno Valley Rd Petaluma [PET]",020-060-013,$0.00,$0.00,"Revision to previous submitted grading permit GRD20-0124 for the emergency repairs made to an existing embankment. GRD20-0124 was previously submitted to Permit Sonoma and has plan check expired."
GRD25-0140,"Resubmittal Received","Grading Permit",7/29/2025,,"1515 Riebli Rd Mark West Springs [MWS]",067-180-002,$3452.30,$0.00,"**Self-Cert** Grading & drainage improvements for a slide repair"
SEP25-0207,"Plan Check Comments Sent","Septic Permit",7/1/2025,,"8684 Kennedy Rd Twin Hills [TWI]",076-120-020,$1430.44,$0.00,"REPLACEMENT SYSTEM The purpose of this sewage disposal system plan is for the construction of a mound type sewage disposal system as a replacement system for an existing 2 bedroom residence. This system is replacing a failing standard system."
SEP25-0208,Check,"Septic Permit",7/1/2025,,"4395 Hwy 116 S Sebastopol [SEB]",062-070-059,$1430.44,$0.00,"4395 Gravenstein Highway, Sebastopol. At-Grade Mound."
SEP25-0209,Issued,"Septic Permit",7/1/2025,07/11/2025,"5860 Heights Rd Mark West Springs [MWS]",067-050-010,$1293.09,$0.00,"Septic Repair Tank Only Permit (SEP) Replace existing septic tank due to damage during construction."
SEP25-0210,"Plan Check Comments Sent","Septic Permit",7/1/2025,,"100 Sparkes Rd Twin Hills [TWI]",063-011-027,$1265.21,$0.00,"100 Sparkes Rd, Sebastopol. Standard Septic Design."
SEP25-0211,Check,"Septic Permit",7/1/2025,,"4915 Conch Ave Bodega Bay [BBY]",101-050-003,$624.88,$0.00,"Emergency Septic Tank Repair/Replacement Replace original 1250-gal tank with Fiberglass 1250-gal new septic tank"
SEP25-0212,"Plan Check Approved","Septic Permit",7/2/2025,,"111 Malet St Sonoma [SO]",128-131-015,$148.48,$0.00,"Septic Tank Destruct - Connecting to Sewer"
SEP25-0213,"Plan Check Comments Sent","Septic Permit",7/2/2025,,"21565 Pearson Ave Sonoma [SON]",126-072-003,$1391.44,$0.00,"New 5-Bedroom At-Grade Drip System for Proposed SFD & 7-BR Expansion Area"
SEP25-0214,"Plan Check Comments Sent","Septic Permit",7/3/2025,,"2651 Westside Rd Healdsburg [HEA]",110-070-001,$1226.21,$0.00,"Standard Septic System for proposed 2 bedroom ADU"
SEP25-0215,Issued,"Septic Permit",7/3/2025,07/11/2025,"1665 Jennings Ave Santa Rosa [SR]",152-030-030,$665.54,$0.00,"we are looking to take 1665 Jennings Ave. Santa Rosa Ca. off septic and tie sewer into city main and need a septic destruct permit"
SEP25-0216,Check,"Septic Permit",7/8/2025,,"475 King Rd Petaluma [PET]",113-090-003,$1265.21,$0.00,"Proposed 4 bedroom standard septic system"
SEP25-0217,"Application Accepted/In Review","Septic Permit",7/8/2025,,"5914 Anderson Rd Forestville [FOR]",083-040-076,$1226.21,$0.00,"Repair/Replacement for failed standard system for 3 bedroom residence at 5914 Anderson Rd, Forestville CA 95436, Advantex AX-20 treatment system with Drip Dispersal SAR of 0.35 gpd/sf 360 gpd/0.35 gpd/sf = 1,029 sf or 514. lf of drip with 2,058 sf of Reserve area"
SEP25-0218,Issued,"Septic Permit",7/9/2025,07/30/2025,"4420 Cavedale Rd Glen Ellen [GLE]",127-011-028,$2081.21,$0.00,"6-bedroom standard septic system design (4420 Cavedale Rd)"
SEP25-0219,Issued,"Septic Permit",7/10/2025,07/25/2025,"5366 Hwy 12 Bellevue [BEL]",060-060-014,$665.55,$0.00,"Septic tank to be abandoned *Associated with demolition permit-DEM25-0255*"
SEP25-0220,"Plan Check Comments Sent","Septic Permit",7/10/2025,,"19622 Redwood Dr Monte Rio [MRO]",094-250-007,$947.97,$0.00,"Septic Repair - Replace (E) Leach Lines & Add 25% New"
SEP25-0221,"Plan Check Started","Septic Permit",7/14/2025,,"2955 Sonoma Mountain Rd Penngrove [PEN]",136-210-005,$947.97,$0.00,"SEEPAGE PIT AND STANDARD SYSTEM REPAIR- (2955 SONOMA MOUNTAIN ROAD)"
SEP25-0222,Issued,"Septic Permit",7/14/2025,07/31/2025,"2330 Mark West Springs Rd Mark West Springs [MWS] Remove existing 1,200 gallon concrete septic tank and replace with a new",079-110-027,$816.98,$0.00,"1,200 gallon concrete septic tank. Additionally, remove existing 810 gallon concrete sump tank and replace with new 1,000 gallon sump tank"
SEP25-0223,Issued,"Septic Permit",7/15/2025,08/05/2025,"1820 W Dry Creek Rd Healdsburg [HEA]",089-160-029,$3151.44,$0.00,"New 9-Bedroom Subsurface Drip System for Proposed 7-BR SFD & 2-BR Guest House"
SEP25-0224,"Plan Check Comments Sent","Septic Permit",7/16/2025,,"9900 W Summit Trl Rincon Valley [RIN]",028-260-043,$1226.21,$0.00,"this project will include the new construction of a septic system to accommodate the proposed improvements to the main residence"
SEP25-0225,Finaled,"Septic Permit",7/16/2025,07/24/2025,"20309 Railroad Ave Monte Rio [MRO]",095-225-022,$2490.96,$0.00,"1. Remove drain rock and leach pipes from existing root impacted seepage pit approximately 4' x 8' x7' deep. dispose of drain rock and pipe at an approved landfill. Install 48"" of clean 3/4"" drain rock. Install new perforated laterals over drain rock. See Detail. 2. REHS must be notified at least 24 hours in advance of the desired inspection. No portion of the OWTS may be covered until it is inspected by the permit authority staff or the permit authority staff has authorized coverage prior to the inspection."
SEP25-0227,"Plan Check Comments Sent","Septic Permit",7/17/2025,,"5144 McFarlane Rd Twin Hills [TWI]",062-042-046,$947.97,$0.00,"Septic Repair – Remove (E) Leach Lines to Allow Replacement of Drain Rock 12” Below Perforated Pipe, Cover w/ Layer of Filter Fabric. Install (N) Concrete Distribution Boxes (as needed), Install Risers on (E) Tank, & Backfill with Native Soil. Note: Based on Historical Record estimated Leach Line length is (2) 70 LF Lines"
SEP25-0228,"Application Accepted/In Review","Septic Permit",7/17/2025,,"8802 Hwy 116 N Forestville [FOR]",083-220-022,$0.00,$0.00,"New 4-Bedroom Standard System for (E) SFD & Future Development"
SEP25-0229,"Application Accepted/In Review","Septic Permit",7/17/2025,,"914 Butler Ave Bellevue [BEL]",134-063-003,$1430.44,$0.00,"New 7-Bedroom Mound System for (E) SFD & Proposed ADU's"
SEP25-0230,Issued,"Septic Permit",7/17/2025,08/01/2025,"5790 Cuneo Ct Graton [GRA]",078-110-011,$1254.09,$0.00,"Install Septic Tank & Sump Tank Only for Proposed ADU (BLD25-0294)"
SEP25-0231,Check,"Septic Permit",7/18/2025,,"1110 Alexander Valley Rd Healdsburg [HEA]",091-082-027,$1430.44,$0.00,"New At-Grade Drip system to serve 4 bedrooms at 480 GPD"
SEP25-0232,Check,"Septic Permit",7/18/2025,,"340 Sparkes Rd Twin Hills [TWI]",063-310-001,$1430.44,$0.00,"New Non Standard At-Grade System for SFD and ADU"
SEP25-0233,Check,"Septic Permit",7/20/2025,,"7440 Lynch Rd Twin Hills [TWI]",060-170-029,$1430.44,$0.00,"New 4-bedroom subsurface drip dispersal system with 100% reserve area."
SEP25-0234,Issued,"Septic Permit",7/21/2025,08/06/2025,"2207 N Fitch Mountain Rd Healdsburg [HEA]",087-051-016,$2752.23,$0.00,"Seepage Pit Conversion & Septic Tank Installation"
SEP25-0235,Check,"Septic Permit",7/21/2025,,"20375 Mocabee Rd Sonoma [SON]",142-026-012,$1391.44,$0.00,"3-BED - MOUND (20375 MOCABEE ROAD)"
