raw_permit_id,parser_run_id,input_file_id,output_csv_file_id,csv_row_number,permit_number,building_type,permit_type,const_type,valuation,total_sf,total_units,permit_class,permit_class_clean,permit_number_normalized,building_type_normalized,permit_type_normalized,const_type_normalized,valuation_normalized,total_sf_normalized,total_units_normalized,permit_class_normalized,validation,validation_record_status,validation_building_type_status,validation_const_type_status,validation_permit_class_status,validation_permit_number_status,validation_permit_type_status,validation_total_sf_status,validation_total_units_status,validation_valuation_status,valuation_bucket,total_units_group,total_sf_nonzero
run_20260621_165055_31_row_000012,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,12,PRAC20240728253,1 to 2 Family,Building,New Construction,200000,5160,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRAC20240728253,1 to 2 Family,Building,New Construction,200000.0,5160.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20240728253', 'normalized_value': 'PRAC20240728253', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '200000', 'normalized_value': 200000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '5160', 'normalized_value': 5160.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.500906+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,100000_plus,1,nonzero
run_20260621_165055_31_row_000013,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,13,PRAC20240834009,Commercial,Building,New Construction,2500000,6309,1,Commercial,Commercial,PRAC20240834009,Commercial,Building,New Construction,2500000.0,6309.0,1.0,Commercial,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20240834009', 'normalized_value': 'PRAC20240834009', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '2500000', 'normalized_value': 2500000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '6309', 'normalized_value': 6309.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.501031+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,100000_plus,1,nonzero
run_20260621_165055_31_row_000014,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,14,PRAC20241042149,Commercial,Building,Alteration/Remodel,3335497.77,20,0,Not Identified,,PRAC20241042149,Commercial,Building,Alteration/Remodel,3335497.77,20.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20241042149', 'normalized_value': 'PRAC20241042149', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '3335497.77', 'normalized_value': 3335497.77, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '20', 'normalized_value': 20.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.501155+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,100000_plus,0,nonzero
run_20260621_165055_31_row_000015,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,15,PRAC20241147702,1 to 2 Family,Revision - Building,Alteration/Remodel,1,0,1,Not Identified,,PRAC20241147702,1 to 2 Family,Revision - Building,Alteration/Remodel,1.0,0.0,1.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20241147702', 'normalized_value': 'PRAC20241147702', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Revision - Building', 'normalized_value': 'Revision - Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.501280+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,le_1,1,zero
run_20260621_165055_31_row_000016,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,16,PRAC20250101384,Commercial,Revision - Building,New Construction,1,0,1,Not Identified,,PRAC20250101384,Commercial,Revision - Building,New Construction,1.0,0.0,1.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250101384', 'normalized_value': 'PRAC20250101384', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Revision - Building', 'normalized_value': 'Revision - Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.501415+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,le_1,1,zero
run_20260621_165055_31_row_000017,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,17,PRAC20250102722,Commercial,Building,New Construction,177378,900,1,Residential-Multi-Family,Residential-Multi-Family,PRAC20250102722,Commercial,Building,New Construction,177378.0,900.0,1.0,Residential-Multi-Family,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250102722', 'normalized_value': 'PRAC20250102722', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '177378', 'normalized_value': 177378.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '900', 'normalized_value': 900.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Residential-Multi-Family', 'normalized_value': 'Residential-Multi-Family', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.501539+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,100000_plus,1,nonzero
run_20260621_165055_31_row_000018,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,18,PRAC20250103887,1 to 2 Family,Building,Alteration/Remodel,25000,,0,Res.1&2 or Guest House,Res.1&2 or Guest House,PRAC20250103887,1 to 2 Family,Building,Alteration/Remodel,25000.0,,0.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250103887', 'normalized_value': 'PRAC20250103887', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '25000', 'normalized_value': 25000.0, 'messages': []}, 'total_sf': {'status': 'missing', 'raw_value': None, 'normalized_value': None, 'messages': ['Field is missing']}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.501667+00:00'}",valid,valid,valid,valid,valid,valid,missing,valid,valid,10000_99999,0,missing
run_20260621_165055_31_row_000019,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,19,PRAC20250104269,1 to 2 Family,Building,Alteration/Remodel,2400,126,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRAC20250104269,1 to 2 Family,Building,Alteration/Remodel,2400.0,126.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250104269', 'normalized_value': 'PRAC20250104269', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '2400', 'normalized_value': 2400.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '126', 'normalized_value': 126.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.501805+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,1000_9999,1,nonzero
run_20260621_165055_31_row_000020,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,20,PRAC20250206049,1 to 2 Family,Building,New Construction,2500,0,1,Not Identified,,PRAC20250206049,1 to 2 Family,Building,New Construction,2500.0,0.0,1.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250206049', 'normalized_value': 'PRAC20250206049', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '2500', 'normalized_value': 2500.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.501926+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_000021,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,21,PRAC20250206203,1 to 2 Family,Building,New Construction,165000,3267,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRAC20250206203,1 to 2 Family,Building,New Construction,165000.0,3267.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250206203', 'normalized_value': 'PRAC20250206203', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '165000', 'normalized_value': 165000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '3267', 'normalized_value': 3267.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.502049+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,100000_plus,1,nonzero
run_20260621_165055_31_row_000022,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,22,PRAC20250207209,Commercial,Building,New Construction,42000,0,0,Not Identified,,PRAC20250207209,Commercial,Building,New Construction,42000.0,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250207209', 'normalized_value': 'PRAC20250207209', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '42000', 'normalized_value': 42000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.502169+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,10000_99999,0,zero
run_20260621_165055_31_row_000023,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,23,PRAC20250207258,1 to 2 Family,Building,New Construction,4500,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRAC20250207258,1 to 2 Family,Building,New Construction,4500.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250207258', 'normalized_value': 'PRAC20250207258', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '4500', 'normalized_value': 4500.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.502288+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_000024,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,24,PRAC20250208057,Commercial,Building,New Construction,48761,0,1,Commercial,Commercial,PRAC20250208057,Commercial,Building,New Construction,48761.0,0.0,1.0,Commercial,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250208057', 'normalized_value': 'PRAC20250208057', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '48761', 'normalized_value': 48761.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.502434+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_000025,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,25,PRAC20250208064,Commercial,Building,New Construction,42482,0,1,Commercial,Commercial,PRAC20250208064,Commercial,Building,New Construction,42482.0,0.0,1.0,Commercial,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250208064', 'normalized_value': 'PRAC20250208064', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '42482', 'normalized_value': 42482.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.502565+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_000026,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,26,PRAC20250309632,Commercial,Building,Addition,15625,0,1,Commercial,Commercial,PRAC20250309632,Commercial,Building,Addition,15625.0,0.0,1.0,Commercial,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250309632', 'normalized_value': 'PRAC20250309632', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Addition', 'normalized_value': 'Addition', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '15625', 'normalized_value': 15625.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.502687+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_000027,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,27,PRAC20250310791,1 to 2 Family,Building,Alteration/Remodel,4500,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRAC20250310791,1 to 2 Family,Building,Alteration/Remodel,4500.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250310791', 'normalized_value': 'PRAC20250310791', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '4500', 'normalized_value': 4500.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.502807+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_000028,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,28,PRAC20250311117,1 to 2 Family,Building,Alteration/Remodel,25000,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRAC20250311117,1 to 2 Family,Building,Alteration/Remodel,25000.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250311117', 'normalized_value': 'PRAC20250311117', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '25000', 'normalized_value': 25000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.502930+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_000029,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,29,PRAC20250311806,1 to 2 Family,Building,New Construction,250000,846,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRAC20250311806,1 to 2 Family,Building,New Construction,250000.0,846.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250311806', 'normalized_value': 'PRAC20250311806', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '250000', 'normalized_value': 250000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '846', 'normalized_value': 846.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.503059+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,100000_plus,1,nonzero
run_20260621_165055_31_row_000030,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,30,PRAC20250312366,1 to 2 Family,Building,New Construction,80000,360,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRAC20250312366,1 to 2 Family,Building,New Construction,80000.0,360.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250312366', 'normalized_value': 'PRAC20250312366', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '80000', 'normalized_value': 80000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '360', 'normalized_value': 360.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.503183+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,nonzero
run_20260621_165055_31_row_000031,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,31,PRAC20250312573,Commercial,Building,Alteration/Remodel,21000,238,1,Not Identified,,PRAC20250312573,Commercial,Building,Alteration/Remodel,21000.0,238.0,1.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAC20250312573', 'normalized_value': 'PRAC20250312573', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '21000', 'normalized_value': 21000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '238', 'normalized_value': 238.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.503319+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,10000_99999,1,nonzero
